year,LA_2023,age_group,overall_inactive_rate,overall_fairly_active_rate,overall_active_rate,n_overall_activity_level,weighted_n_overall_activity_level,small_cell_overall_activity_level
7,44.0,85+,0.1234569754616968,0.06973210117046647,0.8068109233678368,10,22.806362129868365,True
7,68.0,16-24,0.23484411805891375,0.062833294177267,0.7023225877638193,40,134.42592267019276,False
7,68.0,25-34,0.1967404615945585,0.18095448779311288,0.6223050506123285,79,235.61438329983565,False
7,68.0,35-44,0.19731977988949717,0.15939130404992563,0.6432889160605773,98,264.8362138324655,False
7,68.0,45-54,0.24346529121337637,0.10877142437798179,0.6477632844086416,100,189.1080669592246,False
7,68.0,55-64,0.22910977722636178,0.10194339884242426,0.668946823931214,85,182.5473394562105,False
7,68.0,65-74,0.3664568163517667,0.04983218514967387,0.5837109984985592,58,90.43235053479846,False
7,68.0,75-84,0.26022122450438406,0.270053914100422,0.4697248613951939,27,53.021115910067664,True
7,68.0,85+,0.7908561985445389,0.0,0.2091438014554612,8,22.127640862854484,True
7,78.0,16-24,0.23562780458528917,0.0848884950731185,0.6794837003415924,51,201.47872308991248,False
7,78.0,25-34,0.1875085181353243,0.08183759811017247,0.7306538837545032,75,191.35131824896763,False
7,78.0,35-44,0.17515453431662167,0.14884074020797658,0.6760047254754018,96,189.55996908107045,False
7,78.0,45-54,0.23961526518867984,0.16537538661979917,0.5950093481915208,84,181.7296685528971,False
7,78.0,55-64,0.260539671215487,0.047315740823848935,0.692144587960664,87,121.28096361242736,False
7,78.0,65-74,0.21241752714996168,0.0797678771500733,0.7078145956999651,52,73.52894122860123,False
7,78.0,75-84,0.33322209126471714,0.24585556803986985,0.4209223406954131,27,54.54061169956806,True
7,78.0,85+,0.0,0.2323028274471995,0.7676971725528005,8,15.61803070878673,True
7,91.0,16-24,0.2442736348770754,0.14843469157330205,0.6072916735496225,45,134.46822188922178,False
7,91.0,25-34,0.3607571452599637,0.15477932835413793,0.48446352638589846,59,129.04629922338773,False
7,91.0,35-44,0.4031287550224791,0.01271842852566115,0.5841528164518598,73,149.9373297380116,False
7,91.0,45-54,0.17114653561219462,0.08635665617859098,0.7424968082092142,92,202.09537849962592,False
7,91.0,55-64,0.21858801824685156,0.08610826258057848,0.6953037191725697,91,171.50069230451592,False
7,91.0,65-74,0.3004542620042045,0.11937574114523718,0.5801699968505584,81,105.02367576753281,False
7,91.0,75-84,0.47492281488039423,0.05392990172230289,0.4711472833973029,45,82.15898250984132,False
7,91.0,85+,0.4139630224536468,0.0,0.5860369775463532,15,18.49910330742441,True
7,107.0,16-24,0.34328868752437625,0.07553634877053264,0.5811749637050911,32,87.08379931654795,False
7,107.0,25-34,0.185470570955458,0.1482504200838819,0.6662790089606602,99,196.06358447492423,False
7,107.0,35-44,0.33683716273859265,0.10362212056319446,0.5595407166982128,121,208.08170827352345,False
7,107.0,45-54,0.2162755873498277,0.1598751449757678,0.6238492676744046,99,160.03879824291988,False
7,107.0,55-64,0.26502873929186155,0.05423382375522842,0.6807374369529099,68,95.03073620150349,False
7,107.0,65-74,0.23490126307969328,0.1146680466438303,0.6504306902764763,47,70.70741084736183,False
7,107.0,75-84,0.29120320435605557,0.0,0.7087967956439444,19,25.544019753183488,True
7,107.0,85+,0.15712395607651278,0.479294298148598,0.36358174577488916,8,21.02405858370137,True
7,109.0,16-24,0.3836579113701004,0.07628203505636678,0.5400600535735328,47,113.46122999546411,False
7,109.0,25-34,0.10113484412773233,0.06446771349373347,0.8343974423785341,148,280.74008818772893,False
7,109.0,35-44,0.23712460800306218,0.08854936623050251,0.6743260257664352,111,189.03166726706758,False
7,109.0,45-54,0.15169122097069018,0.17011764908926677,0.6781911299400428,86,119.45138942150022,False
7,109.0,55-64,0.2836315782904043,0.04115834286998747,0.675210078839608,61,75.60547838980025,False
7,109.0,65-74,0.12313342866747058,0.08227031449885734,0.7945962568336721,36,49.054754466472374,False
7,109.0,75-84,0.07996434028792364,0.2772327288802135,0.6428029308318627,19,37.0883469842441,True
7,109.0,85+,0.7105992944359163,0.28940070556408365,0.0,3,4.528803763193696,True
7,112.0,16-24,0.13818821409729273,0.07783321054434911,0.7839785753583581,66,145.52751978555258,False
7,112.0,25-34,0.11865478615281781,0.04824550762543586,0.8330997062217463,100,117.54405000806089,False
7,112.0,35-44,0.22224136097211114,0.13831508023387656,0.6394435587940123,103,90.4270475348495,False
7,112.0,45-54,0.21117375805293034,0.03488228398203186,0.7539439579650379,91,87.79163122683718,False
7,112.0,55-64,0.18395554639530184,0.03739205344253239,0.7786524001621657,71,62.19040250568509,False
7,112.0,65-74,0.23188182510351388,0.03223683136746509,0.735881343529021,63,44.315278553160255,False
7,112.0,75-84,0.45231757818324836,0.1321313070132888,0.41555111480346285,30,31.873428755020313,False
7,112.0,85+,0.6693525844999947,0.17366970870980258,0.1569777067902028,4,2.912404476981875,True
7,114.0,16-24,0.22149813945840763,0.12903718385528828,0.6494646766863038,45,146.62222055022204,False
7,114.0,25-34,0.1560336392174604,0.06635034253803615,0.7776160182445035,85,160.0058288898286,False
7,114.0,35-44,0.1520979577272151,0.13995434380334737,0.7079476984694376,106,157.00953179518876,False
7,114.0,45-54,0.178414043720964,0.11167998551957814,0.7099059707594577,86,128.23556151832858,False
7,114.0,55-64,0.18814145326758747,0.14031329900877604,0.6715452477236364,87,122.24772324209572,False
7,114.0,65-74,0.21705745226265166,0.16163216428995852,0.6213103834473898,51,60.644667602075714,False
7,114.0,75-84,0.45670894419252656,0.10143045104543105,0.4418606047620426,21,24.450476196328008,True
7,114.0,85+,1.0,0.0,0.0,3,6.377967615759631,True
7,117.0,16-24,0.2197306804736149,0.09010307490183836,0.6901662446245469,30,99.30388584540559,False
7,117.0,25-34,0.24111131523205476,0.06354041890083634,0.695348265867109,80,145.78744710018202,False
7,117.0,35-44,0.2551282898197576,0.06884331058149107,0.6760283995987513,114,157.49350133853042,False
7,117.0,45-54,0.32913922144252256,0.13181004300691307,0.5390507355505643,84,123.20276849966383,False
7,117.0,55-64,0.2385976728344607,0.09323838927644236,0.6681639378890968,84,109.0452674255741,False
7,117.0,65-74,0.2849010498190976,0.15503943330247838,0.560059516878424,75,76.88108698476134,False
7,117.0,75-84,0.37357617640787943,0.10268924461807151,0.523734578974049,33,50.817474162184936,False
7,117.0,85+,0.6657166887085576,0.0776898468341706,0.2565934644572718,14,16.689115144203996,True
7,122.0,16-24,0.10743696917056579,0.0350781571307094,0.8574848736987247,23,61.8550096814892,True
7,122.0,25-34,0.3563488840738132,0.07220617968119072,0.5714449362449959,64,125.45116938085556,False
7,122.0,35-44,0.24328782009089986,0.10761934272391382,0.6490928371851863,114,157.0190419981419,False
7,122.0,45-54,0.16500275865083888,0.11336103582001422,0.7216362055291468,88,147.0271420964611,False
7,122.0,55-64,0.2167643417465421,0.1597833073897188,0.6234523508637391,81,111.33905967852012,False
7,122.0,65-74,0.20467162183416104,0.0814205032446985,0.7139078749211404,73,86.04187190136243,False
7,122.0,75-84,0.5692010041647544,0.11318130070582343,0.3176176951294222,56,94.57477084679951,False
7,122.0,85+,0.6579488805239699,0.2765361527878122,0.06551496668821781,9,16.40292157873439,True
7,126.0,16-24,0.29558072989207057,0.0528709223093154,0.6515483477986143,41,117.17585135886563,False
7,126.0,25-34,0.22534993552593444,0.05973668782292375,0.7149133766511416,59,125.22834160659933,False
7,126.0,35-44,0.27052834589143926,0.11176367884914462,0.6177079752594161,105,193.81708067917918,False
7,126.0,45-54,0.26193317947528205,0.06757659888427037,0.6704902216404476,76,154.38461200897868,False
7,126.0,55-64,0.21114576419193085,0.04253347389129219,0.7463207619167769,106,202.01185933619306,False
7,126.0,65-74,0.3463124240681225,0.1880926061868861,0.4655949697449913,63,72.42917033928595,False
7,126.0,75-84,0.19341407889706932,0.22019722100921046,0.5863887000937203,24,42.83021308202467,True
7,126.0,85+,0.6782702461335978,0.15822178225501266,0.16350797161138955,8,19.150253698676995,True
7,129.0,16-24,0.36163906807350826,0.03312589193984881,0.6052350399866431,36,78.97627904521316,False
7,129.0,25-34,0.3033862930247154,0.0718007513139187,0.6248129556613657,72,158.72546140910006,False
7,129.0,35-44,0.3488546981614999,0.04574779718576344,0.6053975046527366,125,218.2373894600604,False
7,129.0,45-54,0.2700862942807002,0.08980521138893603,0.6401084943303638,80,134.99916104904,False
7,129.0,55-64,0.25876059434409354,0.10724889012422298,0.6339905155316836,75,96.46494290790125,False
7,129.0,65-74,0.268310133103049,0.07066188164688163,0.6610279852500694,76,86.57021229772774,False
7,129.0,75-84,0.3907928512668164,0.24211609483132548,0.36709105390185803,26,29.611537929064923,True
7,129.0,85+,0.750310855820905,0.09606499177528022,0.15362415240381477,5,6.8544267916676205,True
7,135.0,16-24,0.1604907206385724,0.10467553982054913,0.7348337395408784,47,124.46457722460173,False
7,135.0,25-34,0.11795698161460168,0.11768950929068683,0.7643535090947116,140,231.1848878521247,False
7,135.0,35-44,0.28490965167264043,0.09535688285013767,0.619733465477222,90,130.71450840633923,False
7,135.0,45-54,0.17981320212076346,0.06292874290108463,0.7572580549781519,80,125.77479793765718,False
7,135.0,55-64,0.1370666862296544,0.1022285086637629,0.7607048051065827,61,66.20894922561102,False
7,135.0,65-74,0.11709596857393968,0.21194816073722067,0.6709558706888394,64,79.482984162095,False
7,135.0,75-84,0.31062153003589954,0.07105657520042812,0.6183218947636723,25,39.88400565913725,True
7,135.0,85+,0.5794581916432777,0.2175862669975144,0.20295554135920785,6,7.145704051186531,True
7,136.0,16-24,0.13607843736199,0.09321741720451625,0.7707041454334937,51,78.20538357972599,False
7,136.0,25-34,0.28189861402495164,0.1604504146070709,0.5576509713679774,61,77.2996034708829,False
7,136.0,35-44,0.23585561470409971,0.14200692909592227,0.622137456199978,74,71.64332637749652,False
7,136.0,45-54,0.2698564751704224,0.14897638175384398,0.5811671430757338,85,81.60161701025451,False
7,136.0,55-64,0.11379219071191285,0.16019464982180542,0.7260131594662819,87,63.53833451498896,False
7,136.0,65-74,0.2440849618380063,0.12324189881066833,0.6326731393513253,88,66.79752038217377,False
7,136.0,75-84,0.3074675279412464,0.07698256900477478,0.6155499030539789,50,54.43861482514142,False
7,136.0,85+,0.4899156250372923,0.08742996420385588,0.4226544107588518,12,10.772460879208873,True
7,139.0,16-24,0.006621107171827036,0.0,0.9933788928281732,23,53.49692179040065,True
7,139.0,25-34,0.09218337937838669,0.11431260771443857,0.7935040129071746,76,100.0887933794593,False
7,139.0,35-44,0.17415816616461605,0.2102718412843612,0.6155699925510227,86,104.82352874435738,False
7,139.0,45-54,0.1731978059023679,0.11365345621266168,0.7131487378849702,104,112.24750736238187,False
7,139.0,55-64,0.11743560232547894,0.04704351974242417,0.835520877932097,76,69.57354463854034,False
7,139.0,65-74,0.14929568703378385,0.09972407907456354,0.7509802338916526,75,64.75240107648763,False
7,139.0,75-84,0.23171953875870563,0.08072494478026927,0.6875555164610249,39,44.630127966448214,False
7,139.0,85+,0.4314237758766284,0.21076071336727906,0.35781551075609275,11,12.41969006013113,True
7,142.0,16-24,0.2079736028040306,0.09633941331941709,0.6956869838765521,38,98.21417690855924,False
7,142.0,25-34,0.15785829282480207,0.05906889963213563,0.7830728075430625,150,339.02801065067115,False
7,142.0,35-44,0.2808110688491505,0.07996356845424935,0.6392253626966001,107,231.41888186772442,False
7,142.0,45-54,0.20244459644501245,0.08461687533802034,0.7129385282169673,84,153.46343509754547,False
7,142.0,55-64,0.12991988229427323,0.14542537455706908,0.7246547431486575,57,89.40998735826443,False
7,142.0,65-74,0.24173283917858318,0.05594964077460976,0.7023175200468071,34,50.462323295541275,False
7,142.0,75-84,0.3221750509812898,0.38433049372756517,0.29349445529114515,20,41.47805632229478,True
7,142.0,85+,0.8736193184478861,0.0,0.12638068155211396,5,8.585209089638223,True
7,147.0,16-24,0.20479436131835335,0.15729177779035322,0.6379138608912934,35,130.18681232950965,False
7,147.0,25-34,0.1175994424317124,0.09618856888098466,0.7862119886873029,116,246.70607537701102,False
7,147.0,35-44,0.13823306335198982,0.09428577059298117,0.7674811660550289,122,211.06398183257542,False
7,147.0,45-54,0.13943997389090326,0.19055149579090527,0.6700085303181913,87,135.32157468554578,False
7,147.0,55-64,0.252557270917532,0.0993733332060679,0.6480693958764001,70,97.9331077791574,False
7,147.0,65-74,0.24247973042123283,0.040456777119617454,0.7170634924591497,57,61.290543216578,False
7,147.0,75-84,0.19002975237922365,0.06379266236824595,0.7461775852525305,23,43.197900288656484,True
7,147.0,85+,0.775366127221552,0.0,0.22463387277844804,4,5.0946347098248275,True
7,160.0,16-24,0.2855626606595685,0.02372675674133169,0.6907105825990996,35,80.6592009923322,False
7,160.0,25-34,0.2141381393893105,0.09303250093076867,0.692829359679921,93,136.80217456641932,False
7,160.0,35-44,0.21677405133351452,0.08810543865058379,0.6951205100159018,126,137.1110678650843,False
7,160.0,45-54,0.1769136233605547,0.11489257168915454,0.7081938049502907,93,117.35590693626554,False
7,160.0,55-64,0.31013741043748555,0.04177179595150101,0.6480907936110135,72,67.82034984583086,False
7,160.0,65-74,0.2571531230668423,0.12369279916373853,0.6191540777694192,41,34.2147827364371,False
7,160.0,75-84,0.462957297246167,0.14166765131058487,0.39537505144324825,32,46.52216325406576,False
7,160.0,85+,0.5507874009656248,0.0,0.4492125990343751,2,1.4038962891573974,True
7,171.0,16-24,0.31603279966794423,0.08145280007419066,0.6025144002578652,44,117.65394247478861,False
7,171.0,25-34,0.16483048792892627,0.11757754412714709,0.7175919679439267,137,332.10833427311286,False
7,171.0,35-44,0.2664856735854343,0.10818835286801227,0.6253259735465536,144,266.8763288677126,False
7,171.0,45-54,0.3003293445095154,0.11595873043312314,0.5837119250573615,77,168.2152773086307,False
7,171.0,55-64,0.3975475319792049,0.044256752325058824,0.558195715695736,51,92.6009801153225,False
7,171.0,65-74,0.274110866117254,0.10012217224113323,0.6257669616416127,30,44.52665591163106,False
7,171.0,75-84,0.3849336067099228,0.2667302746237947,0.34833611866628245,12,17.103242275518543,True
7,171.0,85+,0.7058206575848273,0.0,0.2941793424151728,2,6.723994005992583,True
7,196.0,16-24,0.19861419690920595,0.1655344098415132,0.635851393249281,43,148.17967022320985,False
7,196.0,25-34,0.2014634073416666,0.11580794642222242,0.682728646236111,80,183.09030465026134,False
7,196.0,35-44,0.3160306142263768,0.06642500971958887,0.6175443760540344,128,222.5433637398719,False
7,196.0,45-54,0.21893706322788858,0.06460766552249797,0.7164552712496134,80,131.4610941435806,False
7,196.0,55-64,0.1537016569156192,0.18909638834957607,0.6572019547348047,66,101.57989347607574,False
7,196.0,65-74,0.3172159198190264,0.07460421217379715,0.6081798680071764,62,81.854307320184,False
7,196.0,75-84,0.5511238013890101,0.12437819566419478,0.32449800294679515,25,37.18923830672539,True
7,196.0,85+,0.31784734558726824,0.4176960262139218,0.26445662819881,12,17.399660213710085,True
7,201.0,16-24,0.06304031154781058,0.0371489038797742,0.8998107845724153,29,67.22252499125219,True
7,201.0,25-34,0.2304072479639957,0.08997547920653472,0.6796172728294696,44,79.84695617779681,False
7,201.0,35-44,0.12351793123147291,0.07852221870256867,0.7979598500659583,70,79.29359132723103,False
7,201.0,45-54,0.07511798933120827,0.021055758873148697,0.903826251795643,109,123.93906099368472,False
7,201.0,55-64,0.23152165035950342,0.09399040682846074,0.674487942812036,92,95.07801250013043,False
7,201.0,65-74,0.16230408346182937,0.11253921950735182,0.7251566970308185,76,88.04114586414742,False
7,201.0,75-84,0.3579604180915909,0.15710228969493378,0.48493729221347526,44,61.47850566078197,False
7,201.0,85+,0.565617702670875,0.2385400159164249,0.19584228141270021,10,13.680340616759121,True
7,241.0,16-24,0.28009917994228534,0.1599012064774631,0.5599996135802516,41,131.43581332582227,False
7,241.0,25-34,0.22845647106423056,0.09878063044020155,0.672762898495568,118,274.7134808596508,False
7,241.0,35-44,0.20273480086264878,0.06837411345221295,0.7288910856851383,127,237.5138839475299,False
7,241.0,45-54,0.20882598604797326,0.0716022742098211,0.7195717397422058,78,119.5376756551376,False
7,241.0,55-64,0.19498402335092513,0.18733914854373984,0.6176768281053352,78,122.08353233788796,False
7,241.0,65-74,0.2541992259688007,0.02394505442116926,0.7218557196100304,51,66.05045879834823,False
7,241.0,75-84,0.3333682937628311,0.0,0.6666317062371692,23,40.80378613893944,True
7,241.0,85+,0.5588614489910704,0.21857033501683157,0.22256821599209806,3,7.027109706664573,True
7,255.0,16-24,0.2584091552265929,0.0662672711447195,0.6753235736286877,30,56.61835605398919,False
7,255.0,25-34,0.239006683477939,0.1380305669309199,0.6229627495911412,64,88.73335112995915,False
7,255.0,35-44,0.3028145526320429,0.09288266173402838,0.6043027856339286,112,143.26839381019494,False
7,255.0,45-54,0.21765517913689594,0.12064476567632598,0.6617000551867779,98,106.6097135809556,False
7,255.0,55-64,0.20578181671141513,0.1468089885478307,0.6474091947407543,90,105.45495971519678,False
7,255.0,65-74,0.2711780031322254,0.04551939984737681,0.683302597020398,68,60.988117578179406,False
7,255.0,75-84,0.3871753960951065,0.06242254840512923,0.5504020554997644,44,49.59657961766373,False
7,255.0,85+,0.6974054621853942,0.08986453748659622,0.21273000032800954,10,9.80366384383168,True
7,272.0,16-24,0.23191530611823125,0.07922932038822453,0.6888553734935441,60,154.343327770306,False
7,272.0,25-34,0.15313906258868948,0.1153058084987877,0.7315551289125227,196,426.7815955793518,False
7,272.0,35-44,0.22444599456096193,0.18206403541527488,0.5934899700237628,119,204.98064709573023,False
7,272.0,45-54,0.2981890304880115,0.1181929061304438,0.5836180633815448,64,105.63889389423144,False
7,272.0,55-64,0.2849264625008111,0.05112518787136191,0.6639483496278272,58,81.11994915029464,False
7,272.0,65-74,0.22968391313930703,0.13564005103402332,0.6346760358266696,27,28.7958269191338,True
7,272.0,75-84,0.3492147006701679,0.0,0.6507852993298321,11,15.795514743826244,True
7,272.0,85+,1.0,0.0,0.0,2,2.1381509580898506,True
7,279.0,16-24,0.2568702370854715,0.01381977981908021,0.7293099830954483,37,96.86910488317606,False
7,279.0,25-34,0.2590889960236202,0.11454201552995645,0.6263689884464233,116,217.54170713062263,False
7,279.0,35-44,0.11790316414853251,0.1557410723077072,0.7263557635437602,114,176.46161684407244,False
7,279.0,45-54,0.36633032626631307,0.078438028621109,0.5552316451125777,85,133.7421721426124,False
7,279.0,55-64,0.18207459511271276,0.02073076170260851,0.7971946431846788,69,102.30499582343977,False
7,279.0,65-74,0.2788060927470376,0.11569483295772748,0.605499074295235,45,50.07449469952258,False
7,279.0,75-84,0.28709056176642833,0.346022129594129,0.36688730863944263,24,43.87014590843882,True
7,279.0,85+,0.24165479034290638,0.0945225945507883,0.6638226151063051,7,12.873081206092753,True
7,280.0,16-24,0.15279454260869732,0.19389812576176813,0.6533073316295344,34,143.24033744654156,False
7,280.0,25-34,0.07458396668892629,0.08346407466906122,0.8419519586420126,126,309.46405202080655,False
7,280.0,35-44,0.12059657726167976,0.1062595281897222,0.773143894548598,111,216.48974065205388,False
7,280.0,45-54,0.1522912683535956,0.13904986353293125,0.7086588681134735,74,160.12538172192387,False
7,280.0,55-64,0.29579290493567156,0.0972916910959849,0.6069154039683435,64,104.11873581027531,False
7,280.0,65-74,0.2344791901331128,0.0,0.765520809866887,56,79.77549517245296,False
7,280.0,75-84,0.2659147905073207,0.04755528922604906,0.6865299202666302,16,30.69503690298872,True
7,280.0,85+,1.0,0.0,0.0,3,6.571248534194943,True
7,293.0,16-24,0.159136185102893,0.16419406362236327,0.6766697512747438,52,138.4868303354366,False
7,293.0,25-34,0.21136854123639987,0.057897178411872564,0.7307342803517276,97,186.11762572298446,False
7,293.0,35-44,0.18617031517839383,0.07145574800793404,0.742373936813672,79,146.33258808896304,False
7,293.0,45-54,0.15436939571322938,0.05272534847930873,0.7929052558074619,68,100.06594167096061,False
7,293.0,55-64,0.18903631064725157,0.06975476027788376,0.7412089290748648,92,106.24763487014884,False
7,293.0,65-74,0.2505597364600902,0.07896329866684512,0.6704769648730647,69,109.25947640849719,False
7,293.0,75-84,0.30843006569812975,0.0798170528456306,0.6117528814562395,37,68.76129855430644,False
7,293.0,85+,0.2644972129346824,0.07694397238994467,0.658558814675373,11,18.537694282802107,True
8,8.0,16-24,0.32379581178895966,0.08046824719200871,0.5957359410190316,70,122.8477083360577,False
8,8.0,25-34,0.3225007932707631,0.13381880202760676,0.5436804047016303,76,111.52092141327982,False
8,8.0,35-44,0.40065215170927665,0.05611712006051043,0.5432307282302126,117,134.01287380252774,False
8,8.0,45-54,0.3715531081938476,0.08916697006685678,0.5392799217392957,94,114.57821815396383,False
8,8.0,55-64,0.4469799803922565,0.19725866171659112,0.35576135789115243,65,62.136359056487855,False
8,8.0,65-74,0.4940138470996079,0.07513170388613066,0.43085444901426134,53,33.1675523671486,False
8,8.0,75-84,0.5288336806689197,0.1429854537589259,0.3281808655721545,21,16.17679481984701,True
8,8.0,85+,0.0,0.0,1.0,1,0.9512703340370416,True
8,9.0,16-24,0.18629835595489605,0.07454295210297837,0.7391586919421256,40,146.95425563750925,False
8,9.0,25-34,0.1213638666722291,0.04016891174156279,0.838467221586208,52,175.5069301795348,False
8,9.0,35-44,0.10003765109616918,0.022830858571157076,0.8771314903326736,93,209.1350427523308,False
8,9.0,45-54,0.1416722541112945,0.13766543436696388,0.7206623115217415,84,226.33964311466448,False
8,9.0,55-64,0.2242342754578818,0.0960490274642897,0.6797166970778286,91,169.3570601203309,False
8,9.0,65-74,0.16384153999270337,0.1991107439835209,0.6370477160237755,80,140.07927426455177,False
8,9.0,75-84,0.36698352929562167,0.059527581956542806,0.5734888887478358,33,74.11667283087243,False
8,9.0,85+,0.07456019306929601,0.0,0.9254398069307039,11,23.07306084287742,True
8,17.0,16-24,0.19976472616142257,0.007852680669825777,0.7923825931687516,44,119.55987651278272,False
8,17.0,25-34,0.17076493625896338,0.08280521635715665,0.74642984738388,56,107.44835667169014,False
8,17.0,35-44,0.20308228669815653,0.10237504847017763,0.6945426648316655,102,152.43708368994564,False
8,17.0,45-54,0.2824587746898505,0.17613264824417701,0.5414085770659726,80,116.19467295326214,False
8,17.0,55-64,0.28413188580108384,0.07359856005459817,0.6422695541443182,77,90.52395905954876,False
8,17.0,65-74,0.3743330542797969,0.08482528802473578,0.5408416576954673,87,81.21880094353229,False
8,17.0,75-84,0.5071162069084063,0.155035644978834,0.3378481481127596,32,47.51383146744463,False
8,17.0,85+,0.27768226260872786,0.27514144819677555,0.4471762891944965,10,9.176687122277311,True
8,30.0,16-24,0.15888621555399074,0.13151161654275476,0.7096021679032545,51,165.0827998509673,False
8,30.0,25-34,0.26893804757513257,0.17361268351666911,0.5574492689081985,75,179.46913214975623,False
8,30.0,35-44,0.2689377571793792,0.0865856896561225,0.6444765531644983,120,221.38782811352263,False
8,30.0,45-54,0.3133469211475845,0.12027190450694053,0.5663811743454753,77,161.86855668140993,False
8,30.0,55-64,0.20035792336947117,0.09614007226945083,0.7035020043610781,84,143.10034015518872,False
8,30.0,65-74,0.2550864770337716,0.20923420315374844,0.5356793198124804,62,80.14349220886142,False
8,30.0,75-84,0.5212649355646336,0.12108717733882769,0.35764788709653855,17,35.04010885938347,True
8,30.0,85+,0.49972331826883365,0.0710291439742061,0.42924753775696034,17,28.424892637570913,True
8,35.0,16-24,0.1244374861262102,0.0636815149947793,0.8118809988790104,28,89.91620288334079,True
8,35.0,25-34,0.19433175957030246,0.14902281261040987,0.6566454278192877,47,146.02167181829535,False
8,35.0,35-44,0.16099786380077893,0.0787817886961088,0.7602203475031122,89,204.12092255909272,False
8,35.0,45-54,0.21745134506116087,0.15331381618033815,0.629234838758501,94,181.76438979476222,False
8,35.0,55-64,0.2584199399502629,0.05046296392921063,0.6911170961205263,106,168.36440486234847,False
8,35.0,65-74,0.24584841763624246,0.11834734524216418,0.6358042371215934,76,111.69422057128642,False
8,35.0,75-84,0.35781837363536523,0.12095081265127716,0.5212308137133577,53,97.67393968011322,False
8,35.0,85+,0.8159165551017225,0.0,0.18408344489827758,4,4.734960266018839,True
8,44.0,16-24,0.09074310264418382,0.09000549775255119,0.8192513996032649,46,85.5727676278509,False
8,44.0,25-34,0.1489025782292268,0.10301311542559757,0.7480843063451755,86,156.4386026764257,False
8,44.0,35-44,0.2109098418030492,0.054735787726271475,0.7343543704706793,98,134.55582099794887,False
8,44.0,45-54,0.1620594382282877,0.12078851003717901,0.7171520517345332,96,106.45840799760859,False
8,44.0,55-64,0.22202064609946803,0.07331889138579842,0.7046604625147336,81,83.8009852201974,False
8,44.0,65-74,0.14490306259570127,0.10492641252743815,0.7501705248768606,52,46.511008866243486,False
8,44.0,75-84,0.1648731829980736,0.036314701772408725,0.7988121152295174,38,44.68173195979606,False
8,44.0,85+,0.3701045200998291,0.1562623874212616,0.47363309247890917,11,17.797485124290567,True
8,68.0,16-24,0.2400612869292149,0.018667052163286235,0.7412716609074989,38,149.92245247606036,False
8,68.0,25-34,0.21508151896568653,0.09156228351881243,0.6933561975155009,81,249.80065396170096,False
8,68.0,35-44,0.21248916712954277,0.14575442747559844,0.6417564053948588,111,222.93304105613169,False
8,68.0,45-54,0.11245628755706757,0.14238926368441124,0.7451544487585212,89,174.57374815558398,False
8,68.0,55-64,0.33735648039978877,0.1300373561970298,0.5326061634031815,79,146.2114521666696,False
8,68.0,65-74,0.26154815338988485,0.0784775086519157,0.6599743379581995,72,108.52831906261677,False
8,68.0,75-84,0.27327478095898583,0.1606486583079176,0.5660765607330966,42,89.68096812276629,False
8,68.0,85+,0.8347391076413327,0.0,0.1652608923586672,7,18.521703912769432,True
8,78.0,16-24,0.247264902287803,0.029716523875973195,0.7230185738362238,64,214.7687904764884,False
8,78.0,25-34,0.3226318144538448,0.032789847712726174,0.6445783378334292,58,161.66496150888045,False
8,78.0,35-44,0.2303141355083893,0.08173689563615524,0.6879489688554553,106,204.23413571193927,False
8,78.0,45-54,0.18546208238356093,0.08722341298952549,0.7273145046269137,100,208.724177461559,False
8,78.0,55-64,0.27331522700879574,0.04510333787300611,0.6815814351181981,84,133.95783555522019,False
8,78.0,65-74,0.20893416960356198,0.06998325201600539,0.7210825783804327,64,85.33966121786412,False
8,78.0,75-84,0.18682072289224946,0.12780122226917232,0.6853780548385782,32,51.48239689467927,False
8,78.0,85+,0.5199362407937482,0.2242145310685996,0.2558492281376522,11,19.803215622885737,True
8,91.0,16-24,0.24998105833599324,0.14618226874005563,0.6038366729239512,39,134.80871716206104,False
8,91.0,25-34,0.24354797336657938,0.1167343780080002,0.6397176486254205,51,123.36965912291001,False
8,91.0,35-44,0.39618972579517026,0.056602367458572174,0.5472079067462576,97,202.3624194269815,False
8,91.0,45-54,0.22782815311656754,0.05473926264029009,0.7174325842431424,80,169.20047613881889,False
8,91.0,55-64,0.21453876425438922,0.13126479511339906,0.6541964406322118,96,138.24917876567446,False
8,91.0,65-74,0.41153183703405105,0.04399705672476661,0.5444711062411823,69,92.3320755107624,False
8,91.0,75-84,0.30577394677512565,0.1492552095153854,0.5449708437094889,44,81.3851483648086,False
8,91.0,85+,0.7969269466788683,0.11328714937744046,0.08978590394369121,18,25.637066120799027,True
8,107.0,16-24,0.3616233786911649,0.12264466234153272,0.5157319589673023,79,103.885260689131,False
8,107.0,25-34,0.17488020732049406,0.14347808019954778,0.6816417124799581,187,218.8473899139094,False
8,107.0,35-44,0.2611868422291759,0.09991180176720538,0.6389013560036187,247,204.21518547124998,False
8,107.0,45-54,0.26693577371947114,0.0715947421077784,0.6614694841727505,170,145.1428927117954,False
8,107.0,55-64,0.30300165077244545,0.12654465093829892,0.5704536982892555,133,84.68036082030002,False
8,107.0,65-74,0.20759997621169857,0.09399002963734075,0.6984099941509606,99,59.598388500063855,False
8,107.0,75-84,0.4171750373378793,0.23150591614994717,0.3513190465121736,60,45.04517401434838,False
