LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,wt_final_online,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
201,1.0,3.0,0.0,2.0,0.6225688516186939,5,3,25-34,0,not_twiceplus_volunteer,2,active
201,1.0,6.0,0.0,2.0,1.0136038217721004,5,6,55-64,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,0.0,2.0,0.3075689634639512,5,7,65-74,0,not_twiceplus_volunteer,2,active
201,1.0,9.0,0.0,0.0,,5,9,85+,0,not_twiceplus_volunteer,0,inactive
201,1.0,7.0,0.0,2.0,,5,7,65-74,0,not_twiceplus_volunteer,2,active
201,1.0,4.0,0.0,2.0,1.4514332293945718,5,4,35-44,0,not_twiceplus_volunteer,2,active
201,1.0,4.0,0.0,2.0,0.3391851976771399,5,4,35-44,0,not_twiceplus_volunteer,2,active
201,1.0,4.0,0.0,2.0,1.01934068535331,5,4,35-44,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,0.0,0.0,1.2264552079956783,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
201,1.0,5.0,4.0,2.0,0.2445086365293118,5,5,45-54,1,twiceplus_volunteer,2,active
201,1.0,5.0,2.0,2.0,0.2989659291125133,5,5,45-54,1,twiceplus_volunteer,2,active
201,1.0,8.0,0.0,2.0,1.5948836551974277,5,8,75-84,0,not_twiceplus_volunteer,2,active
201,1.0,3.0,3.0,2.0,0.8300918217797141,5,3,25-34,1,twiceplus_volunteer,2,active
201,1.0,5.0,0.0,2.0,0.7388408276399883,5,5,45-54,0,not_twiceplus_volunteer,2,active
201,1.0,5.0,0.0,2.0,0.7946438321635955,5,5,45-54,0,not_twiceplus_volunteer,2,active
201,1.0,2.0,1.0,2.0,1.3051648676885583,5,2,16-24,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,0.0,2.0,1.6832271876949427,5,7,65-74,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,0.0,0.0,1.5725861212277712,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
241,1.0,4.0,0.0,2.0,,5,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,2.0,0.0,2.0,1.0485553297051962,5,2,16-24,0,not_twiceplus_volunteer,2,active
241,1.0,2.0,0.0,2.0,1.466415059978298,5,2,16-24,0,not_twiceplus_volunteer,2,active
241,1.0,5.0,0.0,2.0,0.503853771051216,5,5,45-54,0,not_twiceplus_volunteer,2,active
241,1.0,6.0,0.0,2.0,1.5231888978945929,5,6,55-64,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,2.0,0.3914860561385096,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,2.0,1.173403637875184,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,0.0,2.0,0.6454866382648532,5,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,6.0,0.0,2.0,1.938261142611912,5,6,55-64,0,not_twiceplus_volunteer,2,active
241,1.0,6.0,0.0,2.0,0.5142782044827041,5,6,55-64,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,0.0,0.0,5.410011253109348,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
241,1.0,4.0,0.0,2.0,4.037616619880029,5,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,5.0,0.0,0.0,,5,5,45-54,0,not_twiceplus_volunteer,0,inactive
241,1.0,8.0,0.0,2.0,,5,8,75-84,0,not_twiceplus_volunteer,2,active
241,1.0,6.0,0.0,2.0,1.9937522858465035,5,6,55-64,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,0.0,1.0,0.7094231049315526,5,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
241,1.0,3.0,4.0,1.0,1.146567722532967,5,3,25-34,1,twiceplus_volunteer,1,fairly_active
241,1.0,3.0,0.0,2.0,0.5001650923659899,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,1.0,2.0,2.042773967608891,5,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,2.0,1.021315033275579,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,2.0,1.02281629979274,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,0.0,0.0,2.705005626554674,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
241,1.0,4.0,0.0,0.0,1.8395787831117207,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
241,1.0,3.0,0.0,2.0,1.3989716691325698,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,2.0,0.0,0.0,4.1811960679811335,5,2,16-24,0,not_twiceplus_volunteer,0,inactive
241,1.0,4.0,0.0,2.0,0.783027303642031,5,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,0.0,2.0,0.4382422957403491,5,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,2.0,0.0,2.0,2.932830119956596,5,2,16-24,0,not_twiceplus_volunteer,2,active
241,1.0,5.0,3.0,2.0,3.6207730869607926,5,5,45-54,1,twiceplus_volunteer,2,active
241,1.0,5.0,2.0,2.0,0.5144235558115,5,5,45-54,1,twiceplus_volunteer,2,active
241,1.0,5.0,0.0,2.0,1.6907433665597469,5,5,45-54,0,not_twiceplus_volunteer,2,active
241,1.0,6.0,0.0,2.0,0.7427940170466529,5,6,55-64,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,2.0,0.9301231318638378,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,7.0,0.0,0.0,0.676143247427987,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
241,1.0,6.0,2.0,1.0,2.4871886798942633,5,6,55-64,1,twiceplus_volunteer,1,fairly_active
241,1.0,3.0,0.0,2.0,5.638040764452173,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,,2.0,,5,3,25-34,,,2,active
241,1.0,4.0,0.0,0.0,2.0517798336230637,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
241,1.0,2.0,0.0,1.0,1.477891727900701,5,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
241,1.0,4.0,0.0,0.0,1.1659901599579017,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
241,1.0,4.0,,1.0,,5,4,35-44,,,1,fairly_active
241,1.0,2.0,2.0,0.0,,5,2,16-24,1,twiceplus_volunteer,0,inactive
241,1.0,4.0,0.0,2.0,1.0104437641304025,5,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,7.0,0.0,0.0,2.1747637165588,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
241,1.0,5.0,0.0,2.0,0.503853771051216,5,5,45-54,0,not_twiceplus_volunteer,2,active
255,1.0,7.0,4.0,2.0,1.8358172336215357,5,7,65-74,1,twiceplus_volunteer,2,active
255,1.0,4.0,0.0,2.0,0.3780853043000121,5,4,35-44,0,not_twiceplus_volunteer,2,active
255,1.0,4.0,0.0,2.0,0.90193907275083,5,4,35-44,0,not_twiceplus_volunteer,2,active
255,1.0,6.0,0.0,2.0,0.6104772472403427,5,6,55-64,0,not_twiceplus_volunteer,2,active
255,1.0,6.0,0.0,2.0,0.74230599973724,5,6,55-64,0,not_twiceplus_volunteer,2,active
255,1.0,6.0,1.0,2.0,,5,6,55-64,0,not_twiceplus_volunteer,2,active
255,1.0,5.0,2.0,2.0,1.439371189448663,5,5,45-54,1,twiceplus_volunteer,2,active
255,1.0,5.0,0.0,2.0,,5,5,45-54,0,not_twiceplus_volunteer,2,active
255,1.0,6.0,0.0,0.0,,5,6,55-64,0,not_twiceplus_volunteer,0,inactive
255,1.0,5.0,0.0,2.0,0.5473993949082545,5,5,45-54,0,not_twiceplus_volunteer,2,active
255,1.0,3.0,0.0,2.0,2.278098993410115,5,3,25-34,0,not_twiceplus_volunteer,2,active
255,1.0,4.0,0.0,1.0,0.663943382087091,5,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
255,1.0,7.0,2.0,2.0,0.6438515742747892,5,7,65-74,1,twiceplus_volunteer,2,active
255,1.0,6.0,0.0,2.0,1.1396376200550202,5,6,55-64,0,not_twiceplus_volunteer,2,active
255,1.0,6.0,0.0,2.0,0.5522656738841973,5,6,55-64,0,not_twiceplus_volunteer,2,active
255,1.0,4.0,0.0,1.0,0.6449285671937848,5,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
255,1.0,4.0,0.0,1.0,0.4830441813682976,5,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
255,1.0,5.0,0.0,2.0,0.6258424248472182,5,5,45-54,0,not_twiceplus_volunteer,2,active
255,1.0,5.0,0.0,2.0,1.2868983228743591,5,5,45-54,0,not_twiceplus_volunteer,2,active
255,1.0,6.0,0.0,2.0,0.8735103786199495,5,6,55-64,0,not_twiceplus_volunteer,2,active
255,1.0,6.0,0.0,2.0,,5,6,55-64,0,not_twiceplus_volunteer,2,active
255,1.0,3.0,0.0,2.0,1.1390494967050575,5,3,25-34,0,not_twiceplus_volunteer,2,active
255,1.0,3.0,0.0,2.0,2.076504893824998,5,3,25-34,0,not_twiceplus_volunteer,2,active
255,1.0,7.0,4.0,2.0,0.4935968224264102,5,7,65-74,1,twiceplus_volunteer,2,active
255,1.0,7.0,0.0,1.0,1.1107552241634395,5,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
255,1.0,7.0,4.0,2.0,0.4603840031601228,5,7,65-74,1,twiceplus_volunteer,2,active
255,1.0,7.0,0.0,2.0,0.8515397335768043,5,7,65-74,0,not_twiceplus_volunteer,2,active
255,1.0,7.0,0.0,2.0,0.6438515742747892,5,7,65-74,0,not_twiceplus_volunteer,2,active
255,1.0,7.0,3.0,2.0,0.6438515742747892,5,7,65-74,1,twiceplus_volunteer,2,active
255,1.0,7.0,2.0,2.0,1.5835508839951709,5,7,65-74,1,twiceplus_volunteer,2,active
255,1.0,5.0,0.0,0.0,0.4891022236070715,5,5,45-54,0,not_twiceplus_volunteer,0,inactive
255,1.0,2.0,0.0,2.0,0.6070297651706471,5,2,16-24,0,not_twiceplus_volunteer,2,active
255,1.0,7.0,3.0,2.0,0.7942419198871941,5,7,65-74,1,twiceplus_volunteer,2,active
255,1.0,7.0,0.0,1.0,,5,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
255,1.0,7.0,0.0,2.0,,5,7,65-74,0,not_twiceplus_volunteer,2,active
255,1.0,7.0,0.0,0.0,,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
255,1.0,7.0,0.0,0.0,,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
255,1.0,4.0,0.0,0.0,4.272073152879519,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
255,1.0,4.0,0.0,0.0,4.272073152879519,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
255,1.0,6.0,,2.0,,5,6,55-64,,,2,active
255,1.0,6.0,0.0,2.0,,5,6,55-64,0,not_twiceplus_volunteer,2,active
255,1.0,3.0,0.0,2.0,0.3405609598479506,5,3,25-34,0,not_twiceplus_volunteer,2,active
255,1.0,7.0,3.0,2.0,1.1107552241634395,5,7,65-74,1,twiceplus_volunteer,2,active
255,1.0,7.0,4.0,1.0,0.4935968224264102,5,7,65-74,1,twiceplus_volunteer,1,fairly_active
255,1.0,7.0,0.0,2.0,,5,7,65-74,0,not_twiceplus_volunteer,2,active
255,1.0,5.0,0.0,2.0,0.9595807333473358,5,5,45-54,0,not_twiceplus_volunteer,2,active
255,1.0,4.0,0.0,2.0,0.5435086912929122,5,4,35-44,0,not_twiceplus_volunteer,2,active
255,1.0,9.0,0.0,0.0,1.830177971131688,5,9,85+,0,not_twiceplus_volunteer,0,inactive
255,1.0,7.0,0.0,2.0,,5,7,65-74,0,not_twiceplus_volunteer,2,active
255,1.0,4.0,0.0,0.0,1.2385376557935726,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
272,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,,0.0,2.0,,5,,,0,not_twiceplus_volunteer,2,active
272,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,4.0,0.0,2.0,1.0680715067132474,5,4,35-44,0,not_twiceplus_volunteer,2,active
272,1.0,2.0,0.0,2.0,0.3455774448550984,5,2,16-24,0,not_twiceplus_volunteer,2,active
272,1.0,2.0,0.0,2.0,5.5922630003207034,5,2,16-24,0,not_twiceplus_volunteer,2,active
272,1.0,7.0,0.0,0.0,0.7973585935049098,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
272,1.0,3.0,0.0,2.0,1.6271145728153606,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,7.0,0.0,2.0,1.2927562803747514,5,7,65-74,0,not_twiceplus_volunteer,2,active
272,1.0,3.0,0.0,2.0,3.7799049995259217,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,6.0,2.0,0.0,,5,6,55-64,1,twiceplus_volunteer,0,inactive
272,1.0,3.0,0.0,2.0,0.7481310679228268,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,4.0,0.0,2.0,1.6192710328280762,5,4,35-44,0,not_twiceplus_volunteer,2,active
272,1.0,3.0,3.0,2.0,1.3647612694453986,5,3,25-34,1,twiceplus_volunteer,2,active
272,1.0,4.0,0.0,0.0,0.4992374523735709,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
272,1.0,3.0,4.0,2.0,1.5694030281689195,5,3,25-34,1,twiceplus_volunteer,2,active
272,1.0,3.0,0.0,2.0,0.9355477985939264,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,3.0,0.0,2.0,1.5805155817459189,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,2.0,0.0,0.0,3.3890268279378164,5,2,16-24,0,not_twiceplus_volunteer,0,inactive
272,1.0,2.0,0.0,2.0,1.2524512922572162,5,2,16-24,0,not_twiceplus_volunteer,2,active
272,1.0,2.0,0.0,2.0,2.3139465956125465,5,2,16-24,0,not_twiceplus_volunteer,2,active
272,1.0,7.0,0.0,2.0,5.049005764815861,5,7,65-74,0,not_twiceplus_volunteer,2,active
272,1.0,5.0,0.0,0.0,0.4298129815024546,5,5,45-54,0,not_twiceplus_volunteer,0,inactive
272,1.0,4.0,3.0,2.0,0.6665487258225966,5,4,35-44,1,twiceplus_volunteer,2,active
272,1.0,4.0,0.0,2.0,0.7668582089380143,5,4,35-44,0,not_twiceplus_volunteer,2,active
272,1.0,3.0,1.0,2.0,1.7783547134688138,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,8.0,0.0,0.0,2.396666604119028,5,8,75-84,0,not_twiceplus_volunteer,0,inactive
272,1.0,7.0,0.0,2.0,,5,7,65-74,0,not_twiceplus_volunteer,2,active
272,1.0,4.0,0.0,1.0,1.985775787071438,5,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
272,1.0,7.0,0.0,2.0,,5,7,65-74,0,not_twiceplus_volunteer,2,active
272,1.0,4.0,0.0,2.0,1.8917843000560328,5,4,35-44,0,not_twiceplus_volunteer,2,active
272,1.0,4.0,0.0,2.0,1.9934363092084428,5,4,35-44,0,not_twiceplus_volunteer,2,active
272,1.0,4.0,1.0,2.0,1.8214453448647787,5,4,35-44,0,not_twiceplus_volunteer,2,active
272,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
272,1.0,3.0,0.0,2.0,2.0925375147571064,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,7.0,2.0,2.0,2.3902073101886505,5,7,65-74,1,twiceplus_volunteer,2,active
279,1.0,4.0,0.0,1.0,,5,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
279,1.0,4.0,0.0,0.0,,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
279,1.0,8.0,0.0,0.0,,5,8,75-84,0,not_twiceplus_volunteer,0,inactive
279,1.0,,0.0,1.0,,5,,,0,not_twiceplus_volunteer,1,fairly_active
279,1.0,4.0,0.0,0.0,0.5847833748804693,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
279,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,3.0,2.0,2.0,,5,3,25-34,1,twiceplus_volunteer,2,active
279,1.0,3.0,0.0,0.0,0.3298575213211986,5,3,25-34,0,not_twiceplus_volunteer,0,inactive
279,1.0,5.0,3.0,2.0,0.7476604264554163,5,5,45-54,1,twiceplus_volunteer,2,active
279,1.0,5.0,0.0,0.0,0.5022269383901791,5,5,45-54,0,not_twiceplus_volunteer,0,inactive
279,1.0,4.0,0.0,2.0,1.3195229348648747,5,4,35-44,0,not_twiceplus_volunteer,2,active
279,1.0,7.0,0.0,0.0,,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
279,1.0,,,0.0,,5,,,,,0,inactive
279,1.0,4.0,0.0,2.0,4.4552349099980635,5,4,35-44,0,not_twiceplus_volunteer,2,active
279,1.0,,0.0,2.0,2.438418041340224,5,,,0,not_twiceplus_volunteer,2,active
279,1.0,6.0,0.0,0.0,,5,6,55-64,0,not_twiceplus_volunteer,0,inactive
279,1.0,5.0,0.0,0.0,,5,5,45-54,0,not_twiceplus_volunteer,0,inactive
279,1.0,6.0,0.0,2.0,1.1718033009911863,5,6,55-64,0,not_twiceplus_volunteer,2,active
279,1.0,2.0,0.0,2.0,0.688897383520444,5,2,16-24,0,not_twiceplus_volunteer,2,active
279,1.0,3.0,0.0,2.0,0.4214280617311759,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,3.0,0.0,2.0,2.7223118834686835,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,7.0,0.0,0.0,1.7753703940043446,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
279,1.0,,0.0,0.0,,5,,,0,not_twiceplus_volunteer,0,inactive
279,1.0,3.0,0.0,2.0,1.63083927922008,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,5.0,3.0,2.0,2.7011085523492744,5,5,45-54,1,twiceplus_volunteer,2,active
279,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,5.0,0.0,0.0,5.350489851379293,5,5,45-54,0,not_twiceplus_volunteer,0,inactive
279,1.0,5.0,0.0,0.0,2.165032203426683,5,5,45-54,0,not_twiceplus_volunteer,0,inactive
279,1.0,4.0,0.0,2.0,1.761739541301357,5,4,35-44,0,not_twiceplus_volunteer,2,active
279,1.0,4.0,2.0,2.0,1.218719870380918,5,4,35-44,1,twiceplus_volunteer,2,active
279,1.0,3.0,2.0,2.0,0.7467633707935378,5,3,25-34,1,twiceplus_volunteer,2,active
279,1.0,3.0,0.0,2.0,0.600809883835867,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,3.0,0.0,2.0,1.4073569519836375,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,5.0,0.0,2.0,3.3097096694870496,5,5,45-54,0,not_twiceplus_volunteer,2,active
279,1.0,3.0,0.0,0.0,2.1142793584134534,5,3,25-34,0,not_twiceplus_volunteer,0,inactive
279,1.0,5.0,0.0,2.0,,5,5,45-54,0,not_twiceplus_volunteer,2,active
279,1.0,5.0,0.0,2.0,,5,5,45-54,0,not_twiceplus_volunteer,2,active
279,1.0,3.0,0.0,2.0,1.9773680533739637,5,3,25-34,0,not_twiceplus_volunteer,2,active
279,1.0,2.0,0.0,2.0,,5,2,16-24,0,not_twiceplus_volunteer,2,active
279,1.0,5.0,0.0,2.0,,5,5,45-54,0,not_twiceplus_volunteer,2,active
279,1.0,5.0,0.0,1.0,,5,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
279,1.0,3.0,,0.0,,5,3,25-34,,,0,inactive
279,1.0,8.0,0.0,0.0,,5,8,75-84,0,not_twiceplus_volunteer,0,inactive
279,1.0,4.0,0.0,2.0,0.8773006567625461,5,4,35-44,0,not_twiceplus_volunteer,2,active
279,1.0,8.0,0.0,2.0,,5,8,75-84,0,not_twiceplus_volunteer,2,active
279,1.0,5.0,0.0,2.0,1.421190806910938,5,5,45-54,0,not_twiceplus_volunteer,2,active
280,1.0,3.0,0.0,2.0,0.7679119549319086,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,3.0,0.0,2.0,1.8365112384074032,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,6.0,0.0,2.0,,5,6,55-64,0,not_twiceplus_volunteer,2,active
280,1.0,3.0,1.0,2.0,2.003340970203318,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,6.0,2.0,0.0,2.655396274030758,5,6,55-64,1,twiceplus_volunteer,0,inactive
280,1.0,4.0,0.0,2.0,,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,5.0,0.0,2.0,1.3433517965473565,5,5,45-54,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,1.089189525340624,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,2.295430790621626,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,3.0,0.0,2.0,2.856067748263485,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,5.0,4.0,2.0,0.9419232247841018,5,5,45-54,1,twiceplus_volunteer,2,active
280,1.0,8.0,0.0,2.0,2.2621994728925716,5,8,75-84,0,not_twiceplus_volunteer,2,active
280,1.0,5.0,0.0,2.0,0.696564460401441,5,5,45-54,0,not_twiceplus_volunteer,2,active
280,1.0,,0.0,0.0,,5,,,0,not_twiceplus_volunteer,0,inactive
280,1.0,4.0,0.0,2.0,0.8206701599704063,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,0.0,1.3563635076115592,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
280,1.0,6.0,0.0,0.0,,5,6,55-64,0,not_twiceplus_volunteer,0,inactive
280,1.0,6.0,0.0,1.0,2.1070068039729613,5,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
280,1.0,3.0,0.0,2.0,2.576380373874827,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,6.0,0.0,0.0,2.669059081502246,5,6,55-64,0,not_twiceplus_volunteer,0,inactive
280,1.0,5.0,0.0,2.0,2.2491346071845206,5,5,45-54,0,not_twiceplus_volunteer,2,active
280,1.0,5.0,2.0,2.0,1.9483044276205617,5,5,45-54,1,twiceplus_volunteer,2,active
280,1.0,2.0,0.0,2.0,3.863092631689739,5,2,16-24,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,0.0,0.6146726334676571,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
280,1.0,4.0,0.0,2.0,2.295430790621626,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,5.0,0.0,0.0,,5,5,45-54,0,not_twiceplus_volunteer,0,inactive
280,1.0,5.0,0.0,2.0,0.4283182284357479,5,5,45-54,0,not_twiceplus_volunteer,2,active
280,1.0,3.0,3.0,2.0,3.8645699215055833,5,3,25-34,1,twiceplus_volunteer,2,active
280,1.0,7.0,0.0,0.0,,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
280,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,1.5162160692437343,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,6.0,0.0,2.0,0.4193505066725984,5,6,55-64,0,not_twiceplus_volunteer,2,active
280,1.0,5.0,,2.0,,5,5,45-54,,,2,active
280,1.0,3.0,0.0,2.0,0.7828157189511075,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,1.169990304172979,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,,2.0,,5,4,35-44,,,2,active
280,1.0,4.0,0.0,0.0,,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
280,1.0,4.0,0.0,2.0,,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,2.0,1.0,2.0,2.0595320749836907,5,2,16-24,0,not_twiceplus_volunteer,2,active
280,1.0,6.0,1.0,2.0,,5,6,55-64,0,not_twiceplus_volunteer,2,active
280,1.0,4.0,0.0,2.0,,5,4,35-44,0,not_twiceplus_volunteer,2,active
280,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,3.0,0.0,2.0,,5,3,25-34,0,not_twiceplus_volunteer,2,active
280,1.0,2.0,2.0,2.0,3.863092631689739,5,2,16-24,1,twiceplus_volunteer,2,active
280,1.0,6.0,0.0,2.0,1.1729316636653933,5,6,55-64,0,not_twiceplus_volunteer,2,active
293,1.0,3.0,,2.0,,5,3,25-34,,,2,active
293,1.0,3.0,0.0,2.0,2.43967566177789,5,3,25-34,0,not_twiceplus_volunteer,2,active
293,1.0,3.0,0.0,2.0,1.2836506098273717,5,3,25-34,0,not_twiceplus_volunteer,2,active
293,1.0,6.0,0.0,2.0,,5,6,55-64,0,not_twiceplus_volunteer,2,active
293,1.0,6.0,0.0,2.0,,5,6,55-64,0,not_twiceplus_volunteer,2,active
293,1.0,4.0,0.0,2.0,1.4012301949211536,5,4,35-44,0,not_twiceplus_volunteer,2,active
293,1.0,4.0,2.0,2.0,1.9167442171360336,5,4,35-44,1,twiceplus_volunteer,2,active
293,1.0,4.0,0.0,2.0,0.928019071790987,5,4,35-44,0,not_twiceplus_volunteer,2,active
293,1.0,3.0,4.0,1.0,0.828587349308172,5,3,25-34,1,twiceplus_volunteer,1,fairly_active
293,1.0,4.0,0.0,0.0,0.333347834319629,5,4,35-44,0,not_twiceplus_volunteer,0,inactive
293,1.0,5.0,0.0,2.0,3.0554205792107787,5,5,45-54,0,not_twiceplus_volunteer,2,active
293,1.0,3.0,0.0,2.0,1.1857941367115834,5,3,25-34,0,not_twiceplus_volunteer,2,active
293,1.0,3.0,0.0,2.0,1.0766766426295624,5,3,25-34,0,not_twiceplus_volunteer,2,active
293,1.0,7.0,0.0,2.0,,5,7,65-74,0,not_twiceplus_volunteer,2,active
293,1.0,5.0,1.0,2.0,1.159129885797793,5,5,45-54,0,not_twiceplus_volunteer,2,active
293,1.0,2.0,0.0,0.0,,5,2,16-24,0,not_twiceplus_volunteer,0,inactive
293,1.0,5.0,,0.0,,5,5,45-54,,,0,inactive
293,1.0,7.0,0.0,0.0,1.7352902633936362,5,7,65-74,0,not_twiceplus_volunteer,0,inactive
293,1.0,3.0,0.0,2.0,1.2836506098273717,5,3,25-34,0,not_twiceplus_volunteer,2,active
293,1.0,6.0,0.0,2.0,,5,6,55-64,0,not_twiceplus_volunteer,2,active
293,1.0,9.0,0.0,0.0,,5,9,85+,0,not_twiceplus_volunteer,0,inactive
293,1.0,3.0,0.0,0.0,6.4905450750461195,5,3,25-34,0,not_twiceplus_volunteer,0,inactive
