LA_2023,disability_group,activity,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
293,disty3,WRESTLING_J09,8,1,37.5,25,0.125,False,False,False
293,disty4,ABSEILING_H03,8,8,13.5,9,1.0,True,False,True
293,disty4,ACTTRAV_C03,8,8,13.5,9,1.0,True,False,True
293,disty4,AIKIDO_S04,8,8,10.0,4,1.0,True,False,True
293,disty4,AIRGUN_S08,8,8,10.0,4,1.0,True,False,True
293,disty4,ARCHERY_J01,8,8,13.5,9,1.0,True,False,True
293,disty4,BADMINTON_G02,8,8,13.5,9,1.0,True,False,True
293,disty4,BASESOFTBALL_F13,8,8,13.5,9,1.0,True,False,True
293,disty4,BASKETBALL_F07,8,8,13.5,9,1.0,True,False,True
293,disty4,BOCCIA_L11,8,8,13.5,9,1.0,True,False,True
293,disty4,BOULES_L12,8,8,13.5,9,1.0,True,False,True
293,disty4,BOWLSBOULES_C12,8,8,13.5,9,1.0,True,False,True
293,disty4,BOWLSCARPET_U18,8,8,10.0,4,1.0,True,False,True
293,disty4,BOWLSCROWNGREEN_U19,8,8,10.0,4,1.0,True,False,True
293,disty4,BOWLSFLATGREEN_U20,8,8,10.0,4,1.0,True,False,True
293,disty4,BOWLSSHORTMAT_U23,8,8,10.0,4,1.0,True,False,True
293,disty4,BOWLS_L10,8,8,13.5,9,1.0,True,False,True
293,disty4,BOXINGTRAD_S01,8,8,13.5,9,1.0,True,False,True
293,disty4,CAVING_H02,8,8,13.5,9,1.0,True,False,True
293,disty4,CHEERLEADING_L15,8,8,13.5,9,1.0,True,False,True
293,disty4,CLIMBWALL_R02,8,8,10.0,4,1.0,True,False,True
293,disty4,CRICKETLONG_Q06,8,8,10.0,4,1.0,True,False,True
293,disty4,CRICKETOTH_Q12,8,8,10.0,4,1.0,True,False,True
293,disty4,CRICKETSHORT_Q07,8,8,10.0,4,1.0,True,False,True
293,disty4,CROQUET_I05,8,8,13.5,9,1.0,True,False,True
293,disty4,CYCBMX_N03,8,8,10.0,4,1.0,True,False,True
293,disty4,CYCCROSS_N06,8,8,10.0,4,1.0,True,False,True
293,disty4,CYCLEISURE_N01,8,8,10.0,4,1.0,True,False,True
293,disty4,CYCMOUNTAIN_N02,8,8,10.0,4,1.0,True,False,True
293,disty4,CYCROAD_N04,8,8,10.0,4,1.0,True,False,True
293,disty4,CYCTRACK_N05,8,8,10.0,4,1.0,True,False,True
293,disty4,CYCTRAV_B04,8,8,13.5,9,1.0,True,False,True
293,disty4,CYC_OLD_M02,8,8,13.5,9,1.0,True,False,True
293,disty4,DANCEART_B05,8,8,13.5,9,1.0,True,False,True
293,disty4,DANCEOTHER_O01,8,8,13.5,9,1.0,True,False,True
293,disty4,DARTS_I08,8,8,13.5,9,1.0,True,False,True
293,disty4,DIVING_U05,8,8,10.0,4,1.0,True,False,True
293,disty4,DODGEBALL_F12,8,8,13.5,9,1.0,True,False,True
293,disty4,DRIVINGRANGE_U10,8,8,10.0,4,1.0,True,False,True
293,disty4,EQUESTDRESSAGE_U15,8,8,10.0,4,1.0,True,False,True
293,disty4,EQUESTEVENTING_U16,8,8,10.0,4,1.0,True,False,True
293,disty4,EQUESTHACKING_U12,8,8,10.0,4,1.0,True,False,True
293,disty4,EQUESTOTHER_U17,8,8,10.5,4,1.0,True,False,True
293,disty4,EQUESTSCHOOLING_U13,8,8,10.0,4,1.0,True,False,True
293,disty4,EQUESTSHOWJUMP_U14,8,8,10.0,4,1.0,True,False,True
293,disty4,EQUEST_L09,8,8,13.5,9,1.0,True,False,True
293,disty4,FELLRUNNING_L04,8,8,13.5,9,1.0,True,False,True
293,disty4,FENCING_J03,8,8,13.5,9,1.0,True,False,True
293,disty4,FOOTBALL11_Q01,8,8,10.0,4,1.0,True,False,True
293,disty4,FOOTBALLOTHER_Q05,8,8,10.0,4,1.0,True,False,True
293,disty4,FOOTBALLSMALL_Q02,8,8,10.0,4,1.0,True,False,True
293,disty4,FOOTBALLWALK_Q04,8,8,10.0,4,1.0,True,False,True
293,disty4,FOOTBALL_F01,8,8,13.5,9,1.0,True,False,True
293,disty4,FRISBEE_I03,8,8,13.5,9,1.0,True,False,True
293,disty4,FUTSAL_Q03,8,8,10.0,4,1.0,True,False,True
293,disty4,GARDENTRAMP_L14,8,8,13.5,9,1.0,True,False,True
293,disty4,GARD_B08,8,8,13.5,9,1.0,True,False,True
293,disty4,GLIDING_H08,8,8,13.5,9,1.0,True,False,True
293,disty4,GOALBALL_F15,8,8,13.5,9,1.0,True,False,True
293,disty4,GOLFADV_U11,8,8,10.0,4,1.0,True,False,True
293,disty4,GOLFFULL_U08,8,8,10.0,4,1.0,True,False,True
293,disty4,GOLFSHORT_U09,8,8,10.0,4,1.0,True,False,True
293,disty4,GOLF_L08,8,8,13.5,9,1.0,True,False,True
293,disty4,GYMNASTICSONLY_U24,8,8,10.0,4,1.0,True,False,True
293,disty4,GYMNASTICS_L13,8,8,13.5,9,1.0,True,False,True
293,disty4,GYMTRAMPCHEER_C13,8,8,13.5,9,1.0,True,False,True
293,disty4,HANDBALL_F16,8,8,13.5,9,1.0,True,False,True
293,disty4,HIGHROPES_H14,8,8,13.5,9,1.0,True,False,True
293,disty4,HOCKEY_F09,8,8,13.5,9,1.0,True,False,True
293,disty4,ICEHOCKEY_K03,8,8,13.5,9,1.0,True,False,True
293,disty4,ICESKATING_I02,8,8,13.5,9,1.0,True,False,True
293,disty4,JUJITSU_S03,8,8,10.0,4,1.0,True,False,True
293,disty4,KARATE_S02,8,8,10.0,4,1.0,True,False,True
293,disty4,KARTING_U26,8,8,10.0,4,1.0,True,False,True
293,disty4,LACROSSE_F14,8,8,13.5,9,1.0,True,False,True
293,disty4,LIFESAVING_H13,8,8,13.5,9,1.0,True,False,True
293,disty4,MARTIALCHINESE_S05,8,8,10.0,4,1.0,True,False,True
293,disty4,MARTIALOTHER_S06,8,8,10.0,4,1.0,True,False,True
293,disty4,MARTIAL_J07,8,8,13.5,9,1.0,True,False,True
293,disty4,MODPENT_L06,8,8,13.5,9,1.0,True,False,True
293,disty4,MOTORCARRACE_U28,8,8,10.0,4,1.0,True,False,True
293,disty4,MOTORCYCRACE_U27,8,8,10.0,4,1.0,True,False,True
293,disty4,MOTORSPORTS_L18,8,8,13.5,9,1.0,True,False,True
293,disty4,NETBALL_F06,8,8,13.5,9,1.0,True,False,True
293,disty4,ORIENTEERING_H04,8,8,13.5,9,1.0,True,False,True
293,disty4,PARKOUR_H05,8,8,13.5,9,1.0,True,False,True
293,disty4,POOL_I07,8,8,13.5,9,1.0,True,False,True
293,disty4,RIFLE_S09,8,8,10.0,4,1.0,True,False,True
293,disty4,ROCKCLIMB_R01,8,8,10.0,4,1.0,True,False,True
293,disty4,ROLLERSKATING_L16,8,8,13.5,9,1.0,True,False,True
293,disty4,ROUNDERS_F11,8,8,13.5,9,1.0,True,False,True
293,disty4,ROWINGWATER_R04,8,8,13.5,9,1.0,True,False,True
293,disty4,RUGBYLEAG13_Q17,8,8,10.0,4,1.0,True,False,True
293,disty4,RUGBYLEAGTAG_Q19,8,8,10.0,4,1.0,True,False,True
293,disty4,RUGBYLEAGTOUCH_Q18,8,8,10.0,4,1.0,True,False,True
293,disty4,RUGBYLEAGUE_F04,8,8,13.5,9,1.0,True,False,True
293,disty4,RUGBYUN15_Q13,8,8,10.0,4,1.0,True,False,True
293,disty4,RUGBYUN7_Q15,8,8,10.0,4,1.0,True,False,True
293,disty4,RUGBYUNION_F03,8,8,13.5,9,1.0,True,False,True
293,disty4,RUGBYUNTAG_Q16,8,8,10.0,4,1.0,True,False,True
293,disty4,RUGBYUNTOUCH_Q14,8,8,10.0,4,1.0,True,False,True
293,disty4,RUNJOG_U07,8,8,13.5,9,1.0,True,False,True
293,disty4,SHOOTING_J08,8,8,13.5,9,1.0,True,False,True
293,disty4,SKATEBOARDING_L17,8,8,13.5,9,1.0,True,False,True
293,disty4,SKIING_T01,8,8,10.0,4,1.0,True,False,True
293,disty4,SKITTLES_I09,8,8,13.5,9,1.0,True,False,True
293,disty4,SLEDDING_K02,8,8,13.5,9,1.0,True,False,True
293,disty4,SNOOKER_I06,8,8,13.5,9,1.0,True,False,True
293,disty4,SNOWBOARDING_T02,8,8,10.0,4,1.0,True,False,True
293,disty4,SNOWSPORT_K01,8,8,13.5,9,1.0,True,False,True
293,disty4,TABLETENNIS_G03,8,8,13.5,9,1.0,True,False,True
293,disty4,TAEKWONDO_J05,8,8,13.5,9,1.0,True,False,True
293,disty4,TENNIS_G01,8,8,13.5,9,1.0,True,False,True
293,disty4,TENPIN_I04,8,8,13.5,9,1.0,True,False,True
293,disty4,TRACKANDFIELD_L02,8,8,13.5,9,1.0,True,False,True
293,disty4,TRAMPOLINING_U25,8,8,10.0,4,1.0,True,False,True
293,disty4,TRIATHLON_L05,8,8,13.5,9,1.0,True,False,True
293,disty4,VOLLEYBALL_F10,8,8,13.5,9,1.0,True,False,True
293,disty4,WALKTRAV_B02,8,8,13.5,9,1.0,True,False,True
293,disty4,WATERPOLO_U06,8,8,10.0,4,1.0,True,False,True
293,disty4,WATERSKIING_H10,8,8,13.5,9,1.0,True,False,True
293,disty4,WHEELCHBASKETBALL_F08,8,8,13.5,9,1.0,True,False,True
293,disty4,WHEELCHRUGBY_F05,8,8,13.5,9,1.0,True,False,True
293,disty4,WINTER_C10,8,8,13.5,9,1.0,True,False,True
293,disty4,WRESTLING_J09,8,8,13.5,9,1.0,True,False,True
293,disty5,ABSEILING_H03,8,6,24.0,13,0.75,True,False,True
293,disty5,ACTTRAV_C03,8,6,24.0,13,0.75,True,False,True
293,disty5,AIKIDO_S04,8,6,16.5,4,0.75,True,False,True
293,disty5,AIRGUN_S08,8,6,16.5,4,0.75,True,False,True
293,disty5,ARCHERY_J01,8,6,24.0,13,0.75,True,False,True
293,disty5,BADMINTON_G02,8,6,24.0,13,0.75,True,False,True
293,disty5,BASESOFTBALL_F13,8,6,24.0,13,0.75,True,False,True
293,disty5,BASKETBALL_F07,8,6,24.0,13,0.75,True,False,True
293,disty5,BOCCIA_L11,8,6,24.0,13,0.75,True,False,True
293,disty5,BOULES_L12,8,6,24.0,13,0.75,True,False,True
293,disty5,BOWLSBOULES_C12,8,6,24.0,13,0.75,True,False,True
293,disty5,BOWLSCARPET_U18,8,6,16.5,4,0.75,True,False,True
293,disty5,BOWLSCROWNGREEN_U19,8,6,16.5,4,0.75,True,False,True
293,disty5,BOWLSFLATGREEN_U20,8,6,16.5,4,0.75,True,False,True
293,disty5,BOWLSSHORTMAT_U23,8,6,16.5,4,0.75,True,False,True
293,disty5,BOWLS_L10,8,6,24.0,13,0.75,True,False,True
293,disty5,BOXINGTRAD_S01,8,6,24.0,13,0.75,True,False,True
293,disty5,CAVING_H02,8,6,24.0,13,0.75,True,False,True
293,disty5,CHEERLEADING_L15,8,6,24.0,13,0.75,True,False,True
293,disty5,CLIMBWALL_R02,8,6,16.5,4,0.75,True,False,True
293,disty5,CRICKETLONG_Q06,8,6,16.5,4,0.75,True,False,True
293,disty5,CRICKETOTH_Q12,8,6,16.5,4,0.75,True,False,True
293,disty5,CRICKETSHORT_Q07,8,6,16.5,4,0.75,True,False,True
293,disty5,CROQUET_I05,8,6,24.0,13,0.75,True,False,True
293,disty5,CYCBMX_N03,8,6,16.5,4,0.75,True,False,True
293,disty5,CYCCROSS_N06,8,6,16.5,4,0.75,True,False,True
293,disty5,CYCLEISURE_N01,8,6,16.5,4,0.75,True,False,True
293,disty5,CYCMOUNTAIN_N02,8,6,16.5,4,0.75,True,False,True
293,disty5,CYCROAD_N04,8,6,16.5,4,0.75,True,False,True
293,disty5,CYCTRACK_N05,8,6,16.5,4,0.75,True,False,True
293,disty5,CYCTRAV_B04,8,6,24.0,13,0.75,True,False,True
293,disty5,CYC_OLD_M02,8,6,24.0,13,0.75,True,False,True
293,disty5,DANCEART_B05,8,6,24.0,13,0.75,True,False,True
293,disty5,DANCEOTHER_O01,8,6,24.0,13,0.75,True,False,True
293,disty5,DARTS_I08,8,6,24.0,13,0.75,True,False,True
293,disty5,DIVING_U05,8,6,16.5,4,0.75,True,False,True
293,disty5,DODGEBALL_F12,8,6,24.0,13,0.75,True,False,True
293,disty5,DRIVINGRANGE_U10,8,6,16.5,4,0.75,True,False,True
293,disty5,EQUESTDRESSAGE_U15,8,6,16.5,4,0.75,True,False,True
293,disty5,EQUESTEVENTING_U16,8,6,16.5,4,0.75,True,False,True
293,disty5,EQUESTHACKING_U12,8,6,16.5,4,0.75,True,False,True
293,disty5,EQUESTOTHER_U17,8,6,21.0,4,0.75,True,False,True
293,disty5,EQUESTSCHOOLING_U13,8,6,16.5,4,0.75,True,False,True
293,disty5,EQUESTSHOWJUMP_U14,8,6,16.5,4,0.75,True,False,True
293,disty5,EQUEST_L09,8,6,24.0,13,0.75,True,False,True
293,disty5,FELLRUNNING_L04,8,6,24.0,13,0.75,True,False,True
293,disty5,FENCING_J03,8,6,24.0,13,0.75,True,False,True
293,disty5,FOOTBALL11_Q01,8,6,16.5,4,0.75,True,False,True
293,disty5,FOOTBALLOTHER_Q05,8,6,16.5,4,0.75,True,False,True
293,disty5,FOOTBALLSMALL_Q02,8,6,16.5,4,0.75,True,False,True
293,disty5,FOOTBALLWALK_Q04,8,6,16.5,4,0.75,True,False,True
293,disty5,FOOTBALL_F01,8,6,24.0,13,0.75,True,False,True
293,disty5,FRISBEE_I03,8,6,24.0,13,0.75,True,False,True
293,disty5,FUTSAL_Q03,8,6,16.5,4,0.75,True,False,True
293,disty5,GARDENTRAMP_L14,8,6,24.0,13,0.75,True,False,True
293,disty5,GARD_B08,8,6,24.0,13,0.75,True,False,True
293,disty5,GLIDING_H08,8,6,24.0,13,0.75,True,False,True
293,disty5,GOALBALL_F15,8,6,24.0,13,0.75,True,False,True
293,disty5,GOLFADV_U11,8,6,16.5,4,0.75,True,False,True
293,disty5,GOLFFULL_U08,8,6,16.5,4,0.75,True,False,True
293,disty5,GOLFSHORT_U09,8,6,16.5,4,0.75,True,False,True
293,disty5,GOLF_L08,8,6,24.0,13,0.75,True,False,True
293,disty5,GYMNASTICSONLY_U24,8,6,16.5,4,0.75,True,False,True
293,disty5,GYMNASTICS_L13,8,6,24.0,13,0.75,True,False,True
293,disty5,GYMTRAMPCHEER_C13,8,6,24.0,13,0.75,True,False,True
293,disty5,HANDBALL_F16,8,6,24.0,13,0.75,True,False,True
293,disty5,HIGHROPES_H14,8,6,24.0,13,0.75,True,False,True
293,disty5,HOCKEY_F09,8,6,24.0,13,0.75,True,False,True
293,disty5,ICEHOCKEY_K03,8,6,24.0,13,0.75,True,False,True
293,disty5,ICESKATING_I02,8,6,24.0,13,0.75,True,False,True
293,disty5,JUJITSU_S03,8,6,16.5,4,0.75,True,False,True
293,disty5,KARATE_S02,8,6,16.5,4,0.75,True,False,True
293,disty5,KARTING_U26,8,6,16.5,4,0.75,True,False,True
293,disty5,LACROSSE_F14,8,6,24.0,13,0.75,True,False,True
293,disty5,LIFESAVING_H13,8,6,24.0,13,0.75,True,False,True
293,disty5,MARTIALCHINESE_S05,8,6,16.5,4,0.75,True,False,True
293,disty5,MARTIALOTHER_S06,8,6,16.5,4,0.75,True,False,True
293,disty5,MARTIAL_J07,8,6,24.0,13,0.75,True,False,True
293,disty5,MODPENT_L06,8,6,24.0,13,0.75,True,False,True
293,disty5,MOTORCARRACE_U28,8,6,16.5,4,0.75,True,False,True
293,disty5,MOTORCYCRACE_U27,8,6,16.5,4,0.75,True,False,True
293,disty5,MOTORSPORTS_L18,8,6,24.0,13,0.75,True,False,True
293,disty5,NETBALL_F06,8,6,24.0,13,0.75,True,False,True
293,disty5,ORIENTEERING_H04,8,6,24.0,13,0.75,True,False,True
293,disty5,PARKOUR_H05,8,6,24.0,13,0.75,True,False,True
293,disty5,POOL_I07,8,6,24.0,13,0.75,True,False,True
293,disty5,RIFLE_S09,8,6,16.5,4,0.75,True,False,True
293,disty5,ROCKCLIMB_R01,8,6,16.5,4,0.75,True,False,True
293,disty5,ROLLERSKATING_L16,8,6,24.0,13,0.75,True,False,True
293,disty5,ROUNDERS_F11,8,6,24.0,13,0.75,True,False,True
293,disty5,ROWINGWATER_R04,8,6,24.0,13,0.75,True,False,True
293,disty5,RUGBYLEAG13_Q17,8,6,16.5,4,0.75,True,False,True
293,disty5,RUGBYLEAGTAG_Q19,8,6,16.5,4,0.75,True,False,True
293,disty5,RUGBYLEAGTOUCH_Q18,8,6,16.5,4,0.75,True,False,True
293,disty5,RUGBYLEAGUE_F04,8,6,24.0,13,0.75,True,False,True
293,disty5,RUGBYUN15_Q13,8,6,16.5,4,0.75,True,False,True
293,disty5,RUGBYUN7_Q15,8,6,16.5,4,0.75,True,False,True
293,disty5,RUGBYUNION_F03,8,6,24.0,13,0.75,True,False,True
293,disty5,RUGBYUNTAG_Q16,8,6,16.5,4,0.75,True,False,True
293,disty5,RUGBYUNTOUCH_Q14,8,6,16.5,4,0.75,True,False,True
293,disty5,RUNJOG_U07,8,6,24.0,13,0.75,True,False,True
293,disty5,SHOOTING_J08,8,6,24.0,13,0.75,True,False,True
293,disty5,SKATEBOARDING_L17,8,6,24.0,13,0.75,True,False,True
293,disty5,SKIING_T01,8,6,16.5,4,0.75,True,False,True
293,disty5,SKITTLES_I09,8,6,24.0,13,0.75,True,False,True
293,disty5,SLEDDING_K02,8,6,24.0,13,0.75,True,False,True
293,disty5,SNOOKER_I06,8,6,24.0,13,0.75,True,False,True
293,disty5,SNOWBOARDING_T02,8,6,16.5,4,0.75,True,False,True
293,disty5,SNOWSPORT_K01,8,6,24.0,13,0.75,True,False,True
293,disty5,TABLETENNIS_G03,8,6,24.0,13,0.75,True,False,True
293,disty5,TAEKWONDO_J05,8,6,24.0,13,0.75,True,False,True
293,disty5,TENNIS_G01,8,6,24.0,13,0.75,True,False,True
293,disty5,TENPIN_I04,8,6,24.0,13,0.75,True,False,True
293,disty5,TRACKANDFIELD_L02,8,6,24.0,13,0.75,True,False,True
293,disty5,TRAMPOLINING_U25,8,6,16.5,4,0.75,True,False,True
293,disty5,TRIATHLON_L05,8,6,24.0,13,0.75,True,False,True
293,disty5,VOLLEYBALL_F10,8,6,24.0,13,0.75,True,False,True
293,disty5,WALKTRAV_B02,8,6,24.0,13,0.75,True,False,True
293,disty5,WATERPOLO_U06,8,6,16.5,4,0.75,True,False,True
293,disty5,WATERSKIING_H10,8,6,24.0,13,0.75,True,False,True
293,disty5,WHEELCHBASKETBALL_F08,8,6,24.0,13,0.75,True,False,True
293,disty5,WHEELCHRUGBY_F05,8,6,24.0,13,0.75,True,False,True
293,disty5,WINTER_C10,8,6,24.0,13,0.75,True,False,True
293,disty5,WRESTLING_J09,8,6,24.0,13,0.75,True,False,True
293,disty6,ABSEILING_H03,8,8,8.0,5,1.0,True,False,True
293,disty6,ACTTRAV_C03,8,8,8.0,5,1.0,True,False,True
293,disty6,AIKIDO_S04,8,8,5.0,1,1.0,True,False,True
293,disty6,AIRGUN_S08,8,8,5.0,1,1.0,True,False,True
293,disty6,ARCHERY_J01,8,8,8.0,5,1.0,True,False,True
293,disty6,BADMINTON_G02,8,8,8.0,5,1.0,True,False,True
293,disty6,BASESOFTBALL_F13,8,8,8.0,5,1.0,True,False,True
293,disty6,BASKETBALL_F07,8,8,8.0,5,1.0,True,False,True
293,disty6,BOCCIA_L11,8,8,8.0,5,1.0,True,False,True
293,disty6,BOULES_L12,8,8,8.0,5,1.0,True,False,True
293,disty6,BOWLSBOULES_C12,8,8,8.0,5,1.0,True,False,True
293,disty6,BOWLSCARPET_U18,8,8,5.0,1,1.0,True,False,True
293,disty6,BOWLSCROWNGREEN_U19,8,8,5.0,1,1.0,True,False,True
293,disty6,BOWLSFLATGREEN_U20,8,8,5.0,1,1.0,True,False,True
293,disty6,BOWLSSHORTMAT_U23,8,8,5.0,1,1.0,True,False,True
293,disty6,BOWLS_L10,8,8,8.0,5,1.0,True,False,True
293,disty6,BOXINGTRAD_S01,8,8,8.0,5,1.0,True,False,True
293,disty6,CAVING_H02,8,8,8.0,5,1.0,True,False,True
293,disty6,CHEERLEADING_L15,8,8,8.0,5,1.0,True,False,True
293,disty6,CLIMBWALL_R02,8,8,5.0,1,1.0,True,False,True
293,disty6,CRICKETLONG_Q06,8,8,5.0,1,1.0,True,False,True
293,disty6,CRICKETOTH_Q12,8,8,5.0,1,1.0,True,False,True
293,disty6,CRICKETSHORT_Q07,8,8,5.0,1,1.0,True,False,True
293,disty6,CROQUET_I05,8,8,8.0,5,1.0,True,False,True
293,disty6,CYCBMX_N03,8,8,5.0,1,1.0,True,False,True
293,disty6,CYCCROSS_N06,8,8,5.0,1,1.0,True,False,True
293,disty6,CYCLEISURE_N01,8,8,5.0,1,1.0,True,False,True
293,disty6,CYCMOUNTAIN_N02,8,8,5.0,1,1.0,True,False,True
293,disty6,CYCROAD_N04,8,8,5.0,1,1.0,True,False,True
293,disty6,CYCTRACK_N05,8,8,5.0,1,1.0,True,False,True
293,disty6,CYCTRAV_B04,8,8,8.0,5,1.0,True,False,True
293,disty6,CYC_OLD_M02,8,8,8.0,5,1.0,True,False,True
293,disty6,DANCEART_B05,8,8,8.0,5,1.0,True,False,True
293,disty6,DANCEOTHER_O01,8,8,8.0,5,1.0,True,False,True
293,disty6,DARTS_I08,8,8,8.0,5,1.0,True,False,True
293,disty6,DIVING_U05,8,8,5.0,1,1.0,True,False,True
293,disty6,DODGEBALL_F12,8,8,8.0,5,1.0,True,False,True
293,disty6,DRIVINGRANGE_U10,8,8,5.0,1,1.0,True,False,True
293,disty6,EQUESTDRESSAGE_U15,8,8,5.0,1,1.0,True,False,True
293,disty6,EQUESTEVENTING_U16,8,8,5.0,1,1.0,True,False,True
293,disty6,EQUESTHACKING_U12,8,8,5.0,1,1.0,True,False,True
293,disty6,EQUESTOTHER_U17,8,8,5.0,1,1.0,True,False,True
293,disty6,EQUESTSCHOOLING_U13,8,8,5.0,1,1.0,True,False,True
293,disty6,EQUESTSHOWJUMP_U14,8,8,5.0,1,1.0,True,False,True
293,disty6,EQUEST_L09,8,8,8.0,5,1.0,True,False,True
293,disty6,FELLRUNNING_L04,8,8,8.0,5,1.0,True,False,True
293,disty6,FENCING_J03,8,8,8.0,5,1.0,True,False,True
293,disty6,FOOTBALL11_Q01,8,8,5.0,1,1.0,True,False,True
293,disty6,FOOTBALLOTHER_Q05,8,8,5.0,1,1.0,True,False,True
293,disty6,FOOTBALLSMALL_Q02,8,8,5.0,1,1.0,True,False,True
293,disty6,FOOTBALLWALK_Q04,8,8,5.0,1,1.0,True,False,True
293,disty6,FOOTBALL_F01,8,8,8.0,5,1.0,True,False,True
293,disty6,FRISBEE_I03,8,8,8.0,5,1.0,True,False,True
293,disty6,FUTSAL_Q03,8,8,5.0,1,1.0,True,False,True
293,disty6,GARDENTRAMP_L14,8,8,8.0,5,1.0,True,False,True
293,disty6,GARD_B08,8,8,8.0,5,1.0,True,False,True
293,disty6,GLIDING_H08,8,8,8.0,5,1.0,True,False,True
293,disty6,GOALBALL_F15,8,8,8.0,5,1.0,True,False,True
293,disty6,GOLFADV_U11,8,8,5.0,1,1.0,True,False,True
293,disty6,GOLFFULL_U08,8,8,5.0,1,1.0,True,False,True
293,disty6,GOLFSHORT_U09,8,8,5.0,1,1.0,True,False,True
293,disty6,GOLF_L08,8,8,8.0,5,1.0,True,False,True
293,disty6,GYMNASTICSONLY_U24,8,8,5.0,1,1.0,True,False,True
293,disty6,GYMNASTICS_L13,8,8,8.0,5,1.0,True,False,True
293,disty6,GYMTRAMPCHEER_C13,8,8,8.0,5,1.0,True,False,True
293,disty6,HANDBALL_F16,8,8,8.0,5,1.0,True,False,True
293,disty6,HIGHROPES_H14,8,8,8.0,5,1.0,True,False,True
293,disty6,HOCKEY_F09,8,8,8.0,5,1.0,True,False,True
293,disty6,ICEHOCKEY_K03,8,8,8.0,5,1.0,True,False,True
293,disty6,ICESKATING_I02,8,8,8.0,5,1.0,True,False,True
293,disty6,JUJITSU_S03,8,8,5.0,1,1.0,True,False,True
293,disty6,KARATE_S02,8,8,5.0,1,1.0,True,False,True
293,disty6,KARTING_U26,8,8,5.0,1,1.0,True,False,True
293,disty6,LACROSSE_F14,8,8,8.0,5,1.0,True,False,True
293,disty6,LIFESAVING_H13,8,8,8.0,5,1.0,True,False,True
293,disty6,MARTIALCHINESE_S05,8,8,5.0,1,1.0,True,False,True
293,disty6,MARTIALOTHER_S06,8,8,5.0,1,1.0,True,False,True
293,disty6,MARTIAL_J07,8,8,8.0,5,1.0,True,False,True
293,disty6,MODPENT_L06,8,8,8.0,5,1.0,True,False,True
293,disty6,MOTORCARRACE_U28,8,8,5.0,1,1.0,True,False,True
293,disty6,MOTORCYCRACE_U27,8,8,5.0,1,1.0,True,False,True
293,disty6,MOTORSPORTS_L18,8,8,8.0,5,1.0,True,False,True
293,disty6,NETBALL_F06,8,8,8.0,5,1.0,True,False,True
293,disty6,ORIENTEERING_H04,8,8,8.0,5,1.0,True,False,True
293,disty6,PARKOUR_H05,8,8,8.0,5,1.0,True,False,True
293,disty6,POOL_I07,8,8,8.0,5,1.0,True,False,True
293,disty6,RIFLE_S09,8,8,5.0,1,1.0,True,False,True
293,disty6,ROCKCLIMB_R01,8,8,5.0,1,1.0,True,False,True
293,disty6,ROLLERSKATING_L16,8,8,8.0,5,1.0,True,False,True
293,disty6,ROUNDERS_F11,8,8,8.0,5,1.0,True,False,True
293,disty6,ROWINGWATER_R04,8,8,8.0,5,1.0,True,False,True
293,disty6,RUGBYLEAG13_Q17,8,8,5.0,1,1.0,True,False,True
293,disty6,RUGBYLEAGTAG_Q19,8,8,5.0,1,1.0,True,False,True
293,disty6,RUGBYLEAGTOUCH_Q18,8,8,5.0,1,1.0,True,False,True
293,disty6,RUGBYLEAGUE_F04,8,8,8.0,5,1.0,True,False,True
293,disty6,RUGBYUN15_Q13,8,8,5.0,1,1.0,True,False,True
293,disty6,RUGBYUN7_Q15,8,8,5.0,1,1.0,True,False,True
293,disty6,RUGBYUNION_F03,8,8,8.0,5,1.0,True,False,True
293,disty6,RUGBYUNTAG_Q16,8,8,5.0,1,1.0,True,False,True
293,disty6,RUGBYUNTOUCH_Q14,8,8,5.0,1,1.0,True,False,True
293,disty6,RUNJOG_U07,8,8,8.0,5,1.0,True,False,True
293,disty6,SHOOTING_J08,8,8,8.0,5,1.0,True,False,True
293,disty6,SKATEBOARDING_L17,8,8,8.0,5,1.0,True,False,True
293,disty6,SKIING_T01,8,8,5.0,1,1.0,True,False,True
293,disty6,SKITTLES_I09,8,8,8.0,5,1.0,True,False,True
293,disty6,SLEDDING_K02,8,8,8.0,5,1.0,True,False,True
293,disty6,SNOOKER_I06,8,8,8.0,5,1.0,True,False,True
293,disty6,SNOWBOARDING_T02,8,8,5.0,1,1.0,True,False,True
293,disty6,SNOWSPORT_K01,8,8,8.0,5,1.0,True,False,True
293,disty6,TABLETENNIS_G03,8,8,8.0,5,1.0,True,False,True
293,disty6,TAEKWONDO_J05,8,8,8.0,5,1.0,True,False,True
293,disty6,TENNIS_G01,8,8,8.0,5,1.0,True,False,True
293,disty6,TENPIN_I04,8,8,8.0,5,1.0,True,False,True
293,disty6,TRACKANDFIELD_L02,8,8,8.0,5,1.0,True,False,True
293,disty6,TRAMPOLINING_U25,8,8,5.0,1,1.0,True,False,True
293,disty6,TRIATHLON_L05,8,8,8.0,5,1.0,True,False,True
293,disty6,VOLLEYBALL_F10,8,8,8.0,5,1.0,True,False,True
293,disty6,WALKTRAV_B02,8,8,8.0,5,1.0,True,False,True
293,disty6,WATERPOLO_U06,8,8,5.0,1,1.0,True,False,True
