LA_2023,disability_group,year,inactive_rate,fairly_active_rate,active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
129,disty13,11,0.4012261673263745,0.06782673497349824,0.5309470977001273,7,7,6.0,2,1.0,True,True,True
129,disty2,11,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,4,29.0,21,0.5,True,False,True
129,disty3,11,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,0,41.0,32,0.0,False,False,False
129,disty4,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,10.5,7,1.0,True,False,True
129,disty5,11,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,3,32.5,13,0.375,False,False,False
129,disty6,11,0.374073024866074,0.09428896183336974,0.5316380133005564,8,8,6.5,3,1.0,True,False,True
129,disty7,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,6,22.0,10,0.75,True,False,True
129,disty8,11,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,11.5,8,1.0,True,False,True
129,disty9,11,0.407082941893579,0.10269002971361983,0.49022702839280113,8,8,10.5,4,1.0,True,False,True
129,limiting_disability,11,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,84.0,56,0.0,False,False,False
129,no_disability,11,0.23202857810814992,0.10163450190667767,0.6663369199851724,8,0,322.5,298,0.0,False,False,False
129,non_limiting_disability,11,0.23718946023264006,0.09981054446984734,0.6629999952975126,8,0,70.0,56,0.0,False,False,False
135,disty1,11,0.37914630636339075,0.09747318117519094,0.5233805124614183,8,0,35.0,32,0.0,False,False,False
135,disty10,11,0.34598586398619496,0.09124733885839303,0.5627667971554121,8,8,6.5,3,1.0,True,False,True
135,disty11,11,0.34259028831016486,0.08947204103320779,0.5679376706566274,8,8,4.0,1,1.0,True,False,True
135,disty12,11,0.34551701744340074,0.08169345303738791,0.5727895295192114,8,8,10.0,3,1.0,True,False,True
135,disty13,11,0.3530139376871918,0.06176832462295993,0.5852177376898482,8,8,8.0,5,1.0,True,False,True
135,disty2,11,0.33872430805441667,0.09974694733319427,0.561528744612389,8,4,29.5,25,0.5,True,False,True
135,disty3,11,0.42566127583278385,0.10682425203427318,0.467514472132943,8,1,36.5,22,0.125,False,False,False
135,disty4,11,0.3417200542614848,0.09178492747279861,0.5664950182657167,8,8,9.0,5,1.0,True,False,True
135,disty5,11,0.3401860890774495,0.09199881046296704,0.5678151004595834,8,1,33.5,18,0.125,False,False,False
135,disty6,11,0.3417200542614848,0.09178492747279861,0.5664950182657167,8,8,5.0,1,1.0,True,False,True
135,disty7,11,0.34081505203165646,0.09419021992066835,0.5649947280476751,8,7,17.5,14,0.875,True,False,True
135,disty8,11,0.34518857724800944,0.09356529166157125,0.5612461310904193,8,8,15.5,11,1.0,True,False,True
135,disty9,11,0.38237847818256243,0.09383435876739295,0.5237871630500447,8,8,8.0,5,1.0,True,False,True
135,limiting_disability,11,0.3394635808426217,0.09778212647886068,0.5627542926785176,8,0,73.0,64,0.0,False,False,False
135,no_disability,11,0.13499119489612735,0.09125921127246825,0.7737495938314044,8,0,315.0,302,0.0,False,False,False
135,non_limiting_disability,11,0.13812722874214423,0.08966258406226027,0.7722101871955954,8,0,73.0,53,0.0,False,False,False
136,disty1,11,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,2,36.5,24,0.25,False,False,False
136,disty10,11,0.38824406763640285,0.09798819312449782,0.5137677392390992,8,8,4.0,3,1.0,True,False,True
136,disty11,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,3.5,1,1.0,True,False,True
136,disty12,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.5,3,1.0,True,False,True
136,disty13,11,0.4012261673263745,0.06782673497349824,0.5309470977001273,7,7,5.0,1,1.0,True,True,True
136,disty2,11,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,5,27.5,20,0.625,True,False,True
136,disty3,11,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,1,38.0,27,0.125,False,False,False
136,disty4,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,13.0,6,1.0,True,False,True
136,disty5,11,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,5,24.5,16,0.625,True,False,True
136,disty6,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.5,3,1.0,True,False,True
136,disty7,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,17.0,10,1.0,True,False,True
136,disty8,11,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,11.0,7,1.0,True,False,True
136,disty9,11,0.407082941893579,0.10269002971361983,0.49022702839280113,8,8,8.0,4,1.0,True,False,True
136,limiting_disability,11,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,66.0,51,0.0,False,False,False
136,no_disability,11,0.1511266185200349,0.0919960800139586,0.7568773014660064,8,0,315.5,291,0.0,False,False,False
136,non_limiting_disability,11,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,71.5,64,0.0,False,False,False
139,disty1,11,0.4059103543098897,0.10418239034084396,0.4899072553492662,8,4,30.0,19,0.5,True,False,True
139,disty10,11,0.380631718166405,0.0992075035235247,0.5201607783100702,8,8,2.5,1,1.0,True,False,True
139,disty11,11,0.3795705186324454,0.10171890898931209,0.5187105723782426,7,7,2.0,1,1.0,True,True,True
139,disty12,11,0.3632208178973864,0.09345816043325463,0.543321021669359,8,8,6.5,2,1.0,True,False,True
139,disty13,11,0.39428462998015096,0.06689690004538587,0.5388184699744631,8,8,3.0,1,1.0,True,False,True
139,disty2,11,0.3590804549267982,0.10379185299404674,0.5371276920791551,8,6,24.5,14,0.75,True,False,True
139,disty3,11,0.4493773350484077,0.1101659918961413,0.440456673055451,8,2,35.0,22,0.25,False,False,False
139,disty4,11,0.3621694949086372,0.09608209669802226,0.5417484083933406,8,8,10.0,6,1.0,True,False,True
139,disty5,11,0.3639810696908006,0.09815327269800338,0.537865657611196,8,6,20.0,14,0.75,True,False,True
139,disty6,11,0.3795705186324454,0.10171890898931209,0.5187105723782426,8,8,5.5,4,1.0,True,False,True
139,disty7,11,0.3632208178973864,0.09345816043325463,0.543321021669359,8,8,15.0,12,1.0,True,False,True
139,disty8,11,0.38415154666513046,0.10096785316825879,0.5148806001666107,8,8,5.5,4,1.0,True,False,True
139,disty9,11,0.39934233782211626,0.10403066050039204,0.4966270016774917,8,8,7.0,2,1.0,True,False,True
139,limiting_disability,11,0.3596667966963983,0.102328436470993,0.5380047668326086,8,0,63.0,48,0.0,False,False,False
139,no_disability,11,0.15141287361962877,0.09196505731066601,0.7566220690697052,8,0,317.5,306,0.0,False,False,False
139,non_limiting_disability,11,0.15491100193259835,0.09006683328405064,0.7550221647833509,8,0,75.0,70,0.0,False,False,False
142,disty1,11,0.4126906412276092,0.10498661988568482,0.48232273888670607,8,3,35.0,24,0.375,False,False,False
142,disty10,11,0.373664200976173,0.08508737594112337,0.5412484230827037,8,8,7.5,2,1.0,True,False,True
142,disty11,11,0.3871924075492758,0.10043152682740115,0.5123760656233229,8,8,5.0,2,1.0,True,False,True
142,disty12,11,0.3871924075492758,0.10043152682740115,0.5123760656233229,8,8,10.5,8,1.0,True,False,True
142,disty13,11,0.38551980047139417,0.05605907294707879,0.5584211265815271,8,8,7.0,3,1.0,True,False,True
142,disty2,11,0.38629123802920884,0.10252522410407927,0.5111835378667119,8,4,30.5,14,0.5,True,False,True
142,disty3,11,0.45737166362800413,0.10852746317479503,0.43410087319720075,8,3,40.5,24,0.375,False,False,False
142,disty4,11,0.3871924075492758,0.10043152682740115,0.5123760656233229,8,8,10.0,5,1.0,True,False,True
142,disty5,11,0.38557388009390325,0.10069678330522165,0.513729336600875,8,4,32.5,20,0.5,True,False,True
142,disty6,11,0.3871924075492758,0.10043152682740115,0.5123760656233229,8,8,8.0,1,1.0,True,False,True
142,disty7,11,0.3871924075492758,0.10043152682740115,0.5123760656233229,8,7,23.5,11,0.875,True,False,True
142,disty8,11,0.39180733240276094,0.09967519816088499,0.508517469436354,8,8,11.5,8,1.0,True,False,True
142,disty9,11,0.40124279548660013,0.10009239576098115,0.4986648087524188,8,8,7.0,3,1.0,True,False,True
142,limiting_disability,11,0.3864582747973861,0.10213714570279041,0.5114045794998234,8,0,71.5,46,0.0,False,False,False
142,no_disability,11,0.1511328715186383,0.09195851054208684,0.7569086179392748,8,0,326.0,306,0.0,False,False,False
142,non_limiting_disability,11,0.1546256039373548,0.09006104664604811,0.7553133494165971,8,0,84.5,74,0.0,False,False,False
147,disty1,11,0.4101356299458137,0.10344142587732744,0.4864229441768587,8,2,33.5,25,0.25,False,False,False
147,disty10,11,0.3716089260488884,0.09244732751024892,0.5359437464408627,8,8,4.0,2,1.0,True,False,True
147,disty11,11,0.37170488267253027,0.0922129798287892,0.5360821374986805,7,7,4.0,1,1.0,True,True,True
147,disty12,11,0.3844441860237717,0.09929550731380332,0.516260306662425,8,8,8.5,4,1.0,True,False,True
147,disty13,11,0.39840320880969793,0.06659126832704097,0.5350055228632611,8,8,4.0,1,1.0,True,False,True
147,disty2,11,0.36752362684294343,0.10242454805685072,0.5300518251002058,8,7,27.5,23,0.875,True,False,True
147,disty3,11,0.4537095255308719,0.10929922760915783,0.43699124685997015,8,2,33.5,24,0.25,False,False,False
147,disty4,11,0.37045466978666297,0.08501301085776887,0.5445323193555681,8,8,10.5,8,1.0,True,False,True
147,disty5,11,0.36905228579537736,0.09504528053094773,0.535902433673675,8,4,29.5,17,0.5,True,False,True
147,disty6,11,0.36727644007864024,0.09286292899490774,0.539860630926452,8,8,4.5,4,1.0,True,False,True
147,disty7,11,0.3836986956504266,0.10104209772389926,0.5152592066256741,8,8,17.0,15,1.0,True,False,True
147,disty8,11,0.38829836470524526,0.10028798572242445,0.5114136495723303,8,8,9.5,6,1.0,True,False,True
147,disty9,11,0.40354568528980966,0.10330266343831962,0.4931516512718708,8,8,8.5,4,1.0,True,False,True
147,limiting_disability,11,0.369163979755884,0.09841843688564149,0.5324175833584746,8,0,69.5,63,0.0,False,False,False
147,no_disability,11,0.1492535762681559,0.09219906970433266,0.7585473540275114,8,0,324.0,301,0.0,False,False,False
147,non_limiting_disability,11,0.15271079537876556,0.09030132413333126,0.7569878804879032,8,0,80.0,66,0.0,False,False,False
160,disty1,11,0.4041865305307074,0.1044846882905633,0.49132878117872925,8,7,27.0,21,0.875,True,False,True
160,disty10,11,0.38824406763640285,0.09798819312449782,0.5137677392390992,8,8,2.0,1,1.0,True,False,True
160,disty11,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,7,7,2.0,1,1.0,True,True,True
160,disty12,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,4.5,2,1.0,True,False,True
160,disty13,11,0.3822861358826954,0.0639766645880327,0.5537371995292719,7,7,4.0,2,1.0,True,True,True
160,disty2,11,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,8,21.0,14,1.0,True,False,True
160,disty3,11,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,4,29.5,24,0.5,True,False,True
160,disty4,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,9.0,4,1.0,True,False,True
160,disty5,11,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,7,25.0,8,0.875,True,False,True
160,disty6,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,5.0,2,1.0,True,False,True
160,disty7,11,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,14.0,9,1.0,True,False,True
160,disty8,11,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,10.5,3,1.0,True,False,True
160,disty9,11,0.40122472606662946,0.1001329218679136,0.498642352065457,8,8,8.0,5,1.0,True,False,True
160,limiting_disability,11,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,59.0,46,0.0,False,False,False
160,no_disability,11,0.1511266185200349,0.0919960800139586,0.7568773014660064,8,0,339.0,308,0.0,False,False,False
160,non_limiting_disability,11,0.15931669696652073,0.09026543493059941,0.7504178681028798,8,0,77.0,62,0.0,False,False,False
17,disty1,11,0.3946726524541477,0.12556362795762538,0.47976371958822683,8,1,43.5,28,0.125,False,False,False
17,disty10,11,0.3730043800157435,0.08670294019570941,0.540292679788547,7,7,2.0,1,1.0,True,True,True
17,disty11,11,0.369308859863004,0.09575138002851259,0.5349397601084834,8,8,2.0,1,1.0,True,False,True
17,disty12,11,0.36939796873770403,0.09553319794372708,0.535068833318569,7,7,8.0,5,1.0,True,True,True
17,disty13,11,0.38469093435084534,0.05808854238879608,0.5572205232603586,8,8,6.0,3,1.0,True,False,True
17,disty2,11,0.3827652021265249,0.12643166655351926,0.4908031313199558,8,4,29.0,18,0.5,True,False,True
17,disty3,11,0.446173357992482,0.13035431150609533,0.42347233050142263,8,0,51.0,40,0.0,False,False,False
17,disty4,11,0.3659473124887559,0.11396305460105623,0.520089632910188,8,8,10.5,8,1.0,True,False,True
17,disty5,11,0.3787754629968116,0.1165532473436008,0.5046712896595876,8,5,25.0,18,0.625,True,False,True
17,disty6,11,0.37951983221941754,0.11825730734429829,0.5022228604362842,8,8,5.5,1,1.0,True,False,True
17,disty7,11,0.38386695839102136,0.12391717626418983,0.49221586534478884,8,7,23.5,12,0.875,True,False,True
17,disty8,11,0.3849678700610572,0.1153914369043464,0.49964069303459635,8,8,12.0,7,1.0,True,False,True
17,disty9,11,0.4293213962104132,0.11477534292159514,0.4559032608679916,8,8,11.0,7,1.0,True,False,True
17,limiting_disability,11,0.3818668604083424,0.12848191269203513,0.4896512268996224,8,0,78.0,71,0.0,False,False,False
17,no_disability,11,0.23113665571495484,0.10508783645519099,0.6637755078298542,8,0,315.5,291,0.0,False,False,False
17,non_limiting_disability,11,0.17148749421728376,0.09029606624087065,0.7382164395418456,8,0,73.0,63,0.0,False,False,False
171,disty1,11,0.4234482816621143,0.103101678727645,0.47345003961024057,8,0,38.0,32,0.0,False,False,False
171,disty10,11,0.4093717046793037,0.09236001927701708,0.49826827604367907,8,8,5.0,2,1.0,True,False,True
171,disty11,11,0.41482233116922795,0.09593940298770577,0.4892382658430663,8,8,3.0,1,1.0,True,False,True
171,disty12,11,0.4062445221085085,0.09929346361581773,0.4944620142756738,8,8,6.5,4,1.0,True,False,True
171,disty13,11,0.42080868174563396,0.06700248350852714,0.5121888347458389,8,8,5.5,4,1.0,True,False,True
171,disty2,11,0.4111531866735984,0.10393590827201254,0.484910905054389,8,7,25.0,20,0.875,True,False,True
171,disty3,11,0.47296856377071483,0.10544596985987041,0.42158546636941463,8,1,33.5,26,0.125,False,False,False
171,disty4,11,0.4071931542665471,0.09719020033749744,0.4956166453959555,8,8,7.5,3,1.0,True,False,True
171,disty5,11,0.406909327576244,0.10071929800947366,0.49237137441428247,8,5,25.5,14,0.625,True,False,True
171,disty6,11,0.4062445221085085,0.09929346361581773,0.4944620142756738,8,8,5.5,1,1.0,True,False,True
171,disty7,11,0.41339227449087873,0.09905605751000635,0.48755166799911503,8,8,18.0,12,1.0,True,False,True
171,disty8,11,0.410934252855637,0.0985092020356777,0.4905565451086854,8,8,10.0,6,1.0,True,False,True
171,disty9,11,0.4274126064865653,0.09916904168910767,0.473418351824327,8,8,10.0,7,1.0,True,False,True
171,limiting_disability,11,0.41137947050088775,0.10344274703978856,0.4851777824593236,8,0,69.5,58,0.0,False,False,False
171,no_disability,11,0.25712219846429063,0.09831357415698493,0.6445642273787244,8,0,329.5,305,0.0,False,False,False
171,non_limiting_disability,11,0.2556093073501692,0.09740038509998254,0.6469903075498483,8,0,55.5,47,0.0,False,False,False
196,disty1,11,0.41997649922820657,0.10438642937842371,0.4756370713933697,8,0,40.0,32,0.0,False,False,False
196,disty10,11,0.381319772243718,0.08344823183907836,0.5352319959172036,8,8,3.0,1,1.0,True,False,True
196,disty11,11,0.39310672942688335,0.10280096220180909,0.5040923083713075,8,8,2.0,1,1.0,True,False,True
196,disty12,11,0.39967590590770413,0.10370840574441993,0.4966156883478759,8,8,7.5,4,1.0,True,False,True
196,disty13,11,0.3921247361248813,0.05747709299169263,0.5503981708834261,8,8,5.5,3,1.0,True,False,True
196,disty2,11,0.3926491751534381,0.10384525176274848,0.5035055730838134,8,5,28.5,24,0.625,True,False,True
196,disty3,11,0.4650790386299445,0.1071751538440306,0.42774580752602503,8,0,38.0,31,0.0,False,False,False
196,disty4,11,0.3935769984807527,0.10172765332395559,0.5046953481952917,8,8,12.0,3,1.0,True,False,True
196,disty5,11,0.39419053414571603,0.10162473251905388,0.5041847333352302,8,7,21.0,10,0.875,True,False,True
196,disty6,11,0.3935769984807527,0.10172765332395559,0.5046953481952917,8,8,7.0,4,1.0,True,False,True
196,disty7,11,0.3935769984807527,0.10172765332395559,0.5046953481952917,8,8,20.0,14,1.0,True,False,True
196,disty8,11,0.3982185706973716,0.10094902809346895,0.5008324012091594,8,8,10.5,6,1.0,True,False,True
196,disty9,11,0.41404520543382206,0.10278508699681478,0.4831697075693631,8,8,11.0,5,1.0,True,False,True
196,limiting_disability,11,0.39763895429685214,0.10827636338141011,0.49408468232173786,8,0,74.5,60,0.0,False,False,False
196,no_disability,11,0.23673157255812832,0.10447968076189945,0.6587887466799722,8,0,330.0,301,0.0,False,False,False
196,non_limiting_disability,11,0.24197495730957808,0.10259529138173819,0.6554297513086838,8,0,76.0,63,0.0,False,False,False
201,disty1,11,0.3630577662846466,0.09915524081717683,0.5377869928981767,8,7,23.0,20,0.875,True,False,True
201,disty11,11,0.3431567648460562,0.09915833305813672,0.5576849020958071,7,7,2.0,1,1.0,True,True,True
201,disty12,11,0.34324251041793413,0.09893323714916329,0.5578242524329027,8,8,5.5,3,1.0,True,False,True
201,disty13,11,0.3513559957181264,0.059879281877287534,0.5887647224045861,8,8,3.5,1,1.0,True,False,True
201,disty2,11,0.34232806841991387,0.10133379438191291,0.5563381371981732,8,8,19.5,14,1.0,True,False,True
201,disty3,11,0.4262532693549984,0.11479254615178557,0.45895418449321607,8,6,27.5,23,0.75,True,False,True
201,disty4,11,0.34324251041793413,0.09893323714916329,0.5578242524329027,8,8,9.0,6,1.0,True,False,True
201,disty5,11,0.34272909718514205,0.09646566849209968,0.5608052343227582,8,8,16.0,8,1.0,True,False,True
201,disty6,11,0.34773954288909076,0.08712780405672285,0.5651326530541864,8,8,5.5,2,1.0,True,False,True
201,disty7,11,0.34324251041793413,0.09893323714916329,0.5578242524329027,8,8,12.5,7,1.0,True,False,True
201,disty8,11,0.3521544561530828,0.0865380677119867,0.5613074761349306,8,8,6.5,3,1.0,True,False,True
201,disty9,11,0.36473377585214506,0.08842845313101226,0.5468377710168426,8,8,5.0,2,1.0,True,False,True
201,limiting_disability,11,0.34287379589754513,0.09990117203257402,0.5572250320698808,8,0,52.5,42,0.0,False,False,False
201,no_disability,11,0.1369474960600196,0.09353273284442562,0.7695197710955548,8,0,336.0,295,0.0,False,False,False
201,non_limiting_disability,11,0.14016662875184832,0.0916382405609,0.7681951306872518,8,0,84.0,68,0.0,False,False,False
241,disty1,11,0.4145470277137154,0.10096062419364259,0.48449234809264197,8,3,31.0,24,0.375,False,False,False
