LA_2023,age_group,activity_suffix,year,activity_inactive_rate,activity_fairly_active_rate,activity_active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
44,55-64,ICEHOCKEY_K03,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,ICESKATING_I02,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,JUJITSU_S03,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,KARATE_S02,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,KARTING_U26,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,LACROSSE_F14,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,LIFESAVING_H13,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,MARTIALCHINESE_S05,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,MARTIALOTHER_S06,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,MARTIAL_J07,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,MODPENT_L06,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,MOTORCARRACE_U28,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,MOTORCYCRACE_U27,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,MOTORSPORTS_L18,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,NETBALL_F06,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,ORIENTEERING_H04,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,PARKOUR_H05,14,0.9962901302665872,0.0037098697334128,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,POOL_I07,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,RIFLE_S09,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,ROCKCLIMB_R01,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,ROLLERSKATING_L16,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,ROUNDERS_F11,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,ROWINGWATER_R04,14,0.9917284045890128,0.0082715954109873,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,RUGBYLEAG13_Q17,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,RUGBYLEAGTAG_Q19,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,RUGBYLEAGTOUCH_Q18,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,RUGBYLEAGUE_F04,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,RUGBYUN15_Q13,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,RUGBYUN7_Q15,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,RUGBYUNION_F03,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,RUGBYUNTAG_Q16,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,RUGBYUNTOUCH_Q14,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,RUNJOG_U07,14,0.8807929260608823,0.0516657178336516,0.067541356105466,8,0,73.5,65,0.0,False,False,False
44,55-64,SHOOTING_J08,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,SKATEBOARDING_L17,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,SKIING_T01,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,SKITTLES_I09,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,SLEDDING_K02,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,SNOOKER_I06,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,SNOWBOARDING_T02,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,SNOWSPORT_K01,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,TABLETENNIS_G03,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,TAEKWONDO_J05,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,TENNIS_G01,14,0.9602015849433256,0.0237670658578493,0.016031349198825,8,0,73.5,65,0.0,False,False,False
44,55-64,TENPIN_I04,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,TRACKANDFIELD_L02,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,TRAMPOLINING_U25,14,0.9761752368929092,0.0238247631070906,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,TRIATHLON_L05,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,VOLLEYBALL_F10,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,WALKTRAV_B02,14,0.5262181961607821,0.1245365600549701,0.3492452437842477,8,0,73.5,65,0.0,False,False,False
44,55-64,WATERPOLO_U06,14,1.0,0.0,0.0,8,0,69.0,57,0.0,False,False,False
44,55-64,WATERSKIING_H10,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,WHEELCHBASKETBALL_F08,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,WHEELCHRUGBY_F05,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,WINTER_C10,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,55-64,WRESTLING_J09,14,1.0,0.0,0.0,8,0,73.5,65,0.0,False,False,False
44,65-74,ABSEILING_H03,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,ACTTRAV_C03,14,0.6043479082349084,0.1199493325790515,0.2757027591860401,8,0,67.5,52,0.0,False,False,False
44,65-74,AIKIDO_S04,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,AIRGUN_S08,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,ARCHERY_J01,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,BADMINTON_G02,14,0.9775115765466986,0.0224884234533012,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,BASESOFTBALL_F13,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,BASKETBALL_F07,14,0.9677686096258428,0.0,0.0322313903741571,8,0,67.5,52,0.0,False,False,False
44,65-74,BOCCIA_L11,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,BOULES_L12,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,BOWLSBOULES_C12,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,BOWLSCARPET_U18,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,BOWLSCROWNGREEN_U19,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,BOWLSFLATGREEN_U20,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,BOWLSSHORTMAT_U23,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,BOWLS_L10,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,BOXINGTRAD_S01,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,CAVING_H02,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,CHEERLEADING_L15,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,CLIMBWALL_R02,14,0.9454118471443927,0.0,0.054588152855607,8,0,63.0,35,0.0,False,False,False
44,65-74,CRICKETLONG_Q06,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,CRICKETOTH_Q12,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,CRICKETSHORT_Q07,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,CROQUET_I05,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,CYCBMX_N03,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,CYCCROSS_N06,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,CYCLEISURE_N01,14,0.8134968290389293,0.0156616914090785,0.1708414795519922,8,0,63.0,35,0.0,False,False,False
44,65-74,CYCMOUNTAIN_N02,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,CYCROAD_N04,14,0.8606505388584023,0.0,0.1393494611415977,8,0,63.0,35,0.0,False,False,False
44,65-74,CYCTRACK_N05,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,CYCTRAV_B04,14,0.872432186838878,0.0086077897840602,0.1189600233770616,8,0,67.5,52,0.0,False,False,False
44,65-74,CYC_OLD_M02,14,0.8668182448867221,0.0111840004604479,0.1219977546528299,8,0,67.5,52,0.0,False,False,False
44,65-74,DANCEART_B05,14,0.967022268840503,0.0,0.0329777311594969,8,0,67.5,52,0.0,False,False,False
44,65-74,DANCEOTHER_O01,14,0.9510078059936782,0.0167608036321647,0.0322313903741571,8,0,67.5,52,0.0,False,False,False
44,65-74,DARTS_I08,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,DIVING_U05,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,DODGEBALL_F12,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,DRIVINGRANGE_U10,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,EQUESTDRESSAGE_U15,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,EQUESTEVENTING_U16,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,EQUESTHACKING_U12,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,EQUESTOTHER_U17,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,EQUESTSCHOOLING_U13,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,EQUESTSHOWJUMP_U14,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,EQUEST_L09,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,FELLRUNNING_L04,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,FENCING_J03,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,FOOTBALL11_Q01,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,FOOTBALLOTHER_Q05,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,FOOTBALLSMALL_Q02,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,FOOTBALLWALK_Q04,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,FOOTBALL_F01,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,FRISBEE_I03,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,FUTSAL_Q03,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,GARDENTRAMP_L14,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,GARD_B08,14,0.8393768867762479,0.0431858167234594,0.1174372965002926,8,0,67.5,52,0.0,False,False,False
44,65-74,GLIDING_H08,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,GOALBALL_F15,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,GOLFADV_U11,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,GOLFFULL_U08,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,GOLFSHORT_U09,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,GOLF_L08,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,GYMNASTICSONLY_U24,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,GYMNASTICS_L13,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,GYMTRAMPCHEER_C13,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,HANDBALL_F16,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,HIGHROPES_H14,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,HOCKEY_F09,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,ICEHOCKEY_K03,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,ICESKATING_I02,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,JUJITSU_S03,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,KARATE_S02,14,0.9708902171748106,0.0,0.0291097828251892,8,0,63.0,35,0.0,False,False,False
44,65-74,KARTING_U26,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,LACROSSE_F14,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,LIFESAVING_H13,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,MARTIALCHINESE_S05,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,MARTIALOTHER_S06,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,MARTIAL_J07,14,0.9792127289437116,0.0,0.0207872710562883,8,0,67.5,52,0.0,False,False,False
44,65-74,MODPENT_L06,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,MOTORCARRACE_U28,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,MOTORCYCRACE_U27,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,MOTORSPORTS_L18,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,NETBALL_F06,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,ORIENTEERING_H04,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,PARKOUR_H05,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,POOL_I07,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,RIFLE_S09,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,ROCKCLIMB_R01,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,ROLLERSKATING_L16,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,ROUNDERS_F11,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,ROWINGWATER_R04,14,0.975717605509694,0.0242823944903059,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,RUGBYLEAG13_Q17,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,RUGBYLEAGTAG_Q19,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,RUGBYLEAGTOUCH_Q18,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,RUGBYLEAGUE_F04,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,RUGBYUN15_Q13,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,RUGBYUN7_Q15,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,RUGBYUNION_F03,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,RUGBYUNTAG_Q16,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,RUGBYUNTOUCH_Q14,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,RUNJOG_U07,14,0.9533558909295607,0.0258568380141507,0.0207872710562883,8,0,67.5,52,0.0,False,False,False
44,65-74,SHOOTING_J08,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,SKATEBOARDING_L17,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,SKIING_T01,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,SKITTLES_I09,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,SLEDDING_K02,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,SNOOKER_I06,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,SNOWBOARDING_T02,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,SNOWSPORT_K01,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,TABLETENNIS_G03,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,TAEKWONDO_J05,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,TENNIS_G01,14,0.9341384488656715,0.0089784408487432,0.0568831102855849,8,0,67.5,52,0.0,False,False,False
44,65-74,TENPIN_I04,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,TRACKANDFIELD_L02,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,TRAMPOLINING_U25,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,TRIATHLON_L05,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,VOLLEYBALL_F10,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,WALKTRAV_B02,14,0.6382145542315868,0.1113415427949912,0.2504439029734219,8,0,67.5,52,0.0,False,False,False
44,65-74,WATERPOLO_U06,14,1.0,0.0,0.0,8,0,63.0,35,0.0,False,False,False
44,65-74,WATERSKIING_H10,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,WHEELCHBASKETBALL_F08,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,WHEELCHRUGBY_F05,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,WINTER_C10,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,65-74,WRESTLING_J09,14,1.0,0.0,0.0,8,0,67.5,52,0.0,False,False,False
44,75-84,ABSEILING_H03,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,ACTTRAV_C03,14,0.55370558844677,0.1597753100310204,0.2865191015222096,8,3,33.0,18,0.375,False,False,False
44,75-84,AIKIDO_S04,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,AIRGUN_S08,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,ARCHERY_J01,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,BADMINTON_G02,14,0.9728106784402624,0.0,0.0271893215597374,8,3,33.0,18,0.375,False,False,False
44,75-84,BASESOFTBALL_F13,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,BASKETBALL_F07,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,BOCCIA_L11,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,BOULES_L12,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,BOWLSBOULES_C12,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,BOWLSCARPET_U18,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,BOWLSCROWNGREEN_U19,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,BOWLSFLATGREEN_U20,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,BOWLSSHORTMAT_U23,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,BOWLS_L10,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,BOXINGTRAD_S01,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,CAVING_H02,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,CHEERLEADING_L15,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,CLIMBWALL_R02,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CRICKETLONG_Q06,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CRICKETOTH_Q12,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CRICKETSHORT_Q07,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CROQUET_I05,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,CYCBMX_N03,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CYCCROSS_N06,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CYCLEISURE_N01,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CYCMOUNTAIN_N02,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CYCROAD_N04,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CYCTRACK_N05,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,CYCTRAV_B04,14,0.9845624877892384,0.0154375122107613,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,CYC_OLD_M02,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,DANCEART_B05,14,0.9461585058993216,0.0538414941006783,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,DANCEOTHER_O01,14,0.9742913342892596,0.0257086657107401,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,DARTS_I08,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,DIVING_U05,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,DODGEBALL_F12,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,DRIVINGRANGE_U10,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,EQUESTDRESSAGE_U15,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,EQUESTEVENTING_U16,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,EQUESTHACKING_U12,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,EQUESTOTHER_U17,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,EQUESTSCHOOLING_U13,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,EQUESTSHOWJUMP_U14,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,EQUEST_L09,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,FELLRUNNING_L04,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,FENCING_J03,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,FOOTBALL11_Q01,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,FOOTBALLOTHER_Q05,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,FOOTBALLSMALL_Q02,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,FOOTBALLWALK_Q04,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,FOOTBALL_F01,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,FRISBEE_I03,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,FUTSAL_Q03,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,GARDENTRAMP_L14,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,GARD_B08,14,0.6883268279348201,0.0651589752293063,0.2465141968358736,8,3,33.0,18,0.375,False,False,False
44,75-84,GLIDING_H08,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,GOALBALL_F15,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,GOLFADV_U11,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,GOLFFULL_U08,14,0.932809259784505,0.0671907402154949,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,GOLFSHORT_U09,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,GOLF_L08,14,0.9580461054771178,0.041953894522882,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,GYMNASTICSONLY_U24,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,GYMNASTICS_L13,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,GYMTRAMPCHEER_C13,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,HANDBALL_F16,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,HIGHROPES_H14,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,HOCKEY_F09,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,ICEHOCKEY_K03,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,ICESKATING_I02,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,JUJITSU_S03,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,KARATE_S02,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,KARTING_U26,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,LACROSSE_F14,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,LIFESAVING_H13,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,MARTIALCHINESE_S05,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,MARTIALOTHER_S06,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,MARTIAL_J07,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,MODPENT_L06,14,1.0,0.0,0.0,8,3,33.0,18,0.375,False,False,False
44,75-84,MOTORCARRACE_U28,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
44,75-84,MOTORCYCRACE_U27,14,1.0,0.0,0.0,8,6,25.0,17,0.75,True,False,True
