year,LA_2023,age_group,top_months12_activity,top_months12_rate,top_days10p60gr_activity,top_days10p60gr_rate
4,112.0,75-84,GARD_B08,0.6262370165016626,GARD_B08,0.5542297971642011
4,112.0,85+,GARD_B08,0.18587897754249774,TABLETENNIS_G03,0.0623892349192013
4,114.0,16-24,ACTTRAV_C03,0.8973302800062501,ACTTRAV_C03,0.526526359743574
4,114.0,25-34,ACTTRAV_C03,0.8821922975903941,ACTTRAV_C03,0.5125806542312804
4,114.0,35-44,ACTTRAV_C03,0.8279476075512692,ACTTRAV_C03,0.5202966733617899
4,114.0,45-54,ACTTRAV_C03,0.8148378721724986,ACTTRAV_C03,0.5592830017850192
4,114.0,55-64,ACTTRAV_C03,0.7449553238635874,ACTTRAV_C03,0.3168198778109482
4,114.0,65-74,WALKTRAV_B02,0.7535616623792628,ACTTRAV_C03,0.6041029164461703
4,114.0,75-84,GARD_B08,0.6421798590925896,ACTTRAV_C03,0.4800288009819088
4,114.0,85+,GARD_B08,0.771061780738276,GARD_B08,0.6670349145301482
4,117.0,16-24,ACTTRAV_C03,0.8667445871549312,ACTTRAV_C03,0.4900417655433098
4,117.0,25-34,ACTTRAV_C03,0.7493154693610489,ACTTRAV_C03,0.40139432289801746
4,117.0,35-44,ACTTRAV_C03,0.6656801957076965,ACTTRAV_C03,0.3821301230580437
4,117.0,45-54,WALKTRAV_B02,0.728760863525941,ACTTRAV_C03,0.5221429083630154
4,117.0,55-64,GARD_B08,0.6774167224975746,ACTTRAV_C03,0.40631027809753667
4,117.0,65-74,WALKTRAV_B02,0.6215908905704938,WALKTRAV_B02,0.5196930270801221
4,117.0,75-84,GARD_B08,0.5591588587144627,GARD_B08,0.44873365518988634
4,117.0,85+,GARD_B08,0.8468413286505931,GARD_B08,0.6369630674856421
4,122.0,16-24,ACTTRAV_C03,0.8005373823143805,ACTTRAV_C03,0.4686864948541551
4,122.0,25-34,ACTTRAV_C03,0.8547924284413339,WALKTRAV_B02,0.4468727914264625
4,122.0,35-44,ACTTRAV_C03,0.7881571555645939,ACTTRAV_C03,0.41261636921089645
4,122.0,45-54,WALKTRAV_B02,0.7236264854293187,WALKTRAV_B02,0.3598820975568123
4,122.0,55-64,GARD_B08,0.7043515437961484,ACTTRAV_C03,0.3880209343378678
4,122.0,65-74,GARD_B08,0.7966172697135449,GARD_B08,0.5861372854869072
4,122.0,75-84,GARD_B08,0.7361636808483253,GARD_B08,0.6078399968817971
4,122.0,85+,GARD_B08,0.49441173922400705,GARD_B08,0.41032188555470755
4,126.0,16-24,ACTTRAV_C03,0.8559329266043663,ACTTRAV_C03,0.5814124762591578
4,126.0,25-34,ACTTRAV_C03,0.673534464268712,WALKTRAV_B02,0.3274433885550833
4,126.0,35-44,ACTTRAV_C03,0.7394745231824021,ACTTRAV_C03,0.49495536993700556
4,126.0,45-54,ACTTRAV_C03,0.7346778605931236,ACTTRAV_C03,0.33927484968469823
4,126.0,55-64,ACTTRAV_C03,0.707970719934167,ACTTRAV_C03,0.42347078149272654
4,126.0,65-74,GARD_B08,0.6797186485695658,GARD_B08,0.5116500891800456
4,126.0,75-84,GARD_B08,0.5735355180991135,GARD_B08,0.4860993643830668
4,126.0,85+,GARD_B08,0.3581134533778996,GARD_B08,0.3581134533778996
4,129.0,16-24,ACTTRAV_C03,0.8924057699835927,ACTTRAV_C03,0.4484458149549469
4,129.0,25-34,ACTTRAV_C03,0.7964217361032035,ACTTRAV_C03,0.46237559250695254
4,129.0,35-44,ACTTRAV_C03,0.8027788823154354,ACTTRAV_C03,0.45382264741407485
4,129.0,45-54,ACTTRAV_C03,0.7256113109809352,ACTTRAV_C03,0.4303843194120114
4,129.0,55-64,ACTTRAV_C03,0.8057186617684129,ACTTRAV_C03,0.373762843660928
4,129.0,65-74,ACTTRAV_C03,0.6969025723950468,ACTTRAV_C03,0.5243568996547164
4,129.0,75-84,GARD_B08,0.6462091669186053,GARD_B08,0.3859772967177375
4,129.0,85+,GARD_B08,0.0644016954061329,GARD_B08,0.0644016954061329
4,135.0,16-24,ACTTRAV_C03,0.9035791633021649,ACTTRAV_C03,0.48912414511914054
4,135.0,25-34,ACTTRAV_C03,0.8659947832072304,ACTTRAV_C03,0.5492817346882172
4,135.0,35-44,ACTTRAV_C03,0.8958546463065203,ACTTRAV_C03,0.5791632852822727
4,135.0,45-54,ACTTRAV_C03,0.8214994388414213,ACTTRAV_C03,0.5813023888829904
4,135.0,55-64,ACTTRAV_C03,0.7796251870539347,ACTTRAV_C03,0.5483773614466139
4,135.0,65-74,ACTTRAV_C03,0.7408407736822643,ACTTRAV_C03,0.5977929544441569
4,135.0,75-84,GARD_B08,0.6462884970282656,GARD_B08,0.6462884970282656
4,135.0,85+,GARD_B08,0.7123290545179519,GARD_B08,0.7123290545179519
4,136.0,16-24,WALKTRAV_B02,0.9318682770511714,ACTTRAV_C03,0.6326899003034584
4,136.0,25-34,ACTTRAV_C03,0.887607003788232,ACTTRAV_C03,0.427802962611492
4,136.0,35-44,ACTTRAV_C03,0.7788803747306927,ACTTRAV_C03,0.42329090788942764
4,136.0,45-54,ACTTRAV_C03,0.8100363179119217,ACTTRAV_C03,0.5405134229857681
4,136.0,55-64,ACTTRAV_C03,0.7610183050821658,ACTTRAV_C03,0.46454876076938845
4,136.0,65-74,ACTTRAV_C03,0.7421853631857599,ACTTRAV_C03,0.6451842940440404
4,136.0,75-84,WALKTRAV_B02,0.7455790147559794,WALKTRAV_B02,0.6150787794923182
4,136.0,85+,GOLF_L08,0.35457072463580797,GOLF_L08,0.27068507384121726
4,139.0,16-24,ACTTRAV_C03,0.9112381687758384,ACTTRAV_C03,0.477403051605761
4,139.0,25-34,ACTTRAV_C03,0.8599523378802736,ACTTRAV_C03,0.6847071289372841
4,139.0,35-44,ACTTRAV_C03,0.8211006693342262,ACTTRAV_C03,0.48861984136699044
4,139.0,45-54,ACTTRAV_C03,0.7460905245063671,ACTTRAV_C03,0.5116499670551597
4,139.0,55-64,ACTTRAV_C03,0.708377554856564,ACTTRAV_C03,0.44631402285225136
4,139.0,65-74,GARD_B08,0.8135921057012437,GARD_B08,0.6324695556624104
4,139.0,75-84,GARD_B08,0.6541258336251183,GARD_B08,0.5434012449669307
4,139.0,85+,CYC_OLD_M02,0.46544520976156134,GARD_B08,0.0870830716725153
4,142.0,16-24,ACTTRAV_C03,0.8553448937076531,ACTTRAV_C03,0.5724897655517543
4,142.0,25-34,WALKTRAV_B02,0.9087675331845286,ACTTRAV_C03,0.5439596431345417
4,142.0,35-44,ACTTRAV_C03,0.8195100929470511,ACTTRAV_C03,0.5441930142015297
4,142.0,45-54,ACTTRAV_C03,0.7638888499014574,ACTTRAV_C03,0.47330564700754263
4,142.0,55-64,ACTTRAV_C03,0.7921528071091888,ACTTRAV_C03,0.500927938349943
4,142.0,65-74,GARD_B08,0.7031067966863335,GARD_B08,0.5311347878631961
4,142.0,75-84,GARD_B08,0.7203113740931764,GARD_B08,0.7203113740931764
4,142.0,85+,ACTTRAV_C03,0.5195863633408214,ACTTRAV_C03,0.37791441335963677
4,147.0,16-24,ACTTRAV_C03,0.951178517373649,ACTTRAV_C03,0.5157111631657028
4,147.0,25-34,ACTTRAV_C03,0.9244655904643612,ACTTRAV_C03,0.5508198428178154
4,147.0,35-44,ACTTRAV_C03,0.8815311677859777,ACTTRAV_C03,0.6679343194386773
4,147.0,45-54,WALKTRAV_B02,0.8240457349818971,ACTTRAV_C03,0.5394866270335144
4,147.0,55-64,ACTTRAV_C03,0.7522973987937459,ACTTRAV_C03,0.4744722771465298
4,147.0,65-74,GARD_B08,0.835518459776737,ACTTRAV_C03,0.6106669271868606
4,147.0,75-84,ACTTRAV_C03,0.6360562879681229,ACTTRAV_C03,0.4279510401677284
4,147.0,85+,GARD_B08,0.38936798303048137,GARD_B08,0.38936798303048137
4,160.0,16-24,WALKTRAV_B02,0.9292752990652761,ACTTRAV_C03,0.6229646337653759
4,160.0,25-34,ACTTRAV_C03,0.9253043148539396,ACTTRAV_C03,0.5034505508816609
4,160.0,35-44,ACTTRAV_C03,0.830188787844618,ACTTRAV_C03,0.45943995941573573
4,160.0,45-54,ACTTRAV_C03,0.8242811658943251,ACTTRAV_C03,0.6149430045440589
4,160.0,55-64,ACTTRAV_C03,0.7254393022555987,ACTTRAV_C03,0.39722999090554467
4,160.0,65-74,GARD_B08,0.7833641766066739,ACTTRAV_C03,0.693797881735216
4,160.0,75-84,GARD_B08,0.7436618397066299,GARD_B08,0.4563116329429785
4,160.0,85+,GARD_B08,0.8875707652718166,GARD_B08,0.7787982250197926
4,171.0,16-24,ACTTRAV_C03,0.8859805080311322,WALKTRAV_B02,0.5465984877860829
4,171.0,25-34,ACTTRAV_C03,0.8199231256824641,ACTTRAV_C03,0.4670486544806289
4,171.0,35-44,ACTTRAV_C03,0.8187592597988715,ACTTRAV_C03,0.4404377641896921
4,171.0,45-54,ACTTRAV_C03,0.6654399943431795,ACTTRAV_C03,0.3429887383088513
4,171.0,55-64,WALKTRAV_B02,0.7076494881292972,ACTTRAV_C03,0.42396669834989165
4,171.0,65-74,WALKTRAV_B02,0.7005414590340473,WALKTRAV_B02,0.5851946357823935
4,171.0,75-84,TENNIS_G01,0.15061909980856225,RUNJOG_U07,0.06461645953061772
4,171.0,85+,GARD_B08,0.5497328189957122,ACTTRAV_C03,0.4051199138135746
4,196.0,16-24,ACTTRAV_C03,0.8990074007590607,ACTTRAV_C03,0.5347635776886416
4,196.0,25-34,ACTTRAV_C03,0.8408310043659222,ACTTRAV_C03,0.4247526474448616
4,196.0,35-44,ACTTRAV_C03,0.7090377138080884,ACTTRAV_C03,0.3828436931372344
4,196.0,45-54,ACTTRAV_C03,0.7693462103662944,ACTTRAV_C03,0.47451998814311175
4,196.0,55-64,WALKTRAV_B02,0.5517505409056229,ACTTRAV_C03,0.26211950850297594
4,196.0,65-74,GARD_B08,0.726835329272239,WALKTRAV_B02,0.5498355677111404
4,196.0,75-84,GARD_B08,0.5824994495537222,GARD_B08,0.4939039810055016
4,196.0,85+,GARD_B08,0.3302136625652079,GARD_B08,0.3302136625652079
4,201.0,16-24,ACTTRAV_C03,0.8354808153910462,ACTTRAV_C03,0.5983843564616577
4,201.0,25-34,WALKTRAV_B02,0.9354460392909877,ACTTRAV_C03,0.6553630135830534
4,201.0,35-44,ACTTRAV_C03,0.9106885908459594,ACTTRAV_C03,0.6204757918654591
4,201.0,45-54,ACTTRAV_C03,0.8270347991694208,ACTTRAV_C03,0.5984065039494136
4,201.0,55-64,GARD_B08,0.7441496826121006,ACTTRAV_C03,0.5314460535876919
4,201.0,65-74,ACTTRAV_C03,0.746995915739019,ACTTRAV_C03,0.6779340437178051
4,201.0,75-84,ACTTRAV_C03,0.6885518349374538,GARD_B08,0.5907526425790288
4,201.0,85+,GARD_B08,0.7464337355105496,GARD_B08,0.6118209267079507
4,241.0,16-24,WALKTRAV_B02,0.9641010704110189,ACTTRAV_C03,0.5614649834383753
4,241.0,25-34,ACTTRAV_C03,0.9290364135200387,ACTTRAV_C03,0.5781656517661142
4,241.0,35-44,ACTTRAV_C03,0.8334589401187388,ACTTRAV_C03,0.5862659700866967
4,241.0,45-54,ACTTRAV_C03,0.8008849070180655,ACTTRAV_C03,0.6452310785032326
4,241.0,55-64,ACTTRAV_C03,0.8930676358664683,ACTTRAV_C03,0.5273490193928431
4,241.0,65-74,ACTTRAV_C03,0.7675397044829873,ACTTRAV_C03,0.7350876381207473
4,241.0,75-84,GARD_B08,0.8319178750499945,ACTTRAV_C03,0.684170370090613
4,241.0,85+,ACTTRAV_C03,0.4593878792778982,ACTTRAV_C03,0.23202033810912978
4,255.0,16-24,WALKTRAV_B02,0.9382986171651375,ACTTRAV_C03,0.7656852033673176
4,255.0,25-34,ACTTRAV_C03,0.870316128095166,ACTTRAV_C03,0.5482886849179782
4,255.0,35-44,ACTTRAV_C03,0.7485885660697219,ACTTRAV_C03,0.5831693092386048
4,255.0,45-54,GARD_B08,0.6668699457506042,ACTTRAV_C03,0.43614978035424606
4,255.0,55-64,ACTTRAV_C03,0.7412910247098209,ACTTRAV_C03,0.44036331303804827
4,255.0,65-74,GARD_B08,0.6768089314730514,GARD_B08,0.5365330797242367
4,255.0,75-84,GARD_B08,0.5672457979269226,GARD_B08,0.3555321188764512
4,255.0,85+,GARD_B08,0.4592524209032118,GARD_B08,0.08271344387569185
4,272.0,16-24,ACTTRAV_C03,0.8216150601774189,ACTTRAV_C03,0.555118535542886
4,272.0,25-34,ACTTRAV_C03,0.8769561160905343,ACTTRAV_C03,0.5465500513130234
4,272.0,35-44,ACTTRAV_C03,0.8291362714889595,ACTTRAV_C03,0.5855308232533982
4,272.0,45-54,ACTTRAV_C03,0.9082753906417965,ACTTRAV_C03,0.6145712694216653
4,272.0,55-64,ACTTRAV_C03,0.8020965117388885,ACTTRAV_C03,0.47813700345690047
4,272.0,65-74,ACTTRAV_C03,0.6248786206300804,ACTTRAV_C03,0.3979717786293487
4,272.0,75-84,ACTTRAV_C03,0.4527100492809673,ACTTRAV_C03,0.4527100492809673
4,272.0,85+,ACTTRAV_C03,1.0,ACTTRAV_C03,1.0
4,279.0,16-24,WALKTRAV_B02,0.8127250652750241,ACTTRAV_C03,0.45871592344242523
4,279.0,25-34,ACTTRAV_C03,0.8396994115762477,ACTTRAV_C03,0.5873582976212236
4,279.0,35-44,ACTTRAV_C03,0.7846555621973341,ACTTRAV_C03,0.583697436297919
4,279.0,45-54,ACTTRAV_C03,0.8088062789660295,ACTTRAV_C03,0.4965584118848708
4,279.0,55-64,ACTTRAV_C03,0.6445635195908944,ACTTRAV_C03,0.31152746772545586
4,279.0,65-74,GARD_B08,0.731231330998539,ACTTRAV_C03,0.6081336588283429
4,279.0,75-84,ACTTRAV_C03,0.6967075594131923,ACTTRAV_C03,0.34060475899100195
4,279.0,85+,GARD_B08,0.45905447834904684,GARD_B08,0.45905447834904684
4,280.0,16-24,ACTTRAV_C03,1.0,ACTTRAV_C03,0.7049100156173739
4,280.0,25-34,ACTTRAV_C03,0.8541367877352901,ACTTRAV_C03,0.5636005599302004
4,280.0,35-44,ACTTRAV_C03,0.8887626053079777,ACTTRAV_C03,0.5953594928170417
4,280.0,45-54,ACTTRAV_C03,0.9481882031428704,ACTTRAV_C03,0.6379231664719475
4,280.0,55-64,ACTTRAV_C03,0.9515759978803238,ACTTRAV_C03,0.5537705722636541
4,280.0,65-74,GARD_B08,0.7111969919187198,ACTTRAV_C03,0.6127898360583419
4,280.0,75-84,ACTTRAV_C03,0.5578167275709399,ACTTRAV_C03,0.4862609236948648
4,280.0,85+,ACTTRAV_C03,1.0,ACTTRAV_C03,0.8273978976108569
4,293.0,16-24,ACTTRAV_C03,0.7730183163423208,ACTTRAV_C03,0.449289352789822
4,293.0,25-34,ACTTRAV_C03,0.9206874495896024,ACTTRAV_C03,0.569429698393352
4,293.0,35-44,WALKTRAV_B02,0.8556067014104332,ACTTRAV_C03,0.5529797169351776
4,293.0,45-54,ACTTRAV_C03,0.8573016548775699,ACTTRAV_C03,0.5899977535706336
4,293.0,55-64,ACTTRAV_C03,0.9420835759412414,ACTTRAV_C03,0.6693889745216934
4,293.0,65-74,ACTTRAV_C03,0.8223267570257754,ACTTRAV_C03,0.6058416770062802
4,293.0,75-84,ACTTRAV_C03,0.769153708038541,ACTTRAV_C03,0.5403289188486016
4,293.0,85+,ACTTRAV_C03,0.5923848732147452,ACTTRAV_C03,0.42953335329950476
5,8.0,16-24,ACTTRAV_C03,0.7170090187201342,ACTTRAV_C03,0.44476575989774164
5,8.0,25-34,ACTTRAV_C03,0.7951096967170108,ACTTRAV_C03,0.35851530734062687
5,8.0,35-44,ACTTRAV_C03,0.6093651257634186,WALKTRAV_B02,0.2335906002261189
5,8.0,45-54,ACTTRAV_C03,0.5385312058244791,ACTTRAV_C03,0.33224427897685677
5,8.0,55-64,GARD_B08,0.6259539066236774,GARD_B08,0.2982524576325574
5,8.0,65-74,GARD_B08,0.7225194075354786,GARD_B08,0.5707199076717255
5,8.0,75-84,GARD_B08,0.7090914891740108,GARD_B08,0.5080449080592678
5,8.0,85+,GARD_B08,0.563790437702771,GARD_B08,0.09610143456443793
5,9.0,16-24,WALKTRAV_B02,0.7897750954564314,ACTTRAV_C03,0.26857760977958417
5,9.0,25-34,ACTTRAV_C03,0.7060820402734587,ACTTRAV_C03,0.34092442254387273
5,9.0,35-44,ACTTRAV_C03,0.7390147537138996,ACTTRAV_C03,0.4415646093375934
5,9.0,45-54,GARD_B08,0.6728616770772535,ACTTRAV_C03,0.24148911916839852
5,9.0,55-64,GARD_B08,0.6968001939199052,ACTTRAV_C03,0.28034358158675354
5,9.0,65-74,GARD_B08,0.6745571588431204,GARD_B08,0.34629329562303707
5,9.0,75-84,GARD_B08,0.6000287823715625,ACTTRAV_C03,0.37957373844152087
5,9.0,85+,GARD_B08,0.3457959790057052,GARD_B08,0.3457959790057052
5,17.0,16-24,ACTTRAV_C03,0.7226148958230633,ACTTRAV_C03,0.3625305236803411
5,17.0,25-34,WALKTRAV_B02,0.6523552688671611,ACTTRAV_C03,0.26431861037050236
5,17.0,35-44,ACTTRAV_C03,0.7151721574553056,ACTTRAV_C03,0.3659985229737967
5,17.0,45-54,ACTTRAV_C03,0.5866523971499261,ACTTRAV_C03,0.2994829868566253
5,17.0,55-64,GARD_B08,0.7624351565293782,GARD_B08,0.322749281681666
5,17.0,65-74,GARD_B08,0.7196064822599119,GARD_B08,0.5264957008580371
5,17.0,75-84,GARD_B08,0.9146351544691806,GARD_B08,0.7491974573224106
5,17.0,85+,GARD_B08,0.5963400693067866,GARD_B08,0.5963400693067866
5,30.0,16-24,ACTTRAV_C03,0.7597174739216396,ACTTRAV_C03,0.3243515519685186
5,30.0,25-34,ACTTRAV_C03,0.720955368967023,ACTTRAV_C03,0.34232853330133345
5,30.0,35-44,ACTTRAV_C03,0.7507429249143625,ACTTRAV_C03,0.26511013001403594
5,30.0,45-54,ACTTRAV_C03,0.70306009614712,GARD_B08,0.3118980919784197
5,30.0,55-64,GARD_B08,0.670674153807701,GARD_B08,0.2885501416757054
5,30.0,65-74,GARD_B08,0.5688297390128468,GARD_B08,0.37745792747121437
5,30.0,75-84,GARD_B08,0.8494908981254004,GARD_B08,0.651017567629015
5,30.0,85+,ACTTRAV_C03,0.43821355181497157,ACTTRAV_C03,0.35574282288452547
5,35.0,16-24,ACTTRAV_C03,0.896399600949643,ACTTRAV_C03,0.3333846066407304
5,35.0,25-34,WALKTRAV_B02,0.6619679035840912,ACTTRAV_C03,0.2808509026289067
5,35.0,35-44,ACTTRAV_C03,0.8516639697919955,ACTTRAV_C03,0.4319197272327535
5,35.0,45-54,ACTTRAV_C03,0.7357882761872493,ACTTRAV_C03,0.3261182954599493
5,35.0,55-64,GARD_B08,0.7380299172762685,GARD_B08,0.35825440553868265
5,35.0,65-74,GARD_B08,0.8294514860226304,GARD_B08,0.6198403081676563
5,35.0,75-84,GARD_B08,0.7657360130098053,GARD_B08,0.5044543296374908
5,35.0,85+,GARD_B08,0.6580935068083104,GARD_B08,0.4005073092986227
5,44.0,16-24,WALKTRAV_B02,0.8609479451192659,ACTTRAV_C03,0.5535048463280565
5,44.0,25-34,ACTTRAV_C03,0.794584066766223,ACTTRAV_C03,0.38341084107516227
5,44.0,35-44,ACTTRAV_C03,0.8085515471283645,ACTTRAV_C03,0.48171622912012996
5,44.0,45-54,ACTTRAV_C03,0.8181066608053819,ACTTRAV_C03,0.4095592298438227
5,44.0,55-64,ACTTRAV_C03,0.6194282084701903,ACTTRAV_C03,0.39309583568954265
5,44.0,65-74,WALKTRAV_B02,0.7509702671810989,ACTTRAV_C03,0.4456092642022206
5,44.0,75-84,ACTTRAV_C03,0.6725538962768388,GARD_B08,0.1789348018765808
5,44.0,85+,GARD_B08,0.7601293246050602,GARD_B08,0.4305654142429845
5,68.0,16-24,ACTTRAV_C03,0.7736991773405714,ACTTRAV_C03,0.2791936033708893
5,68.0,25-34,ACTTRAV_C03,0.8493774825440759,ACTTRAV_C03,0.38854553327679203
5,68.0,35-44,ACTTRAV_C03,0.6420276636613433,ACTTRAV_C03,0.26595833079832676
5,68.0,45-54,ACTTRAV_C03,0.6604400476507025,ACTTRAV_C03,0.26689480573353264
5,68.0,55-64,GARD_B08,0.7709929052004199,GARD_B08,0.38115320577444683
5,68.0,65-74,GARD_B08,0.7437931186164216,GARD_B08,0.6140985963690333
5,68.0,75-84,GARD_B08,0.724762454568405,GARD_B08,0.5708898952199797
5,68.0,85+,GARD_B08,0.7856329241731339,GARD_B08,0.5712658483462679
5,78.0,16-24,ACTTRAV_C03,0.7808215744492191,ACTTRAV_C03,0.33770355091288057
5,78.0,25-34,WALKTRAV_B02,0.8181726406429346,ACTTRAV_C03,0.2946365713081522
5,78.0,35-44,ACTTRAV_C03,0.7188138697735702,ACTTRAV_C03,0.3783615168495589
5,78.0,45-54,WALKTRAV_B02,0.6038614948302031,ACTTRAV_C03,0.33820842547857355
5,78.0,55-64,ACTTRAV_C03,0.6729876144968527,GARD_B08,0.3119587614104896
5,78.0,65-74,GARD_B08,0.6432420856730049,GARD_B08,0.4798140686757175
5,78.0,75-84,GARD_B08,0.7644046818302057,GARD_B08,0.6141955868245498
5,78.0,85+,GARD_B08,0.5532857983876809,GARD_B08,0.36165320825761144
5,91.0,16-24,WALKTRAV_B02,0.6828869233303925,ACTTRAV_C03,0.29631476764017395
5,91.0,25-34,ACTTRAV_C03,0.5823100208706385,ACTTRAV_C03,0.3229404763734558
5,91.0,35-44,WALKTRAV_B02,0.6594426514135471,ACTTRAV_C03,0.35883325339386446
5,91.0,45-54,ACTTRAV_C03,0.6468996106397557,ACTTRAV_C03,0.3352616779996562
5,91.0,55-64,ACTTRAV_C03,0.5636389662634271,ACTTRAV_C03,0.3105704819942964
5,91.0,65-74,GARD_B08,0.7155372387661864,GARD_B08,0.5546601455690706
5,91.0,75-84,GARD_B08,0.7214049147964718,GARD_B08,0.5235808232543709
5,91.0,85+,GARD_B08,0.21732844051719297,GARD_B08,0.21732844051719297
5,107.0,16-24,ACTTRAV_C03,0.7546309156889643,ACTTRAV_C03,0.27136074542144717
5,107.0,25-34,ACTTRAV_C03,0.8524625436537152,ACTTRAV_C03,0.4536294621633534
5,107.0,35-44,ACTTRAV_C03,0.7245821798957687,ACTTRAV_C03,0.33853647963359035
5,107.0,45-54,ACTTRAV_C03,0.6898516410099669,ACTTRAV_C03,0.3391047081301483
5,107.0,55-64,ACTTRAV_C03,0.6843155279564203,GARD_B08,0.3374941730355297
5,107.0,65-74,GARD_B08,0.6929984052411047,GARD_B08,0.6192572328208721
5,107.0,75-84,GARD_B08,0.667048014152864,GARD_B08,0.5291629451141148
5,107.0,85+,GARD_B08,0.7136567091124004,GARD_B08,0.7136567091124004
5,109.0,16-24,ACTTRAV_C03,0.904474892953191,ACTTRAV_C03,0.524008431827536
5,109.0,25-34,ACTTRAV_C03,0.9441019076334835,ACTTRAV_C03,0.650295491835078
5,109.0,35-44,ACTTRAV_C03,0.8925515582007127,ACTTRAV_C03,0.5419731630618358
5,109.0,45-54,ACTTRAV_C03,0.8315811941268931,ACTTRAV_C03,0.566400381152706
5,109.0,55-64,ACTTRAV_C03,0.7532136884652225,ACTTRAV_C03,0.40547675818171114
5,109.0,65-74,ACTTRAV_C03,0.6394793286632219,ACTTRAV_C03,0.3888244548732608
5,109.0,75-84,GARD_B08,0.79327587530467,GARD_B08,0.6023047015109665
5,109.0,85+,ACTTRAV_C03,0.7262485147883736,ACTTRAV_C03,0.27375148521162634
5,112.0,16-24,ACTTRAV_C03,0.9687255336755016,ACTTRAV_C03,0.4684751984201476
5,112.0,25-34,ACTTRAV_C03,0.8300826199194621,ACTTRAV_C03,0.48746303228971155
5,112.0,35-44,ACTTRAV_C03,0.8030306776691164,ACTTRAV_C03,0.41502225688168004
5,112.0,45-54,ACTTRAV_C03,0.8288305652121287,ACTTRAV_C03,0.38323707664115436
5,112.0,55-64,ACTTRAV_C03,0.7796056278825784,ACTTRAV_C03,0.5247991417024218
5,112.0,65-74,ACTTRAV_C03,0.8060242242902775,ACTTRAV_C03,0.6602655788080248
5,112.0,75-84,GARD_B08,0.789208668497529,GARD_B08,0.5518293798241282
5,112.0,85+,GARD_B08,0.5766246495269517,GARD_B08,0.5766246495269517
5,114.0,16-24,ACTTRAV_C03,0.7500223775140442,ACTTRAV_C03,0.2837976590541761
5,114.0,25-34,ACTTRAV_C03,0.891842445231227,ACTTRAV_C03,0.4279562722438305
5,114.0,35-44,ACTTRAV_C03,0.7548871481274693,ACTTRAV_C03,0.30704027207345946
5,114.0,45-54,ACTTRAV_C03,0.8521189117231428,ACTTRAV_C03,0.4381279935152221
5,114.0,55-64,ACTTRAV_C03,0.853248630882598,ACTTRAV_C03,0.48613642442633787
5,114.0,65-74,WALKTRAV_B02,0.6251699149526518,GARD_B08,0.3786669315518314
5,114.0,75-84,GARD_B08,0.7067643443119219,GARD_B08,0.39797116475408295
5,114.0,85+,GARD_B08,0.45686217332929635,GARD_B08,0.45686217332929635
5,117.0,16-24,ACTTRAV_C03,0.7143495549258985,ACTTRAV_C03,0.3790262884696746
5,117.0,25-34,ACTTRAV_C03,0.7911595441994811,ACTTRAV_C03,0.39072477518411936
5,117.0,35-44,ACTTRAV_C03,0.6297768815324382,ACTTRAV_C03,0.29805048317210653
5,117.0,45-54,GARD_B08,0.5729774919229834,ACTTRAV_C03,0.25795094845314953
5,117.0,55-64,GARD_B08,0.6490580275283073,ACTTRAV_C03,0.2010870609740639
5,117.0,65-74,GARD_B08,0.633418698409613,GARD_B08,0.37683935630573356
5,117.0,75-84,GARD_B08,0.8116276303574848,GARD_B08,0.6405794369902935
5,117.0,85+,GARD_B08,0.5746004908180286,GARD_B08,0.2599841077807404
5,122.0,16-24,ACTTRAV_C03,0.7320955023563891,ACTTRAV_C03,0.3390132987293642
5,122.0,25-34,ACTTRAV_C03,0.5904592614901849,ACTTRAV_C03,0.3038109494603809
5,122.0,35-44,ACTTRAV_C03,0.7275149775992427,ACTTRAV_C03,0.1936932778088165
5,122.0,45-54,ACTTRAV_C03,0.6494266403094254,ACTTRAV_C03,0.3463201159188559
5,122.0,55-64,GARD_B08,0.8137201201800267,GARD_B08,0.35339472069701944
5,122.0,65-74,GARD_B08,0.7647459181478841,GARD_B08,0.5981393380265555
5,122.0,75-84,GARD_B08,0.6924485728528058,GARD_B08,0.6392828176056198
5,122.0,85+,GARD_B08,0.5311309963531711,GARD_B08,0.32862868120898764
5,126.0,16-24,ACTTRAV_C03,0.8108427304427758,ACTTRAV_C03,0.47836534440087314
5,126.0,25-34,ACTTRAV_C03,0.6139273633023864,ACTTRAV_C03,0.3444642802626742
5,126.0,35-44,ACTTRAV_C03,0.6144338398761131,ACTTRAV_C03,0.2950343719184376
5,126.0,45-54,GARD_B08,0.77390531329287,GARD_B08,0.2502300570377709
5,126.0,55-64,GARD_B08,0.7968894754021404,GARD_B08,0.29796839020062216
5,126.0,65-74,GARD_B08,0.7261649708160659,GARD_B08,0.5657360902331415
5,126.0,75-84,GARD_B08,0.6179920814424782,GARD_B08,0.38682727610670803
5,126.0,85+,GARD_B08,0.21311767743491514,GARD_B08,0.21311767743491514
5,129.0,16-24,WALKTRAV_B02,0.7741504885902515,ACTTRAV_C03,0.24383333286613376
5,129.0,25-34,ACTTRAV_C03,0.6565738036085447,ACTTRAV_C03,0.26156253678400665
5,129.0,35-44,ACTTRAV_C03,0.6925844162157053,ACTTRAV_C03,0.3658874171457762
5,129.0,45-54,ACTTRAV_C03,0.664046335948147,ACTTRAV_C03,0.2725026000994215
5,129.0,55-64,GARD_B08,0.7023014312260456,GARD_B08,0.3335807923201771
