year,LA_2023,activity_level_3cat,activity_level_3cat_label,n,n_frequent,weighted_n,weighted_frequent,sum_weight_squared,n_not_frequent,frequent_volunteer_rate,effective_n,small_cell,few_frequent_cases
7,201,0,inactive,53,4,71.34257633028076,2.9904504605603353,134.33992942586082,49,0.04191677136407342,37.88719570714724,False,True
7,201,1,fairly_active,28,2,31.137420965833023,1.364330860284511,73.10754456194051,26,0.043816437520036944,13.26181846501566,True,True
7,201,2,active,271,45,317.24075611689307,47.69789270003038,569.5858298022572,226,0.15035234843046216,176.6927688080965,False,False
7,241,0,inactive,72,6,155.58327891544886,14.55071718903319,528.4141280216188,66,0.09352365685094426,45.809064130647194,False,False
7,241,1,fairly_active,28,1,58.88098281557276,1.8791498738274817,184.37834757960468,27,0.031914376832216984,18.803564425214965,True,True
7,241,2,active,289,36,496.24286700914814,69.57977338952196,1417.281442321427,253,0.14021314564958628,173.7530568763421,False,False
7,255,0,inactive,90,8,112.46514244729156,9.857123871082896,216.10559489977578,82,0.08764603553232134,58.52883296036638,False,False
7,255,1,fairly_active,41,4,44.35205361747181,3.1132018512490767,80.26670027513924,37,0.07019295832612085,24.507107596851835,False,True
7,255,2,active,234,35,281.5457347917008,49.56832953835631,491.6799331882133,199,0.1760578244065001,161.21870230781863,False,False
7,272,0,inactive,81,10,159.52138838850922,12.57089351147086,512.1307089818938,71,0.07880381206847857,49.68863008427264,False,False
7,272,1,fairly_active,52,4,87.25937717983633,8.162367149080767,188.7974200001979,48,0.09354143259879816,40.329994476645716,False,True
7,272,2,active,325,36,469.068705127214,61.674247125730616,1114.767146722197,289,0.13148233180255378,197.3734611543519,False,False
7,279,0,inactive,78,1,139.45980835433286,2.4330155240811995,409.6749415414104,77,0.017445997902847458,47.47431725516294,False,True
7,279,1,fairly_active,37,3,59.24181569980218,6.315387316794772,136.76809261832702,34,0.10660354079619913,25.660902775060272,False,True
7,279,2,active,241,26,383.98579811986707,61.82867419719791,1036.6826784544498,215,0.1610181274930828,142.22779662680531,False,False
7,280,0,inactive,52,2,120.78081778588218,1.7016798673164566,483.39044103500305,50,0.014088991103977792,30.178515557303154,False,True
7,280,1,fairly_active,34,4,84.8675658002908,14.027903942965413,336.4378735688982,30,0.1652916966650803,21.408124027367293,False,True
7,280,2,active,291,41,540.6109684073416,88.54511205677406,1605.3539124102333,250,0.1637871172270718,182.05345058369863,False,False
7,293,0,inactive,82,6,147.78909088796033,8.159751161948808,424.7392252099103,76,0.05521213448788827,51.42358908503319,False,False
7,293,1,fairly_active,29,2,46.00145642308744,1.7445783780262596,116.38605828492675,27,0.0379244161745862,18.182023038057256,True,True
7,293,2,active,270,30,430.69786932184644,57.63409660694241,1112.0789313173752,240,0.1338156065124955,166.80529539268687,False,False
8,8,0,inactive,133,5,170.93384481698723,3.0200130237621985,337.065099486657,128,0.017667730033192774,86.68467707993752,False,False
8,8,1,fairly_active,44,2,37.84758007413427,0.6369822322168488,45.060251215449085,42,0.01683019709500989,31.789421470799258,False,True
8,8,2,active,204,21,218.58985320203104,25.924432415060583,371.3575146989382,183,0.11859851697278923,128.66717928576793,False,False
8,9,0,inactive,52,4,119.69209113141179,6.2518627194014345,489.02437248358115,48,0.05223288072172971,29.295465595410956,False,True
8,9,1,fairly_active,30,4,63.80933895223811,7.700861220125949,195.3313958221637,26,0.1206854881522925,20.844737838399325,False,True
8,9,2,active,278,40,657.3660973927801,86.3692096990217,2510.832180296446,238,0.13138677221349854,172.10635955382486,False,False
8,17,0,inactive,88,11,134.3773063493177,14.339816430722925,330.8332385724776,77,0.10671308139966845,54.581155568328626,False,False
8,17,1,fairly_active,41,2,55.462475773517355,5.963777848305956,108.44506967036952,39,0.10752815782438593,28.36538561207158,False,True
8,17,2,active,247,35,327.29471800831226,43.62463702620139,728.5750984303008,212,0.13328854584537922,147.0292254936139,False,False
8,30,0,inactive,105,4,188.8042982974323,11.717513541277576,487.58519341203146,101,0.06206168846229563,73.1094043404686,False,True
8,30,1,fairly_active,51,5,102.84333198101307,8.593394071878214,320.1875532326149,46,0.08355810635797686,33.03298590521069,False,False
8,30,2,active,233,26,449.6245151091268,53.51909477443249,1444.0346900613374,207,0.11903064218249546,139.99816346415489,False,False
8,35,0,inactive,76,8,162.37431162917315,12.917975868574338,606.8057897171536,68,0.0795567706428596,43.44951469454069,False,False
8,35,1,fairly_active,41,7,77.67253301628627,14.386698744103013,202.4223300586749,34,0.18522247421860738,29.804134669417774,False,False
8,35,2,active,237,42,490.9260769375893,71.51366056944613,1684.0443787913143,195,0.14567093484939803,143.11286332626835,False,False
8,44,0,inactive,63,6,85.37555184302327,9.5711162649365,180.64559454038698,57,0.11210605446550484,40.34964080384011,False,False
8,44,1,fairly_active,32,2,42.18387157028208,3.1279809264370133,92.55217898120901,30,0.07415111060220063,19.226765271721398,False,True
8,44,2,active,303,42,363.7789046584244,53.70080183686125,694.4929533313674,261,0.14761934006944252,190.54922132714748,False,False
8,68,0,inactive,93,10,198.45832735608613,16.02847979147591,599.6168357103757,83,0.08076496464024221,65.68479294000237,False,False
8,68,1,fairly_active,44,3,91.64829256387713,7.02816751490102,326.80082360357244,41,0.07668628970913473,25.701922771354358,False,True
8,68,2,active,271,40,549.3297001012844,107.82694801135692,1809.8294559008073,231,0.19628821815291614,166.73566585486387,False,False
8,78,0,inactive,97,8,194.71623576230968,13.597232406526691,623.1955752309605,89,0.06983101513489018,60.83870614035094,False,False
8,78,1,fairly_active,29,2,47.22663522932451,1.9543278466881318,106.84716871059132,27,0.041381898947453026,20.874255275072993,True,True
8,78,2,active,289,54,537.7025805965137,105.24261216969994,1617.6106467162115,235,0.19572644054069152,178.7352634993341,False,False
8,91,0,inactive,107,10,220.04933690755993,21.485308854076703,614.687299052992,97,0.09763859848894896,78.7745423535787,False,False
8,91,1,fairly_active,31,3,62.76446694196698,4.716047441207361,187.66804278698177,28,0.07513881135273391,20.99120474646168,False,True
8,91,2,active,210,42,414.96187211634697,83.84649214613952,1260.5334093053018,168,0.20205830410036,136.60356325279926,False,False
8,107,0,inactive,187,16,170.11522326707438,12.455848115332278,244.21213370547136,171,0.07322006741146896,118.50021023979205,False,False
8,107,1,fairly_active,82,9,67.97834077788687,6.589379573217108,93.60890883135255,73,0.09693351584951616,49.36554514527982,False,False
8,107,2,active,495,66,392.8706646255313,53.16395971687603,503.6099225725276,429,0.13532178526882327,306.4819659129696,False,False
8,109,0,inactive,88,7,142.4622667703087,11.205523136306772,350.000818811292,81,0.07865607778355364,57.98699992264079,False,False
8,109,1,fairly_active,28,0,40.69771607646868,0.0,108.80346435879919,28,0.0,15.22289849502304,True,True
8,109,2,active,255,29,390.3682477098565,46.99513702943308,957.0796699972398,226,0.12038667925769027,159.22119505526993,False,False
8,112,0,inactive,69,3,75.98334740185767,4.609144373990108,109.25907893944797,66,0.06065992788674406,52.84200762474926,False,True
8,112,1,fairly_active,30,0,39.57381944559967,0.0,93.59367651098687,30,0.0,16.732831147295308,False,True
8,112,2,active,269,34,304.4656065783305,37.01243712650901,527.9493953024247,235,0.12156524851021801,175.58369497896646,False,False
8,114,0,inactive,81,5,118.21106084398684,11.350562199732284,262.3444038066645,76,0.09601945975861416,53.265305846427864,False,False
8,114,1,fairly_active,45,7,59.75197788938288,7.4857490957509425,116.3898531258322,38,0.12528035657010542,30.675344678314474,False,False
8,114,2,active,285,43,409.1217369179296,70.417181913985,936.8077191661044,242,0.17211791884846928,178.6712387123974,False,False
8,117,0,inactive,89,7,151.6462472479841,14.02580823465259,411.5076535327276,82,0.09249030878895714,55.88373413465026,False,False
8,117,1,fairly_active,48,9,66.77936970345263,12.307126728507852,139.25096319030564,39,0.18429534125823813,32.02479979902119,False,False
8,117,2,active,233,48,347.9675324733044,73.73374041779479,845.7982953331341,185,0.211898334001755,143.15635811002656,False,False
8,122,0,inactive,79,7,136.37193692909545,12.087612170633617,333.8397616528927,72,0.08863709383931674,55.7072803123122,False,False
8,122,1,fairly_active,40,1,65.27523129231513,0.4617796336772546,148.25232390047265,39,0.007074346954196393,28.740566813142898,False,True
8,122,2,active,230,32,378.58178120472934,46.44200249518064,954.2615400388888,198,0.12267363301897971,150.19379808003652,False,False
8,126,0,inactive,103,6,189.77049357988233,8.617300802285104,522.5019196706189,97,0.0454090656546547,68.92384291382962,False,False
8,126,1,fairly_active,41,4,79.61110219903921,7.857133805455501,238.75217296543633,37,0.09869394579931245,26.546051977769412,False,True
8,126,2,active,232,39,377.8233196345365,59.65982250864631,956.1555067365829,193,0.15790402393995814,149.29628062999623,False,False
8,129,0,inactive,97,14,186.6178412507489,35.18385891436171,742.0044442176146,83,0.18853427238549472,46.93532356104853,False,False
8,129,1,fairly_active,49,8,71.05825972210546,12.633808533400183,164.8313520846428,41,0.1777950738282708,30.6329846286848,False,False
8,129,2,active,232,45,353.1208939408478,76.20371899893468,813.6661828175469,187,0.21580065157996503,153.25002853847795,False,False
8,135,0,inactive,76,1,91.2455548292329,1.7199289831015332,148.15780245449318,75,0.0188494550372388,56.19515906799314,False,True
8,135,1,fairly_active,32,1,39.93212378573633,0.9226494861566475,85.92235927640928,31,0.02310544490714556,18.55831850368165,False,True
8,135,2,active,294,32,370.86977594895217,50.531076388631526,758.9984391643237,262,0.13625018716970563,181.21827874094947,False,False
8,136,0,inactive,69,9,65.60874563096665,10.975949090147905,97.35416968159512,60,0.16729399388131833,44.21492697587719,False,False
8,136,1,fairly_active,44,3,38.25392298182235,1.829738594412514,45.978451434385676,41,0.04783139745646418,31.827140276516545,False,True
8,136,2,active,244,35,225.3661787643404,29.500275482459788,321.7877764345168,209,0.13089930194586769,157.83668072667228,False,False
8,139,0,inactive,72,2,77.79810573858491,2.7298490480130733,133.61841100354837,70,0.035088888374555524,45.29724018609461,False,True
8,139,1,fairly_active,34,4,33.380889809131084,4.072917502975521,53.18582424892113,30,0.12201344919994932,20.950766866642187,False,True
8,139,2,active,276,45,261.6013284250127,42.70498386101408,405.9146305421558,231,0.1632445221823686,168.59519190605792,False,False
8,142,0,inactive,76,9,134.87154620127595,13.98807558923335,380.85724212604157,67,0.10371405966057663,47.76155462655734,False,False
8,142,1,fairly_active,39,4,67.74503552024221,6.863000277009015,161.62573369924198,35,0.10130632044555282,28.395167852286153,False,True
8,142,2,active,274,33,518.4659247410873,49.29566220090578,1475.608543169625,241,0.09507984970376436,182.16681948738946,False,False
8,147,0,inactive,82,7,141.4565882463425,15.796768688092495,383.01572065193,75,0.11167220193790398,52.24319859309267,False,False
8,147,1,fairly_active,40,6,53.46722400720421,6.074314504588694,104.36656392687765,34,0.11360818926694673,27.391378382826478,False,False
8,147,2,active,278,30,459.4100402558999,57.74839824245619,1129.3810821227319,248,0.1257012106446112,186.87898038032796,False,False
8,160,0,inactive,83,7,109.12827774727923,14.080521951423538,241.23846788140096,76,0.12902725344966412,49.36601160119322,False,False
8,160,1,fairly_active,39,6,41.54566608266629,4.933120887406181,64.16358890824345,33,0.11873972311793989,26.90065190587638,False,False
8,160,2,active,282,44,306.8143259892329,44.97370115279672,502.2503073851255,238,0.14658279403281513,187.42652667018586,False,False
8,171,0,inactive,117,14,226.93124402467902,27.596980279638863,709.1148333361382,103,0.12160943460318607,72.62263753856236,False,False
8,171,1,fairly_active,43,3,81.3061176309912,9.5238886194681,228.75191298029915,40,0.11713618725090753,28.898926693539437,False,True
8,171,2,active,233,37,409.85187864332454,57.234947367074284,1167.353270648464,196,0.139647883417129,143.8969390424121,False,False
8,196,0,inactive,106,8,193.62720934842687,10.979086921613574,586.2209353628559,98,0.05670219055761428,63.954550133650955,False,False
8,196,1,fairly_active,53,7,84.1855997062022,11.911750741487225,184.22999235726795,46,0.1414939227499457,38.46938876352463,False,False
8,196,2,active,225,33,370.9019618250681,61.33302574512534,962.6931448468172,192,0.16536182619075063,142.8993922124313,False,False
8,201,0,inactive,53,5,66.1829215370413,5.880273217208586,123.28031075609283,48,0.08884880087859995,35.530240606257436,False,False
8,201,1,fairly_active,41,5,40.0304442907214,5.0840220947265635,54.78364198407818,36,0.12700388878534086,29.250272747077805,False,False
8,201,2,active,290,53,331.76856508147495,64.99995889130804,557.7875758018539,237,0.19591958290365907,197.33386965098308,False,False
8,241,0,inactive,69,9,133.1994779268921,16.282243063943866,455.0971328845941,60,0.12223954115556326,38.98530585666368,False,False
8,241,1,fairly_active,35,1,57.56327699694504,2.0515659494356835,147.31036814488508,34,0.03564018687720928,22.493534571633443,False,True
8,241,2,active,304,37,496.09333763115245,61.700003157693764,1179.834773495881,267,0.1243717632901734,208.59581796592624,False,False
8,255,0,inactive,52,3,76.9104022027986,4.168182604242576,158.65386203887107,49,0.05419530368924407,37.28374393777435,False,True
8,255,1,fairly_active,38,3,49.60759904363734,2.175697828642292,106.83174481692217,35,0.04385815622176027,23.035417862841825,False,True
8,255,2,active,243,31,330.8709975932917,46.33345375884719,651.7506563482203,212,0.14003479935041183,167.971625317227,False,False
8,272,0,inactive,93,4,178.49549526808192,7.9012390816292415,552.7441130539186,89,0.04426576183204171,57.640852391837136,False,True
8,272,1,fairly_active,33,0,51.57143326835163,0.0,132.6150634527317,33,0.0,20.055132954786977,False,True
8,272,2,active,290,46,456.58003262429935,70.95083059485948,1072.411106398522,244,0.1553962624844831,194.38937637572155,False,False
8,279,0,inactive,104,13,210.16120267102707,29.945575346190793,712.7966299465647,91,0.14248859906395608,61.96400102430841,False,False
8,279,1,fairly_active,31,3,42.70121259382217,3.4003304241286285,96.80840778043256,28,0.07963076965689199,18.835074336914683,False,True
8,279,2,active,277,38,344.8668402495584,39.95130105949166,655.3591236900179,239,0.11584558559060484,181.47780843281475,False,False
8,280,0,inactive,36,3,73.75252691813338,5.227188141256573,236.3255491573373,33,0.07087469893823224,23.016704060163224,False,True
8,280,1,fairly_active,32,5,63.033224048649174,17.219841922460898,210.01306447482963,27,0.27318675480046184,18.918762715561424,False,False
8,280,2,active,318,43,591.9340036442618,94.1520898590149,1619.7385775845553,275,0.15905842421513944,216.32247914527042,False,False
8,293,0,inactive,74,1,116.6879172455802,1.028735007500653,280.821234406498,73,0.008816122798177877,48.486611277413814,False,True
8,293,1,fairly_active,22,1,31.44403160106835,0.5611651100349293,88.32279522328986,21,0.017846474560083543,11.194472738655664,True,True
8,293,2,active,263,21,343.81503529968074,29.4749366120636,705.2605285467088,242,0.08572905075652743,167.61008693015472,False,False
