LA_2023,Age16plus,Age9,VolFrqB_Pop,MEMS7GR_ALL,volunteering_weight,weight_source,year,age_group_code,age_group,vol_binary_A,vol_binary_A_label,activity_level_3cat,activity_level_3cat_label
147,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
147,1.0,4.0,0.0,2.0,0.3044032443119249,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
147,1.0,3.0,0.0,2.0,1.800496469152483,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
147,1.0,2.0,0.0,2.0,10.388669164496728,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
147,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
147,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
147,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
147,1.0,2.0,0.0,2.0,5.281019286085386,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
147,1.0,5.0,0.0,0.0,7.263139370719621,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
147,1.0,,0.0,2.0,0.5380186960590859,wt_final_AC,3,,,0,not_twiceplus_volunteer,2,active
147,1.0,7.0,0.0,0.0,3.4006860454285444,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
147,1.0,3.0,0.0,0.0,1.4122101630530364,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
147,1.0,3.0,0.0,2.0,1.223430386827084,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
147,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
147,1.0,2.0,1.0,2.0,3.462889909584972,wt_final_AC,3,2,16-24,1,twiceplus_volunteer,2,active
147,1.0,6.0,,0.0,,wt_final_AC,3,6,55-64,,,0,inactive
147,1.0,6.0,0.0,2.0,0.7382927702112735,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
147,1.0,7.0,0.0,2.0,1.3891194676127967,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
147,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
147,1.0,8.0,0.0,0.0,3.1218610518306384,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,0,inactive
147,1.0,5.0,0.0,2.0,0.4883974952866051,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
147,1.0,5.0,0.0,2.0,0.5908187843628463,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
147,1.0,7.0,0.0,0.0,1.9244510681131128,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
147,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
147,1.0,3.0,0.0,2.0,3.1614070136117336,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
147,1.0,4.0,0.0,0.0,2.562616081649667,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
147,1.0,7.0,,1.0,,wt_final_AC,3,7,65-74,,,1,fairly_active
147,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
147,1.0,4.0,1.0,2.0,1.1307777591062682,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
147,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
147,1.0,5.0,0.0,2.0,0.9051233690687392,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
147,1.0,4.0,0.0,2.0,0.6088064886238498,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
147,1.0,4.0,0.0,2.0,1.5412040500362516,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
147,1.0,7.0,0.0,2.0,1.2938544718610296,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
147,1.0,3.0,0.0,0.0,0.9461723224551548,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
147,1.0,4.0,0.0,0.0,0.7973159356800495,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
147,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
147,1.0,3.0,0.0,2.0,0.5210612641639274,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
147,1.0,7.0,0.0,0.0,0.8916228658796377,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
147,1.0,4.0,0.0,2.0,0.7973159356800495,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
147,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
160,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
160,1.0,4.0,0.0,1.0,2.7060685555670663,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
160,1.0,4.0,0.0,2.0,2.344641389840379,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,6.0,,1.0,,wt_final_AC,3,6,55-64,,,1,fairly_active
160,1.0,2.0,0.0,2.0,0.9028045099109518,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
160,1.0,4.0,,1.0,,wt_final_AC,3,4,35-44,,,1,fairly_active
160,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
160,1.0,3.0,0.0,0.0,0.9101672912497762,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
160,1.0,6.0,0.0,0.0,0.9624567471066132,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
160,1.0,2.0,0.0,0.0,1.6583868084162636,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
160,1.0,6.0,0.0,2.0,1.2268889862056953,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
160,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
160,1.0,4.0,0.0,2.0,2.520814229198191,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,4.0,0.0,2.0,3.4045918345852972,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
160,1.0,6.0,0.0,0.0,1.352436393414501,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
160,1.0,2.0,0.0,0.0,3.3167736168325272,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
160,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
160,1.0,4.0,0.0,1.0,1.027189378092248,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
160,1.0,6.0,,2.0,0.6776987269482813,wt_final_AC,3,6,55-64,,,2,active
160,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
160,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
160,1.0,2.0,0.0,1.0,6.7103861667536515,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
160,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
160,1.0,3.0,0.0,0.0,0.5081050368584975,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
160,1.0,4.0,0.0,1.0,3.4045918345852972,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
160,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
160,1.0,6.0,0.0,0.0,1.0318242970840743,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
160,1.0,3.0,0.0,0.0,1.9717716845025448,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
160,1.0,7.0,0.0,2.0,0.8261735790223048,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
160,1.0,4.0,0.0,2.0,1.109843062055332,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,7.0,0.0,2.0,0.9216244989631116,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
160,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
160,1.0,4.0,,1.0,,wt_final_AC,3,4,35-44,,,1,fairly_active
160,1.0,4.0,0.0,0.0,1.1249197554430166,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
160,1.0,6.0,0.0,2.0,0.3079158738989895,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
160,1.0,3.0,0.0,2.0,0.4718690219177977,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
160,1.0,3.0,0.0,2.0,0.9437380438355956,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
160,1.0,4.0,0.0,2.0,0.984115382802321,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,4.0,0.0,2.0,0.4920576914011605,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,4.0,0.0,2.0,0.3610215742248422,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,4.0,0.0,2.0,0.9119065234677264,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,5.0,0.0,2.0,0.4242799777428802,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
160,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
160,1.0,8.0,,0.0,,wt_final_AC,3,8,75-84,,,0,inactive
160,1.0,6.0,,2.0,0.6722386715075533,wt_final_AC,3,6,55-64,,,2,active
160,1.0,6.0,0.0,2.0,0.3185654612260123,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
160,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
160,1.0,7.0,0.0,2.0,0.5825383446467293,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
160,1.0,3.0,0.0,2.0,0.3144438908915538,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
160,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
160,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
160,1.0,4.0,0.0,2.0,2.4914839058014113,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
160,1.0,5.0,0.0,2.0,0.5320143811224787,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
160,1.0,6.0,0.0,1.0,0.6740561185727764,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
160,1.0,7.0,0.0,2.0,0.2912691723233646,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
160,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
160,1.0,6.0,,0.0,,wt_final_AC,3,6,55-64,,,0,inactive
160,1.0,6.0,0.0,2.0,0.3437908923872221,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
160,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
160,1.0,4.0,,1.0,,wt_final_AC,3,4,35-44,,,1,fairly_active
160,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
160,1.0,3.0,1.0,1.0,0.969774731023278,wt_final_AC,3,3,25-34,1,twiceplus_volunteer,1,fairly_active
171,1.0,4.0,1.0,2.0,0.940297804341917,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
171,1.0,2.0,,0.0,,wt_final_AC,3,2,16-24,,,0,inactive
171,1.0,2.0,0.0,1.0,3.0650338335202343,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,1,fairly_active
171,1.0,2.0,0.0,2.0,1.5711537819231605,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
171,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
171,1.0,4.0,0.0,1.0,4.923477262213363,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
171,1.0,3.0,0.0,0.0,0.7379134678538112,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
171,1.0,6.0,,0.0,,wt_final_AC,3,6,55-64,,,0,inactive
171,1.0,2.0,0.0,2.0,7.356081955144837,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
171,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
171,1.0,5.0,,0.0,,wt_final_AC,3,5,45-54,,,0,inactive
171,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
171,1.0,5.0,,1.0,,wt_final_AC,3,5,45-54,,,1,fairly_active
171,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
171,1.0,5.0,0.0,2.0,0.9714059444042106,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
171,1.0,2.0,0.0,0.0,7.356081955144837,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,0,inactive
171,1.0,5.0,0.0,0.0,3.232732232045308,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
171,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
171,1.0,6.0,0.0,2.0,0.5807010793727254,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
171,1.0,6.0,0.0,0.0,2.1400864696376867,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
171,1.0,7.0,0.0,0.0,0.6459892410144815,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
171,1.0,7.0,0.0,2.0,0.6019953774824301,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
171,1.0,7.0,0.0,0.0,1.790789413916582,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
171,1.0,3.0,0.0,1.0,10.19716598772558,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
171,1.0,4.0,0.0,2.0,0.8006889640071976,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
171,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
171,1.0,4.0,0.0,1.0,8.34716393782974,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
171,1.0,2.0,0.0,2.0,1.0045504764125217,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
171,1.0,3.0,1.0,2.0,3.3990553292418597,wt_final_AC,3,3,25-34,1,twiceplus_volunteer,2,active
171,1.0,8.0,0.0,1.0,0.4750170239485661,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,1,fairly_active
171,1.0,3.0,0.0,2.0,3.273260037839808,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
171,1.0,4.0,0.0,0.0,1.70022022714624,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
171,1.0,3.0,0.0,2.0,1.630461774852949,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
171,1.0,4.0,0.0,0.0,4.741556044886861,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
171,1.0,5.0,0.0,2.0,2.8319001403216975,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
171,1.0,6.0,0.0,0.0,0.8981154855135565,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
171,1.0,5.0,,0.0,,wt_final_AC,3,5,45-54,,,0,inactive
171,1.0,6.0,0.0,1.0,0.6805875104617024,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
171,1.0,6.0,0.0,1.0,0.7819540633871727,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
171,1.0,5.0,,1.0,,wt_final_AC,3,5,45-54,,,1,fairly_active
171,1.0,5.0,0.0,2.0,5.769893242309213,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
171,1.0,3.0,0.0,2.0,5.099632618372686,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
196,1.0,7.0,0.0,2.0,1.533606359460642,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
196,1.0,5.0,0.0,2.0,3.0593969937594996,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
196,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
196,1.0,5.0,0.0,1.0,0.5694210113543904,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
196,1.0,7.0,,0.0,,wt_final_AC,3,7,65-74,,,0,inactive
196,1.0,4.0,0.0,2.0,1.864357820951302,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
196,1.0,4.0,0.0,2.0,0.956376046994108,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
196,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
196,1.0,4.0,1.0,2.0,5.740462090998373,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
196,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
196,1.0,4.0,,0.0,,wt_final_AC,3,4,35-44,,,0,inactive
196,1.0,7.0,,0.0,,wt_final_AC,3,7,65-74,,,0,inactive
196,1.0,2.0,,0.0,,wt_final_AC,3,2,16-24,,,0,inactive
196,1.0,3.0,0.0,2.0,3.7712075163424337,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
196,1.0,4.0,0.0,2.0,1.403921140126266,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
196,1.0,2.0,,0.0,2.7595974809209496,wt_final_AC,3,2,16-24,,,0,inactive
196,1.0,2.0,1.0,2.0,4.916788433581822,wt_final_AC,3,2,16-24,1,twiceplus_volunteer,2,active
196,1.0,7.0,,1.0,,wt_final_AC,3,7,65-74,,,1,fairly_active
196,1.0,7.0,0.0,0.0,1.606389710196765,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
196,1.0,5.0,1.0,2.0,1.5523198112287424,wt_final_AC,3,5,45-54,1,twiceplus_volunteer,2,active
196,1.0,4.0,0.0,0.0,0.9899104187572936,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
196,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
196,1.0,3.0,,0.0,,wt_final_AC,3,3,25-34,,,0,inactive
196,1.0,6.0,,2.0,,wt_final_AC,3,6,55-64,,,2,active
196,1.0,4.0,0.0,1.0,5.029290157662935,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
196,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
196,1.0,4.0,0.0,0.0,5.326086808745941,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
196,1.0,4.0,0.0,0.0,3.7893249399919178,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
196,1.0,3.0,0.0,0.0,1.6053834182044346,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
196,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
196,1.0,4.0,0.0,1.0,5.326086808745941,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,1,fairly_active
196,1.0,7.0,0.0,0.0,0.6775067101435368,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
196,1.0,8.0,0.0,2.0,0.576932861282955,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
196,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
196,1.0,7.0,0.0,0.0,1.606389710196765,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,0,inactive
196,1.0,4.0,1.0,2.0,0.3802225480575126,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
196,1.0,4.0,1.0,2.0,0.3176928894506166,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
196,1.0,4.0,0.0,0.0,0.904199209460237,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
196,1.0,4.0,0.0,2.0,0.4505617326353603,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
201,1.0,5.0,0.0,2.0,0.2795773933691143,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
201,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
201,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
201,1.0,7.0,,2.0,,wt_final_AC,3,7,65-74,,,2,active
201,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
201,1.0,4.0,1.0,2.0,0.8676031804964954,wt_final_AC,3,4,35-44,1,twiceplus_volunteer,2,active
201,1.0,8.0,0.0,2.0,0.9642904928134928,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,0.0,2.0,0.3905909844270697,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,0.0,2.0,0.5508145636078824,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
201,1.0,5.0,,0.0,,wt_final_AC,3,5,45-54,,,0,inactive
201,1.0,5.0,0.0,2.0,0.3534227811582242,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
201,1.0,5.0,1.0,2.0,0.3397853277748296,wt_final_AC,3,5,45-54,1,twiceplus_volunteer,2,active
201,1.0,5.0,1.0,2.0,0.5591547867382286,wt_final_AC,3,5,45-54,1,twiceplus_volunteer,2,active
201,1.0,4.0,0.0,0.0,1.4094045671367517,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
201,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
201,1.0,6.0,0.0,2.0,1.874384642034439,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
201,1.0,5.0,0.0,0.0,0.8066486296988358,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
201,1.0,7.0,0.0,1.0,0.5252073454102222,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
201,1.0,8.0,0.0,2.0,0.5877513415987651,wt_final_AC,3,8,75-84,0,not_twiceplus_volunteer,2,active
201,1.0,3.0,1.0,2.0,1.3230993501573365,wt_final_AC,3,3,25-34,1,twiceplus_volunteer,2,active
201,1.0,5.0,,1.0,,wt_final_AC,3,5,45-54,,,1,fairly_active
201,1.0,4.0,0.0,2.0,0.6473002896516133,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
201,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
201,1.0,3.0,0.0,1.0,5.024640320542544,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,1,fairly_active
201,1.0,5.0,1.0,2.0,0.4702896785587931,wt_final_AC,3,5,45-54,1,twiceplus_volunteer,2,active
201,1.0,6.0,0.0,2.0,2.571028113621857,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,0.0,2.0,0.7878109982220123,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
201,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
201,1.0,4.0,0.0,2.0,0.7588181654627625,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
201,1.0,5.0,,1.0,,wt_final_AC,3,5,45-54,,,1,fairly_active
201,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
201,1.0,4.0,0.0,2.0,0.918021007702861,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,0.0,1.0,0.5252073454102222,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
201,1.0,7.0,0.0,1.0,0.5133024363916987,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,1,fairly_active
201,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
201,1.0,2.0,0.0,2.0,5.41348458719589,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,0.0,2.0,0.3619316488503036,wt_final_AC,3,7,65-74,0,not_twiceplus_volunteer,2,active
201,1.0,6.0,0.0,2.0,0.8912162516422582,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
201,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
201,1.0,4.0,0.0,2.0,1.2512254384048291,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
201,1.0,7.0,,1.0,,wt_final_AC,3,7,65-74,,,1,fairly_active
201,1.0,5.0,0.0,1.0,0.3202153536308326,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
201,1.0,5.0,0.0,1.0,0.7612940122671668,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,1,fairly_active
201,1.0,6.0,0.0,2.0,0.8097284321389367,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
201,1.0,6.0,0.0,1.0,1.581787273305966,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,1,fairly_active
241,1.0,2.0,0.0,2.0,2.276472676984846,wt_final_AC,3,2,16-24,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,,2.0,,wt_final_AC,3,4,35-44,,,2,active
241,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
241,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
241,1.0,5.0,,2.0,,wt_final_AC,3,5,45-54,,,2,active
241,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
241,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
241,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
241,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
241,1.0,2.0,,2.0,,wt_final_AC,3,2,16-24,,,2,active
241,1.0,6.0,0.0,2.0,2.369260679376243,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,0.0,0.0,4.390741502389725,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,0,inactive
241,1.0,5.0,0.0,2.0,0.5338988593340844,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
241,1.0,5.0,0.0,0.0,2.153346065127837,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,0,inactive
241,1.0,4.0,0.0,0.0,1.420460292192563,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,0,inactive
241,1.0,5.0,0.0,2.0,0.5761753686829487,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
241,1.0,4.0,0.0,2.0,0.6712241810528775,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,5.0,0.0,2.0,0.610987923918717,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
241,1.0,3.0,0.0,2.0,2.091305837340988,wt_final_AC,3,3,25-34,0,not_twiceplus_volunteer,2,active
241,1.0,6.0,0.0,0.0,1.5863467082286422,wt_final_AC,3,6,55-64,0,not_twiceplus_volunteer,0,inactive
241,1.0,5.0,0.0,2.0,0.6347834010943633,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
241,1.0,3.0,,2.0,,wt_final_AC,3,3,25-34,,,2,active
241,1.0,4.0,0.0,2.0,1.9841658501191528,wt_final_AC,3,4,35-44,0,not_twiceplus_volunteer,2,active
241,1.0,5.0,0.0,2.0,0.6481640059936766,wt_final_AC,3,5,45-54,0,not_twiceplus_volunteer,2,active
