BoroughName,period_start,personal_safety,property_public_space,calendar_year,ladcode23,laname23,total_population,personal_safety_crime_rate_per_1000,property_public_space_crime_rate_per_1000,month_index,year,survey_wave,selected_recorded_crime_rate_per_1000
Lambeth,2022-11-01,1005,1153,2022,E09000022,Lambeth,317657,3.1637898739835735,3.6297012186100104,85,8,2022/23,6.793491092593584
Lambeth,2022-12-01,931,1165,2022,E09000022,Lambeth,317657,2.930834201670355,3.6674778141202617,86,8,2022/23,6.598312015790617
Lambeth,2023-01-01,1006,1260,2023,E09000022,Lambeth,318738,3.156197252916188,3.9530899986823034,87,8,2022/23,7.1092872515984915
Lambeth,2023-02-01,905,1204,2023,E09000022,Lambeth,318738,2.8393225784186384,3.7773971098519787,88,8,2022/23,6.616719688270617
Lambeth,2023-03-01,1041,1207,2023,E09000022,Lambeth,318738,3.2660053084351413,3.7868092288964603,89,8,2022/23,7.052814537331601
Lambeth,2023-04-01,1069,1390,2023,E09000022,Lambeth,318738,3.3538517528503036,4.360948490609842,90,8,2022/23,7.714800243460146
Lambeth,2023-05-01,1049,1454,2023,E09000022,Lambeth,318738,3.291104292553759,4.561740363558785,91,8,2022/23,7.852844656112544
Lambeth,2023-06-01,1105,1463,2023,E09000022,Lambeth,318738,3.4667971813840834,4.58997672069223,92,8,2022/23,8.056773902076314
Lambeth,2023-07-01,1131,1436,2023,E09000022,Lambeth,318738,3.5483688797695914,4.505267649291895,93,8,2022/23,8.053636529061485
Lambeth,2023-08-01,1047,1374,2023,E09000022,Lambeth,318738,3.2848295465241044,4.310750522372607,94,8,2022/23,7.5955800688967114
Lambeth,2023-09-01,1070,1315,2023,E09000022,Lambeth,318738,3.3569891258651308,4.1256455144978,95,8,2022/23,7.482634640362932
Lambeth,2023-10-01,1061,1335,2023,E09000022,Lambeth,318738,3.3287527687316856,4.188392974794345,96,8,2022/23,7.517145743526031
Lewisham,2015-11-01,760,814,2015,E09000023,Lewisham,295364,2.5730962473422623,2.7559215070218444,1,1,2015/16,5.329017754364107
Lewisham,2015-12-01,756,795,2015,E09000023,Lewisham,295364,2.559553635514145,2.6915941008382878,2,1,2015/16,5.251147736352433
Lewisham,2016-01-01,742,735,2016,E09000023,Lewisham,298809,2.483191604001218,2.459765268114414,3,1,2015/16,4.942956872115632
Lewisham,2016-02-01,655,742,2016,E09000023,Lewisham,298809,2.192035715122369,2.483191604001218,4,1,2015/16,4.675227319123588
Lewisham,2016-03-01,697,786,2016,E09000023,Lewisham,298809,2.3325937304431927,2.630442858146843,5,1,2015/16,4.963036588590036
Lewisham,2016-04-01,644,830,2016,E09000023,Lewisham,298809,2.155222901585963,2.7776941122924677,6,1,2015/16,4.932917013878431
Lewisham,2016-05-01,788,971,2016,E09000023,Lewisham,298809,2.637136096971644,3.2495674494409474,7,1,2015/16,5.886703546412591
Lewisham,2016-06-01,765,913,2016,E09000023,Lewisham,298809,2.5601638504864312,3.0554635235217145,8,1,2015/16,5.615627374008145
Lewisham,2016-07-01,735,911,2016,E09000023,Lewisham,298809,2.459765268114414,3.0487702846969134,9,1,2015/16,5.508535552811328
Lewisham,2016-08-01,711,858,2016,E09000023,Lewisham,298809,2.3794464022168005,2.8713994558396836,10,1,2015/16,5.2508458580564845
Lewisham,2016-09-01,715,772,2016,E09000023,Lewisham,298809,2.392832879866403,2.583590186373235,11,1,2015/16,4.976423066239638
Lewisham,2016-10-01,755,843,2016,E09000023,Lewisham,298809,2.5266976563624257,2.8212001646536753,12,1,2015/16,5.347897821016101
Lewisham,2016-11-01,750,774,2016,E09000023,Lewisham,298809,2.5099645593004225,2.5902834251980362,13,2,2016/17,5.100247984498459
Lewisham,2016-12-01,734,821,2016,E09000023,Lewisham,298809,2.4564186487020137,2.7475745375808627,14,2,2016/17,5.203993186282876
Lewisham,2017-01-01,652,732,2017,E09000023,Lewisham,300924,2.166660020470285,2.4325078757427123,15,2,2016/17,4.599167896212997
Lewisham,2017-02-01,685,776,2017,E09000023,Lewisham,300924,2.2763222607701614,2.5787241961425478,16,2,2016/17,4.855046456912709
Lewisham,2017-03-01,823,911,2017,E09000023,Lewisham,300924,2.7349098111150987,3.027342451914769,17,2,2016/17,5.762252263029868
Lewisham,2017-04-01,705,821,2017,E09000023,Lewisham,300924,2.342784224588268,2.728263614733288,18,2,2016/17,5.071047839321556
Lewisham,2017-05-01,841,864,2017,E09000023,Lewisham,300924,2.794725578551395,2.871156836942218,19,2,2016/17,5.665882415493613
Lewisham,2017-06-01,837,816,2017,E09000023,Lewisham,300924,2.781433185787774,2.7116481237787613,20,2,2016/17,5.493081309566535
Lewisham,2017-07-01,841,810,2017,E09000023,Lewisham,300924,2.794725578551395,2.6917095346333295,21,2,2016/17,5.486435113184724
Lewisham,2017-08-01,795,840,2017,E09000023,Lewisham,300924,2.641863061769749,2.7914024803604898,22,2,2016/17,5.433265542130239
Lewisham,2017-09-01,725,859,2017,E09000023,Lewisham,300924,2.409246188406375,2.854541345987691,23,2,2016/17,5.263787534394066
Lewisham,2017-10-01,744,852,2017,E09000023,Lewisham,300924,2.472385054033577,2.831279658651354,24,2,2016/17,5.303664712684931
Lewisham,2017-11-01,731,828,2017,E09000023,Lewisham,300924,2.429184777551807,2.7515253020696258,25,3,2017/18,5.1807100796214325
Lewisham,2017-12-01,712,819,2017,E09000023,Lewisham,300924,2.3660459119246053,2.7216174183514776,26,3,2017/18,5.087663330276083
Lewisham,2018-01-01,751,882,2018,E09000023,Lewisham,303127,2.4775094267419266,2.90967152381675,27,3,2017/18,5.387180950558676
Lewisham,2018-02-01,650,736,2018,E09000023,Lewisham,303127,2.144315748844544,2.4280252171532064,28,3,2017/18,4.57234096599775
Lewisham,2018-03-01,771,874,2018,E09000023,Lewisham,303127,2.5434883728602204,2.8832799453694324,29,3,2017/18,5.426768318229653
Lewisham,2018-04-01,676,813,2018,E09000023,Lewisham,303127,2.2300883787983254,2.682044159708637,30,3,2017/18,4.912132538506962
Lewisham,2018-05-01,803,930,2018,E09000023,Lewisham,303127,2.64905468664949,3.068020994500655,31,3,2017/18,5.7170756811501455
Lewisham,2018-06-01,806,800,2018,E09000023,Lewisham,303127,2.658951528567234,2.6391578447317463,32,3,2017/18,5.29810937329898
Lewisham,2018-07-01,858,943,2018,E09000023,Lewisham,303127,2.8304967884747976,3.110907309477546,33,3,2017/18,5.9414040979523435
Lewisham,2018-08-01,747,860,2018,E09000023,Lewisham,303127,2.4643136375182677,2.8370946830866273,34,3,2017/18,5.301408320604895
Lewisham,2018-09-01,722,893,2018,E09000023,Lewisham,303127,2.381839954870401,2.9459599441818116,35,3,2017/18,5.327799899052213
Lewisham,2018-10-01,842,958,2018,E09000023,Lewisham,303127,2.7777136315801627,3.160391519066266,36,3,2017/18,5.938105150646429
Lewisham,2018-11-01,807,881,2018,E09000023,Lewisham,303127,2.6622504758731487,2.9063725765108352,37,4,2018/19,5.568623052383984
Lewisham,2018-12-01,783,883,2018,E09000023,Lewisham,303127,2.5830757405311964,2.912970471122665,38,4,2018/19,5.496046211653861
Lewisham,2019-01-01,828,886,2019,E09000023,Lewisham,305906,2.7067138271233646,2.8963145541440833,39,4,2018/19,5.603028381267448
Lewisham,2019-02-01,742,902,2019,E09000023,Lewisham,305906,2.425581714644368,2.9486182029773853,40,4,2018/19,5.374199917621754
Lewisham,2019-03-01,841,1049,2019,E09000023,Lewisham,305906,2.7492105418004225,3.429157976633345,41,4,2018/19,6.178368518433768
Lewisham,2019-04-01,822,999,2019,E09000023,Lewisham,305906,2.6870999588108764,3.265709074029277,42,4,2018/19,5.952809032840154
Lewisham,2019-05-01,904,1097,2019,E09000023,Lewisham,305906,2.955156159081548,3.58606892313325,43,4,2018/19,6.5412250822147975
Lewisham,2019-06-01,847,1035,2019,E09000023,Lewisham,305906,2.7688244101129107,3.3833922839042057,44,4,2018/19,6.152216694017117
Lewisham,2019-07-01,970,946,2019,E09000023,Lewisham,305906,3.1709087105189178,3.092453237268965,45,4,2018/19,6.263361947787883
Lewisham,2019-08-01,817,1017,2019,E09000023,Lewisham,305906,2.67075506855047,3.3245506789667414,46,4,2018/19,5.995305747517211
Lewisham,2019-09-01,929,1007,2019,E09000023,Lewisham,305906,3.036880610383582,3.2918608984459277,47,4,2018/19,6.328741508829509
Lewisham,2019-10-01,899,1001,2019,E09000023,Lewisham,305906,2.938811268821141,3.27224703013344,48,4,2018/19,6.2110582989545815
Lewisham,2019-11-01,926,945,2019,E09000023,Lewisham,305906,3.027073676227338,3.0891842592168834,49,5,2019/20,6.116257935444221
Lewisham,2019-12-01,821,899,2019,E09000023,Lewisham,305906,2.683830980758795,2.938811268821141,50,5,2019/20,5.622642249579936
Lewisham,2020-01-01,861,974,2020,E09000023,Lewisham,304169,2.8306632168301173,3.2021672162514916,51,5,2019/20,6.0328304330816085
Lewisham,2020-02-01,786,877,2020,E09000023,Lewisham,304169,2.5840897658867275,2.883265553031374,52,5,2019/20,5.467355318918102
Lewisham,2020-03-01,654,627,2020,E09000023,Lewisham,304169,2.150120492226361,2.0613540498867406,53,5,2019/20,4.211474542113102
Lewisham,2020-04-01,722,687,2020,E09000023,Lewisham,304169,2.3736804210817013,2.2586128106414525,54,5,2019/20,4.632293231723153
Lewisham,2020-05-01,818,760,2020,E09000023,Lewisham,304169,2.6892944382892403,2.4986109695596856,55,5,2019/20,5.187905407848926
Lewisham,2020-06-01,792,894,2020,E09000023,Lewisham,304169,2.6038156419621985,2.939155535245209,56,5,2019/20,5.5429711772074075
Lewisham,2020-07-01,952,936,2020,E09000023,Lewisham,304169,3.129839003974764,3.0772366677735077,57,5,2019/20,6.207075671748272
Lewisham,2020-08-01,931,956,2020,E09000023,Lewisham,304169,3.060798437710615,3.142989588025078,58,5,2019/20,6.203788025735693
Lewisham,2020-09-01,908,968,2020,E09000023,Lewisham,304169,2.9851825794213087,3.1824413401760205,59,5,2019/20,6.167623919597329
Lewisham,2020-10-01,841,1043,2020,E09000023,Lewisham,304169,2.7649102965785466,3.4290147911194104,60,5,2019/20,6.1939250876979575
Lewisham,2020-11-01,805,915,2020,E09000023,Lewisham,304169,2.6465550401257194,3.008196101509358,61,6,2020/21,5.654751141635078
Lewisham,2020-12-01,760,818,2020,E09000023,Lewisham,304169,2.4986109695596856,2.6892944382892403,62,6,2020/21,5.187905407848926
Lewisham,2021-01-01,738,806,2021,E09000023,Lewisham,300013,2.459893404619133,2.686550249489189,63,6,2020/21,5.146443654108322
Lewisham,2021-02-01,686,729,2021,E09000023,Lewisham,300013,2.2865675820714437,2.4298947045628023,64,6,2020/21,4.716462286634246
Lewisham,2021-03-01,774,855,2021,E09000023,Lewisham,300013,2.579888204844457,2.8498765053514346,65,6,2020/21,5.429764710195892
Lewisham,2021-04-01,769,763,2021,E09000023,Lewisham,300013,2.5632222603687174,2.5432231269978303,66,6,2020/21,5.106445387366548
Lewisham,2021-05-01,843,867,2021,E09000023,Lewisham,300013,2.8098782386096604,2.889874772093209,67,6,2020/21,5.699753010702869
Lewisham,2021-06-01,871,921,2021,E09000023,Lewisham,300013,2.9032075276738007,3.0698669724311944,68,6,2020/21,5.973074500104995
Lewisham,2021-07-01,894,893,2021,E09000023,Lewisham,300013,2.979870872262202,2.976537683367054,69,6,2020/21,5.956408555629256
Lewisham,2021-08-01,695,857,2021,E09000023,Lewisham,300013,2.3165662821277744,2.8565428831417305,70,6,2020/21,5.173109165269505
Lewisham,2021-09-01,803,923,2021,E09000023,Lewisham,300013,2.6765506828037453,3.0765333502214904,71,6,2020/21,5.753084033025235
Lewisham,2021-10-01,938,992,2021,E09000023,Lewisham,300013,3.1265311836487086,3.306523383986694,72,6,2020/21,6.433054567635402
Lewisham,2021-11-01,850,955,2021,E09000023,Lewisham,300013,2.8332105608756954,3.1831953948662224,73,7,2021/22,6.016405955741918
Lewisham,2021-12-01,815,879,2021,E09000023,Lewisham,300013,2.7165489495455195,2.929873038834984,74,7,2021/22,5.646421988380503
Lewisham,2022-01-01,847,834,2022,E09000023,Lewisham,299164,2.8312230081159497,2.7877685817812305,75,7,2021/22,5.61899158989718
Lewisham,2022-02-01,759,855,2022,E09000023,Lewisham,299164,2.537069968311695,2.8579641935527,76,7,2021/22,5.395034161864395
Lewisham,2022-03-01,861,1003,2022,E09000023,Lewisham,299164,2.878020082630263,3.3526761241325826,77,7,2021/22,6.230696206762845
Lewisham,2022-04-01,834,849,2022,E09000023,Lewisham,299164,2.7877685817812305,2.837908304475137,78,7,2021/22,5.625676886256368
Lewisham,2022-05-01,915,892,2022,E09000023,Lewisham,299164,3.0585230843283284,2.981642176197671,79,7,2021/22,6.040165260525999
Lewisham,2022-06-01,836,963,2022,E09000023,Lewisham,299164,2.794453878140418,3.2189701969488307,80,7,2021/22,6.013424075089249
Lewisham,2022-07-01,916,1035,2022,E09000023,Lewisham,299164,3.061865732507922,3.4596408658795843,81,7,2021/22,6.521506598387506
Lewisham,2022-08-01,885,1005,2022,E09000023,Lewisham,299164,2.9582436389405142,3.3593614204917706,82,7,2021/22,6.317605059432285
Lewisham,2022-09-01,838,964,2022,E09000023,Lewisham,299164,2.8011391744996055,3.2223128451284246,83,7,2021/22,6.02345201962803
Lewisham,2022-10-01,841,1032,2022,E09000023,Lewisham,299164,2.811167119038387,3.449612921340803,84,7,2021/22,6.26078004037919
Lewisham,2022-11-01,808,926,2022,E09000023,Lewisham,299164,2.7008597291117917,3.09529221430386,85,8,2022/23,5.796151943415651
Lewisham,2022-12-01,850,955,2022,E09000023,Lewisham,299164,2.841250952654731,3.1922290115120804,86,8,2022/23,6.033479964166812
Lewisham,2023-01-01,878,995,2023,E09000023,Lewisham,300225,2.9244733116829047,3.3141810308934967,87,8,2022/23,6.238654342576401
Lewisham,2023-02-01,829,903,2023,E09000023,Lewisham,300225,2.7612623865434256,3.007744191856108,88,8,2022/23,5.769006578399534
Lewisham,2023-03-01,953,949,2023,E09000023,Lewisham,300225,3.174285952202515,3.1609626113748024,89,8,2022/23,6.335248563577317
Lewisham,2023-04-01,964,931,2023,E09000023,Lewisham,300225,3.210925139478724,3.101007577650096,90,8,2022/23,6.31193271712882
Lewisham,2023-05-01,958,1091,2023,E09000023,Lewisham,300225,3.1909401282371554,3.6339412107585978,91,8,2022/23,6.824881338995754
Lewisham,2023-06-01,1097,1176,2023,E09000023,Lewisham,300225,3.6539262220001665,3.9170622033474896,92,8,2022/23,7.570988425347656
Lewisham,2023-07-01,998,1052,2023,E09000023,Lewisham,300225,3.324173536514281,3.5040386376884003,93,8,2022/23,6.828212174202681
Lewisham,2023-08-01,979,1049,2023,E09000023,Lewisham,300225,3.2608876675826464,3.494046132067616,94,8,2022/23,6.754933799650262
Lewisham,2023-09-01,1020,997,2023,E09000023,Lewisham,300225,3.3974519110667,3.320842701307353,95,8,2022/23,6.718294612374053
Lewisham,2023-10-01,841,959,2023,E09000023,Lewisham,300225,2.8012324090265635,3.1942709634440836,96,8,2022/23,5.9955033724706475
Merton,2015-11-01,326,547,2015,E09000024,Merton,213791,1.524853712270395,2.5585735601592208,1,1,2015/16,4.083427272429615
Merton,2015-12-01,336,472,2015,E09000024,Merton,213791,1.5716283660210206,2.207763657029529,2,1,2015/16,3.7793920230505496
Merton,2016-01-01,301,491,2016,E09000024,Merton,215514,1.396661005781527,2.2782742652449492,3,1,2015/16,3.6749352710264764
Merton,2016-02-01,310,489,2016,E09000024,Merton,215514,1.4384216338613733,2.26899412567165,4,1,2015/16,3.7074157595330233
Merton,2016-03-01,351,531,2016,E09000024,Merton,215514,1.6286644951140066,2.463877056710933,5,1,2015/16,4.092541551824939
Merton,2016-04-01,311,522,2016,E09000024,Merton,215514,1.4430617036480229,2.4221164286310866,6,1,2015/16,3.8651781322791097
Merton,2016-05-01,358,501,2016,E09000024,Merton,215514,1.6611449836205536,2.324674963111445,7,1,2015/16,3.985819946731999
Merton,2016-06-01,329,447,2016,E09000024,Merton,215514,1.5265829598077154,2.0741111946323674,8,1,2015/16,3.600694154440083
Merton,2016-07-01,385,543,2016,E09000024,Merton,215514,1.7864268678600925,2.519557894150728,9,1,2015/16,4.30598476201082
Merton,2016-08-01,314,562,2016,E09000024,Merton,215514,1.4569819130079715,2.6077192200970702,10,1,2015/16,4.064701133105042
Merton,2016-09-01,327,533,2016,E09000024,Merton,215514,1.5173028202344163,2.473157196284232,11,1,2015/16,3.9904600165186483
Merton,2016-10-01,299,585,2016,E09000024,Merton,215514,1.3873808662082279,2.7144408251900107,12,1,2015/16,4.101821691398238
Merton,2016-11-01,290,627,2016,E09000024,Merton,215514,1.3456202381283815,2.9093237562292935,13,2,2016/17,4.254943994357675
Merton,2016-12-01,298,460,2016,E09000024,Merton,215514,1.382740796421578,2.134432101858812,14,2,2016/17,3.51717289828039
Merton,2017-01-01,299,478,2017,E09000024,Merton,215431,1.3879153882217508,2.2188078781605247,15,2,2016/17,3.6067232663822755
Merton,2017-02-01,304,495,2017,E09000024,Merton,215431,1.4111246756502083,2.2977194554172797,16,2,2016/17,3.708844131067488
Merton,2017-03-01,349,530,2017,E09000024,Merton,215431,1.6200082625063246,2.4601844674164814,17,2,2016/17,4.080192729922806
Merton,2017-04-01,364,484,2017,E09000024,Merton,215431,1.6896361247916967,2.2466590230746735,18,2,2016/17,3.93629514786637
Merton,2017-05-01,387,529,2017,E09000024,Merton,215431,1.7963988469626007,2.4555426099307898,19,2,2016/17,4.25194145689339
Merton,2017-06-01,402,496,2017,E09000024,Merton,215431,1.8660267092479728,2.3023613129029714,20,2,2016/17,4.168388022150944
Merton,2017-07-01,376,553,2017,E09000024,Merton,215431,1.7453384146199944,2.566947189587385,21,2,2016/17,4.312285604207379
Merton,2017-08-01,352,532,2017,E09000024,Merton,215431,1.633933834963399,2.4694681823878644,22,2,2016/17,4.1034020173512635
Merton,2017-09-01,386,530,2017,E09000024,Merton,215431,1.791756989476909,2.4601844674164814,23,2,2016/17,4.25194145689339
Merton,2017-10-01,373,531,2017,E09000024,Merton,215431,1.73141284216292,2.4648263249021727,24,2,2016/17,4.196239167065093
Merton,2017-11-01,348,521,2017,E09000024,Merton,215431,1.6153664050206331,2.418407750045258,25,3,2017/18,4.033774155065891
Merton,2017-12-01,335,578,2017,E09000024,Merton,215431,1.555022257706644,2.6829936267296723,26,3,2017/18,4.238015884436316
Merton,2018-01-01,315,568,2018,E09000024,Merton,216171,1.4571797327116034,2.62754948628632,27,3,2017/18,4.084729218997923
Merton,2018-02-01,303,504,2018,E09000024,Merton,216171,1.4016681238463993,2.3314875723385655,28,3,2017/18,3.733155696184965
Merton,2018-03-01,305,507,2018,E09000024,Merton,216171,1.4109200586572668,2.345365474554866,29,3,2017/18,3.756285533212133
Merton,2018-04-01,325,517,2018,E09000024,Merton,216171,1.50343940676594,2.391625148609203,30,3,2017/18,3.895064555375143
Merton,2018-05-01,373,542,2018,E09000024,Merton,216171,1.7254858422267556,2.5072743337450443,31,3,2017/18,4.2327601759718
Merton,2018-06-01,357,522,2018,E09000024,Merton,216171,1.6514703637398171,2.414754985636371,32,3,2017/18,4.066225349376188
Merton,2018-07-01,463,415,2018,E09000024,Merton,216171,2.141822908715785,1.9197764732549694,33,3,2017/18,4.061599381970755
Merton,2018-08-01,395,532,2018,E09000024,Merton,216171,1.8272571251462961,2.461014659690708,34,3,2017/18,4.288271784837004
Merton,2018-09-01,364,473,2018,E09000024,Merton,216171,1.6838521355778526,2.188082582770122,35,3,2017/18,3.8719347183479744
Merton,2018-10-01,363,549,2018,E09000024,Merton,216171,1.679226168172419,2.53965610558308,36,3,2017/18,4.218882273755499
Merton,2018-11-01,413,535,2018,E09000024,Merton,216171,1.910524538444102,2.474892561907009,37,4,2018/19,4.385417100351111
Merton,2018-12-01,410,532,2018,E09000024,Merton,216171,1.8966466362278012,2.461014659690708,38,4,2018/19,4.3576612959185095
Merton,2019-01-01,363,551,2019,E09000024,Merton,217219,1.6711245333050977,2.5366105174961673,39,4,2018/19,4.207735050801265
Merton,2019-02-01,328,447,2019,E09000024,Merton,217219,1.509996823482292,2.057831036879831,40,4,2018/19,3.567827860362123
