year,survey_wave,calendar_year,geography_code,geography_name,inner_outer,age_band,respondent_n,effective_n,inactive_rate,fairly_active_rate,active_rate,population,population_share
5,2019/20,2020,E09000022,Lambeth,Inner London,65+,53.0,31.48077898996341,0.1766663969613512,0.09530445276941918,0.7280291502692297,26937,0.09803257926456459
5,2019/20,2020,E09000023,Lewisham,Inner London,16–34,168.0,93.05778113008517,0.1906698982042017,0.05586780751795104,0.7534622942778474,91241,0.3731524575279943
5,2019/20,2020,E09000023,Lewisham,Inner London,35–54,232.0,120.44924807864538,0.13675497172597212,0.20605781135120804,0.65718721692282,93466,0.38225214098170246
5,2019/20,2020,E09000023,Lewisham,Inner London,55–64,83.0,42.92606050008547,0.16477687384290385,0.07697474744510803,0.7582483787119882,31388,0.12836892775055825
5,2019/20,2020,E09000023,Lewisham,Inner London,65+,53.0,32.437905664550144,0.2863524700188262,0.1673700011437122,0.5462775288374615,28419,0.11622647373974496
5,2019/20,2020,E09000024,Merton,Outer London,16–34,127.0,72.45547479326456,0.18355204118896556,0.09301972454390194,0.7234282342671324,56641,0.325326670687229
5,2019/20,2020,E09000024,Merton,Outer London,35–54,192.0,120.57705214583255,0.18681329991230083,0.18697257054514052,0.6262141295425586,68107,0.3911834812325895
5,2019/20,2020,E09000024,Merton,Outer London,55–64,95.0,53.38659034324266,0.35049170547354846,0.016466292476034858,0.6330420020504167,22484,0.12914046121593292
5,2019/20,2020,E09000024,Merton,Outer London,65+,96.0,46.37568730548578,0.15312092579489778,0.18534848001833512,0.6615305941867671,26873,0.1543493868642486
5,2019/20,2020,E09000025,Newham,Inner London,16–34,224.0,122.25160793981927,0.30315304459540066,0.12965518378494875,0.5671917716196504,118204,0.4320953355753765
5,2019/20,2020,E09000025,Newham,Inner London,35–54,174.0,107.73106244459181,0.35410431125623854,0.12519206491071033,0.5207036238330511,102387,0.37427620997221817
5,2019/20,2020,E09000025,Newham,Inner London,55–64,55.0,28.528306140560932,0.2984323283635578,0.140985362303609,0.5605823093328333,28281,0.10338134230150607
5,2019/20,2020,E09000025,Newham,Inner London,65+,45.0,26.668388940206675,0.5586824170115059,0.06144636160195203,0.37987122138654195,24688,0.09024711215089926
5,2019/20,2020,E09000026,Redbridge,Outer London,16–34,143.0,72.17325423906777,0.2488186526141351,0.18581166439695274,0.5653696829889121,82105,0.33811720133426676
5,2019/20,2020,E09000026,Redbridge,Outer London,35–54,183.0,119.70868934812914,0.31135749885265984,0.13283270204162342,0.5558097991057166,91502,0.3768150558003542
5,2019/20,2020,E09000026,Redbridge,Outer London,55–64,60.0,34.44327106104615,0.48127442388506464,0.03876405221781914,0.4799615238971163,31392,0.1292756249227855
5,2019/20,2020,E09000026,Redbridge,Outer London,65+,134.0,87.51701271092648,0.3795647336350522,0.10683074967466367,0.5136045166902841,37831,0.1557921179425936
5,2019/20,2020,E09000027,Richmond upon Thames,Outer London,16–34,89.0,56.852391163857156,0.15608220615426044,0.03567340493153117,0.8082443889142082,39093,0.24791989041373888
5,2019/20,2020,E09000027,Richmond upon Thames,Outer London,35–54,193.0,121.55098612274791,0.13842080366564138,0.06929078460375614,0.7922884117306024,63900,0.405240861469775
5,2019/20,2020,E09000027,Richmond upon Thames,Outer London,55–64,99.0,56.67794553144418,0.10260795516192613,0.08445382755657643,0.8129382172814976,23466,0.14881662058293804
5,2019/20,2020,E09000027,Richmond upon Thames,Outer London,65+,134.0,86.52427088748934,0.301583632937825,0.14594907117126033,0.5524672958909149,31225,0.1980226275335481
5,2019/20,2020,E09000028,Southwark,Inner London,16–34,193.0,118.38062366539026,0.1502145213320561,0.07006456210044297,0.7797209165675009,112693,0.43620113721255194
5,2019/20,2020,E09000028,Southwark,Inner London,35–54,211.0,118.31390417691858,0.24029997233283906,0.08241200941349892,0.6772880182536619,90180,0.3490599997677578
5,2019/20,2020,E09000028,Southwark,Inner London,55–64,66.0,41.78553720287737,0.21173891395955335,0.12798969404675295,0.6602713919936937,30082,0.1164384887227067
5,2019/20,2020,E09000028,Southwark,Inner London,65+,53.0,25.091360022414026,0.39718277478083774,0.1045276959288058,0.4982895292903567,25396,0.09830037429698356
5,2019/20,2020,E09000029,Sutton,Outer London,16–34,90.0,60.98704764935337,0.21116666516739152,0.11082146321261747,0.678011871619991,46253,0.2790022921944746
5,2019/20,2020,E09000029,Sutton,Outer London,35–54,184.0,103.76799733674474,0.24407631827196102,0.06266619847809787,0.6932574832499413,63882,0.38534201954397396
5,2019/20,2020,E09000029,Sutton,Outer London,55–64,90.0,44.37744477698645,0.1479106392161865,0.034322913018756604,0.817766447765057,24024,0.14491494752081072
5,2019/20,2020,E09000029,Sutton,Outer London,65+,118.0,74.65958186343514,0.32033298992770576,0.15242868822555009,0.5272383218467444,31621,0.19074074074074074
5,2019/20,2020,E09000030,Tower Hamlets,Inner London,16–34,243.0,138.92759081366975,0.21304595277180421,0.09532019386174162,0.6916338533664541,129794,0.5212736049864656
5,2019/20,2020,E09000030,Tower Hamlets,Inner London,35–54,179.0,104.75204723725042,0.3963255861245201,0.05815920134358284,0.5455152125318972,83168,0.3340160807087721
5,2019/20,2020,E09000030,Tower Hamlets,Inner London,55–64,40.0,22.98518878903989,0.40177838157340756,0.09158857017036558,0.5066330482562268,18798,0.0754957950793995
5,2019/20,2020,E09000030,Tower Hamlets,Inner London,65+,38.0,25.45153767848751,0.27681658042621327,0.059774326673016354,0.6634090929007705,17234,0.06921451922536286
5,2019/20,2020,E09000031,Waltham Forest,Outer London,16–34,160.0,87.3928086307464,0.22099823053419584,0.08599245600206101,0.6930093134637433,79236,0.35677106784575763
5,2019/20,2020,E09000031,Waltham Forest,Outer London,35–54,201.0,118.9536987472796,0.23735459761657562,0.13200805980254543,0.6306373425808789,87582,0.39435008915224323
5,2019/20,2020,E09000031,Waltham Forest,Outer London,55–64,77.0,42.13678760808877,0.16846212904913024,0.12800857419056746,0.7035292967603026,26992,0.12153521963870828
5,2019/20,2020,E09000031,Waltham Forest,Outer London,65+,59.0,34.67955929028277,0.3614030145137455,0.14254602802293698,0.4960509574633174,28282,0.1273436233632909
5,2019/20,2020,E09000032,Wandsworth,Inner London,16–34,178.0,103.59186230865706,0.161621381078922,0.097740295175528,0.7406383237455502,122970,0.4415328878627826
5,2019/20,2020,E09000032,Wandsworth,Inner London,35–54,185.0,100.52311475235129,0.12438984021520927,0.12962191895667308,0.7459882408281175,96770,0.34745984840596467
5,2019/20,2020,E09000032,Wandsworth,Inner London,55–64,69.0,46.71250842357961,0.2420192152799953,0.0694091984774348,0.6885715862425698,27593,0.09907470907373962
5,2019/20,2020,E09000032,Wandsworth,Inner London,65+,60.0,39.77504263939671,0.38168181981731897,0.03066824857214758,0.5876499316105334,31174,0.1119325546575131
5,2019/20,2020,E09000033,Westminster,Inner London,16–34,137.0,72.18677726059944,0.24189047567555264,0.12246039382163089,0.6356491305028166,70355,0.3961184836524765
5,2019/20,2020,E09000033,Westminster,Inner London,35–54,154.0,86.57206349291471,0.17322268711293587,0.11000461561629891,0.7167726972707652,60558,0.3409586117976927
5,2019/20,2020,E09000033,Westminster,Inner London,55–64,67.0,47.74399823887714,0.32313168871641335,0.11111794848040174,0.5657503628031851,21682,0.12207577233392077
5,2019/20,2020,E09000033,Westminster,Inner London,65+,115.0,69.00874129567286,0.450631931143863,0.12353028904709823,0.42583777980903853,25016,0.14084713221591005
6,2020/21,2021,E09000002,Barking and Dagenham,Outer London,16–34,144.0,87.23414493829385,0.2569716566697695,0.1146277659562531,0.6284005773739773,58324,0.3603962109087763
6,2020/21,2021,E09000002,Barking and Dagenham,Outer London,35–54,223.0,143.2910109718406,0.38217499639768404,0.09759906852746933,0.5202259350748468,64357,0.39767538141170217
6,2020/21,2021,E09000002,Barking and Dagenham,Outer London,55–64,65.0,38.026280159296384,0.35876280412852685,0.23412852124064557,0.40710867463082745,20016,0.12368305598981666
6,2020/21,2021,E09000002,Barking and Dagenham,Outer London,65+,78.0,53.59391126356723,0.45375689905329525,0.14078239915610952,0.4054607017905953,19136,0.11824535168970482
6,2020/21,2021,E09000003,Barnet,Outer London,16–34,134.0,81.82927790034117,0.2394313762091426,0.11562088674745563,0.6449477370434017,96743,0.3127915962093705
6,2020/21,2021,E09000003,Barnet,Outer London,35–54,189.0,114.42731467520758,0.26499377526684115,0.11018420503362408,0.6248220196995349,113699,0.36761410848753107
6,2020/21,2021,E09000003,Barnet,Outer London,55–64,80.0,46.04797314743776,0.08728058184236916,0.13296505785176033,0.7797543603058705,42281,0.13670385949710465
6,2020/21,2021,E09000003,Barnet,Outer London,65+,107.0,68.60597106279113,0.23587920470996068,0.13009303445832598,0.6340277608317137,56566,0.18289043580599373
6,2020/21,2021,E09000004,Bexley,Outer London,16–34,104.0,68.14425002292795,0.20992027366305768,0.1794783462904983,0.610601380046444,56698,0.2890852449153363
6,2020/21,2021,E09000004,Bexley,Outer London,35–54,175.0,122.74423873770303,0.23589935638598167,0.14222699684131726,0.6218736467727008,68028,0.346853346521932
6,2020/21,2021,E09000004,Bexley,Outer London,55–64,90.0,56.76067320434786,0.2862118348672405,0.13577220344176333,0.5780159616909962,30372,0.15485726231204971
6,2020/21,2021,E09000004,Bexley,Outer London,65+,122.0,88.72941781568942,0.35376643993123386,0.1154968660730608,0.5307366939957054,41031,0.20920414625068195
6,2020/21,2021,E09000005,Brent,Outer London,16–34,151.0,95.20417035579327,0.24522976812715852,0.16303559216850388,0.5917346397043376,99433,0.3621170626538669
6,2020/21,2021,E09000005,Brent,Outer London,35–54,177.0,114.7234863885641,0.3005468616169052,0.08841460881783392,0.6110385295652608,98775,0.3597207452619925
6,2020/21,2021,E09000005,Brent,Outer London,55–64,67.0,48.754687615723405,0.3790179885542264,0.028781073105906788,0.5922009383398665,36489,0.13288636065669293
6,2020/21,2021,E09000005,Brent,Outer London,65+,107.0,64.51259185881358,0.45339261303510364,0.11585702660108123,0.4307503603638153,39891,0.14527583142744765
6,2020/21,2021,E09000006,Bromley,Outer London,16–34,68.0,49.08854987775195,0.11256549105603589,0.11949390738667076,0.7679406015572935,68749,0.2592394275910179
6,2020/21,2021,E09000006,Bromley,Outer London,35–54,178.0,115.40316669831597,0.17149960171771358,0.11070552994411637,0.7177948683381701,97268,0.3667791625030638
6,2020/21,2021,E09000006,Bromley,Outer London,55–64,77.0,53.79706428760708,0.14867154523110065,0.13638763217271854,0.7149408225961805,40817,0.1539131582420483
6,2020/21,2021,E09000006,Bromley,Outer London,65+,167.0,123.98333881377853,0.3051884097094601,0.0587819302449015,0.6360296600456382,58361,0.22006825166386998
6,2020/21,2021,E09000007,Camden,Inner London,16–34,180.0,115.64535980138767,0.2025264434842515,0.05488673093486358,0.7425868255808852,74775,0.4185862951124347
6,2020/21,2021,E09000007,Camden,Inner London,35–54,162.0,100.64764995167599,0.28662969193349175,0.10716584900738636,0.6062044590591218,57774,0.32341564177633975
6,2020/21,2021,E09000007,Camden,Inner London,55–64,65.0,34.768954773579964,0.10791686658383065,0.15779960881393576,0.7342835246022333,21075,0.11797667896348461
6,2020/21,2021,E09000007,Camden,Inner London,65+,96.0,74.60202247864551,0.2341661920110528,0.09690827629074233,0.6689255316982048,25013,0.14002138414774096
6,2020/21,2021,E09000008,Croydon,Outer London,16–34,135.0,78.75100617296054,0.2675411157711132,0.10558934457553522,0.6268695396533515,98156,0.31603790291162104
6,2020/21,2021,E09000008,Croydon,Outer London,35–54,175.0,112.64582504276434,0.22717206009636964,0.09333818984928545,0.679489750054345,112579,0.3624763750752617
6,2020/21,2021,E09000008,Croydon,Outer London,55–64,82.0,51.53802483207913,0.26318202641803623,0.19215339897412842,0.5446645746078355,46414,0.1494415341470718
6,2020/21,2021,E09000008,Croydon,Outer London,65+,109.0,88.92269472626036,0.24522503450066932,0.15175675424317542,0.6030182112561553,53434,0.17204418786604547
6,2020/21,2021,E09000009,Ealing,Outer London,16–34,139.0,88.32660564371434,0.29503877927381805,0.07280104334827121,0.6321601773779107,99321,0.3361981423310225
6,2020/21,2021,E09000009,Ealing,Outer London,35–54,180.0,114.34213440835731,0.233640149546945,0.1532918493525113,0.6130680011005436,111515,0.37747440966204504
6,2020/21,2021,E09000009,Ealing,Outer London,55–64,89.0,57.45978820485268,0.2474805293195041,0.09042319540994491,0.6620962752705508,39801,0.13472500541594454
6,2020/21,2021,E09000009,Ealing,Outer London,65+,94.0,64.11973710716765,0.3950122250402627,0.0705678736879218,0.5344199012718155,44787,0.15160244259098787
6,2020/21,2021,E09000010,Enfield,Outer London,16–34,93.0,57.05060809441774,0.21473351197669924,0.10308946355936476,0.6821770244639361,80209,0.31149731062739083
6,2020/21,2021,E09000010,Enfield,Outer London,35–54,200.0,130.11085490992508,0.2731239431607717,0.10088898676643149,0.6259870700727967,93583,0.3634361832268588
6,2020/21,2021,E09000010,Enfield,Outer London,55–64,94.0,59.25286142569608,0.22704034664186692,0.17895101470243638,0.5940086386556965,38385,0.14907085574477175
6,2020/21,2021,E09000010,Enfield,Outer London,65+,96.0,63.36336222007549,0.32243879786445134,0.12961084191924938,0.5479503602162992,45318,0.17599565040097867
6,2020/21,2021,E09000011,Greenwich,Outer London,16–34,142.0,92.13988755950272,0.22407527675605585,0.06911048918361813,0.706814234060326,83623,0.363013222896535
6,2020/21,2021,E09000011,Greenwich,Outer London,35–54,191.0,129.59428296568015,0.30564511607102424,0.08682989136880909,0.6075249925601667,87354,0.3792097517776678
6,2020/21,2021,E09000011,Greenwich,Outer London,55–64,62.0,35.944003060835485,0.18869661520725925,0.06413306720313354,0.7471703175896072,28911,0.12550464928502592
6,2020/21,2021,E09000011,Greenwich,Outer London,65+,96.0,71.01060119309183,0.25035010050492273,0.07587857317292732,0.6737713263221499,30470,0.13227237604077133
6,2020/21,2021,E09000012,Hackney,Inner London,16–34,186.0,124.84754098074148,0.19427086283778827,0.0418847839889969,0.7638443531732148,93593,0.4450409411227663
6,2020/21,2021,E09000012,Hackney,Inner London,35–54,156.0,107.28186157069281,0.21569899719277014,0.10510603783734632,0.6791949649698835,72345,0.344005287633974
6,2020/21,2021,E09000012,Hackney,Inner London,55–64,62.0,43.046408472672866,0.3547224774118063,0.05480157140376989,0.5904759511844235,23634,0.11238124221357856
6,2020/21,2021,E09000012,Hackney,Inner London,65+,76.0,56.44237612280075,0.4022604533366911,0.06085068899448862,0.5368888576688202,20730,0.09857252902968112
6,2020/21,2021,E09000013,Hammersmith and Fulham,Inner London,16–34,152.0,90.0190654987225,0.18866930887182984,0.08506915224920225,0.726261538878968,66150,0.4272069128084576
6,2020/21,2021,E09000013,Hammersmith and Fulham,Inner London,35–54,159.0,103.46034222338122,0.11495724459863119,0.047860539151606984,0.8371822162497616,51725,0.3340480357523427
6,2020/21,2021,E09000013,Hammersmith and Fulham,Inner London,55–64,73.0,45.60453856299768,0.17899855313574323,0.09483148343690077,0.7261699634273558,17853,0.11529743030036876
6,2020/21,2021,E09000013,Hammersmith and Fulham,Inner London,65+,89.0,55.72419566268498,0.23229936780060664,0.12314803023598977,0.6445526019634035,19115,0.12344762113883094
6,2020/21,2021,E09000014,Haringey,Inner London,16–34,129.0,82.86036731376046,0.22454897393633158,0.09101499867785055,0.6844360273858179,77417,0.3582428667943841
6,2020/21,2021,E09000014,Haringey,Inner London,35–54,181.0,117.84325606322012,0.2069835357058681,0.1129018872745007,0.6801145770196312,82376,0.38119036380968246
6,2020/21,2021,E09000014,Haringey,Inner London,55–64,76.0,40.0698292160215,0.19652583458232994,0.14650613545325247,0.6569680299644176,28331,0.13110012864295564
6,2020/21,2021,E09000014,Haringey,Inner London,65+,94.0,61.538929435795026,0.34892195303912077,0.0820309737677101,0.5690470731931692,27978,0.12946664075297776
6,2020/21,2021,E09000015,Harrow,Outer London,16–34,104.0,66.8650807505518,0.2823155102292986,0.13845741023509656,0.5792270795356047,65740,0.3133146825150962
6,2020/21,2021,E09000015,Harrow,Outer London,35–54,190.0,126.45898448711453,0.28096931804322883,0.13542305817656639,0.5836076237802048,74332,0.3542638725389737
6,2020/21,2021,E09000015,Harrow,Outer London,55–64,93.0,48.83769412624022,0.19955096340481057,0.13347654543781654,0.6669724911573729,29242,0.13936641232288474
6,2020/21,2021,E09000015,Harrow,Outer London,65+,104.0,77.75149047679422,0.3089680499052993,0.0520012283389263,0.6390307217557744,40507,0.19305503262304535
6,2020/21,2021,E09000016,Havering,Outer London,16–34,80.0,51.00483792359774,0.4116238020393665,0.13318087750296012,0.45519532045767336,61558,0.2934603319889782
6,2020/21,2021,E09000016,Havering,Outer London,35–54,142.0,96.66758009565024,0.2152618608516862,0.07739069095077264,0.7073474481975413,70153,0.3344345604149386
6,2020/21,2021,E09000016,Havering,Outer London,55–64,90.0,50.77343813684439,0.2154142345415088,0.17941030050121812,0.6051754649572734,31860,0.15188352735905725
6,2020/21,2021,E09000016,Havering,Outer London,65+,155.0,103.8637853150661,0.26745631239109063,0.1058845524596554,0.626659135149254,46195,0.220221580237026
6,2020/21,2021,E09000017,Hillingdon,Outer London,16–34,91.0,61.09430017353095,0.3177720286828138,0.08177493683138032,0.6004530344858059,78407,0.3249546181709672
6,2020/21,2021,E09000017,Hillingdon,Outer London,35–54,203.0,127.1839358303461,0.33931890904269707,0.11137287391316972,0.5493082170441332,88379,0.36628316603532735
6,2020/21,2021,E09000017,Hillingdon,Outer London,55–64,71.0,36.7450219290846,0.3039121849161599,0.1627080634306471,0.5333797516531932,33168,0.1374634251469211
6,2020/21,2021,E09000017,Hillingdon,Outer London,65+,119.0,89.40353632581015,0.3388801954570453,0.09620751096465267,0.5649122935783021,41332,0.17129879064678433
6,2020/21,2021,E09000018,Hounslow,Outer London,16–34,109.0,63.88177352019467,0.31046872376291595,0.1482010443178429,0.5413302319192412,74926,0.3272377874347608
6,2020/21,2021,E09000018,Hounslow,Outer London,35–54,238.0,126.42721597547875,0.286417773242585,0.13660176376727967,0.5769804629901354,89868,0.39249666979669384
6,2020/21,2021,E09000018,Hounslow,Outer London,55–64,98.0,58.94346239802238,0.18336071300101653,0.15850880698752612,0.6581304800114575,29901,0.13059201187954492
6,2020/21,2021,E09000018,Hounslow,Outer London,65+,91.0,62.304869993215696,0.40906597526359595,0.03672202338417319,0.5542120013522308,34270,0.1496735308890005
6,2020/21,2021,E09000019,Islington,Inner London,16–34,205.0,143.17086109328167,0.10868358592314434,0.10990544478375441,0.7814109692931013,83257,0.4523583137282601
6,2020/21,2021,E09000019,Islington,Inner London,35–54,175.0,112.91825582750903,0.15173588711343988,0.08566370847881472,0.7626004044077452,59383,0.3226442670781468
6,2020/21,2021,E09000019,Islington,Inner London,55–64,80.0,47.25770588933011,0.22907621951801388,0.07106593747849752,0.6998578430034886,20948,0.11381627918348719
6,2020/21,2021,E09000019,Islington,Inner London,65+,63.0,40.13692932687378,0.384043116513894,0.09616813805099973,0.5197887454351063,20463,0.1111811400101059
6,2020/21,2021,E09000020,Kensington and Chelsea,Inner London,16–34,88.0,60.98071248652496,0.20634575250543868,0.08932371928933243,0.7043305282052287,43382,0.34975611722497685
6,2020/21,2021,E09000020,Kensington and Chelsea,Inner London,35–54,184.0,125.52589445854987,0.17753474834160737,0.08937746233891099,0.7330877893194816,41274,0.3327609142580723
6,2020/21,2021,E09000020,Kensington and Chelsea,Inner London,55–64,97.0,56.28051638300409,0.14082832749776752,0.1846084926368662,0.6745631798653664,18568,0.14969968154150037
6,2020/21,2021,E09000020,Kensington and Chelsea,Inner London,65+,129.0,92.45156279823736,0.3576133003786158,0.05472619790995472,0.5876605017114293,20811,0.16778328697545047
6,2020/21,2021,E09000021,Kingston upon Thames,Outer London,16–34,98.0,60.957935014042164,0.13991122997839586,0.09005196581655617,0.770036804205048,41738,0.307986334019584
6,2020/21,2021,E09000021,Kingston upon Thames,Outer London,35–54,188.0,107.44876474665521,0.18714297091535403,0.12331358113940977,0.6895434479452363,50737,0.37439030689423625
6,2020/21,2021,E09000021,Kingston upon Thames,Outer London,55–64,85.0,57.3609768961428,0.22875088003947625,0.08378765577530757,0.6874614641852164,18531,0.13674097359041906
6,2020/21,2021,E09000021,Kingston upon Thames,Outer London,65+,105.0,80.09494889797702,0.3248248037683929,0.07002992176919627,0.6051452744624108,24513,0.18088238549576074
6,2020/21,2021,E09000022,Lambeth,Inner London,16–34,198.0,114.68612197098972,0.13582455037670807,0.09508033111140579,0.7690951185118862,120731,0.44824091125103954
6,2020/21,2021,E09000022,Lambeth,Inner London,35–54,190.0,124.93988739527214,0.2331328460703813,0.11855817709946656,0.6483089768301522,89375,0.3318247297136747
6,2020/21,2021,E09000022,Lambeth,Inner London,55–64,68.0,37.760128402999364,0.12298999912600495,0.029141005042487764,0.8478689958315072,31714,0.11774533681834383
6,2020/21,2021,E09000022,Lambeth,Inner London,65+,62.0,39.42500608548768,0.29643161231718324,0.05285259191542192,0.6507157957673949,27524,0.1021890222169419
6,2020/21,2021,E09000023,Lewisham,Inner London,16–34,125.0,83.68373219752014,0.15345009459087527,0.1158877569944386,0.7306621484146862,89111,0.36793079956233615
6,2020/21,2021,E09000023,Lewisham,Inner London,35–54,227.0,135.62129677189208,0.14037273880380294,0.10215590333866115,0.7574713578575359,91831,0.37916141951733107
6,2020/21,2021,E09000023,Lewisham,Inner London,55–64,62.0,36.893853477365084,0.19420673108935874,0.14474654097710127,0.66104672793354,32394,0.1337517289787155
6,2020/21,2021,E09000023,Lewisham,Inner London,65+,72.0,52.81306436999988,0.3246295754166543,0.1937304251641182,0.4816399994192274,28859,0.1191560519416173
6,2020/21,2021,E09000024,Merton,Outer London,16–34,103.0,69.41776558868003,0.12477108577467598,0.09032078541345377,0.7849081288118701,55788,0.32207930166501164
6,2020/21,2021,E09000024,Merton,Outer London,35–54,204.0,138.02369834925346,0.20572741094399624,0.1073968706023132,0.6868757184536908,67128,0.38754820682169827
6,2020/21,2021,E09000024,Merton,Outer London,55–64,78.0,48.506613422809,0.09809850711518546,0.17919125751298656,0.722710235371828,23004,0.1328083504607071
6,2020/21,2021,E09000024,Merton,Outer London,65+,102.0,69.48851669602612,0.3464511616081358,0.15711038134318686,0.4964384570486771,27292,0.15756414105258296
6,2020/21,2021,E09000025,Newham,Inner London,16–34,203.0,113.62209354311555,0.28546892257310447,0.11603724346923863,0.598493833957657,118084,0.42734665368650004
6,2020/21,2021,E09000025,Newham,Inner London,35–54,191.0,132.40271463085998,0.25748612405458227,0.10863331999631512,0.6338805559491028,103482,0.37450193435847695
6,2020/21,2021,E09000025,Newham,Inner London,55–64,56.0,28.42663643755202,0.4234261629673114,0.052047954021996065,0.5245258830106925,29262,0.10589934097908577
6,2020/21,2021,E09000025,Newham,Inner London,65+,52.0,41.272191608158,0.5529435542992781,0.14673111907108422,0.30032532662963773,25491,0.09225207097593723
6,2020/21,2021,E09000026,Redbridge,Outer London,16–34,131.0,88.22190246291407,0.23009347050970191,0.15311954135667977,0.6167869881336183,80696,0.3334862404278093
6,2020/21,2021,E09000026,Redbridge,Outer London,35–54,191.0,120.62521336574507,0.3521609452787208,0.08648873221823954,0.5613503225030398,91566,0.37840786521032993
6,2020/21,2021,E09000026,Redbridge,Outer London,55–64,70.0,40.48530293167144,0.2562643979593802,0.12695784155266096,0.6167777604879585,31550,0.13038429272203556
6,2020/21,2021,E09000026,Redbridge,Outer London,65+,116.0,80.79349473248475,0.4049644106895708,0.08141032219734513,0.5136252671130839,38165,0.15772160163982527
6,2020/21,2021,E09000027,Richmond upon Thames,Outer London,16–34,78.0,48.31873101536624,0.12568383580493872,0.07929241127385227,0.7950237529212092,38328,0.2455994207319027
6,2020/21,2021,E09000027,Richmond upon Thames,Outer London,35–54,192.0,131.09146084827967,0.15306807110532727,0.10119633970532908,0.7457355891893437,62003,0.3973048654675475
6,2020/21,2021,E09000027,Richmond upon Thames,Outer London,55–64,93.0,63.822203720322676,0.1116524194271413,0.01666836379745705,0.8716792167754015,24077,0.1542813935755067
6,2020/21,2021,E09000027,Richmond upon Thames,Outer London,65+,130.0,87.69842771101543,0.28289770438930045,0.09468523418351138,0.622417061427188,31651,0.2028143202250431
6,2020/21,2021,E09000028,Southwark,Inner London,16–34,189.0,124.22002133698594,0.1542655143646992,0.06421032346083863,0.7815241621744621,111154,0.43484758387581374
6,2020/21,2021,E09000028,Southwark,Inner London,35–54,177.0,104.93197421044921,0.2254987305091154,0.08771235852589432,0.6867889109649901,87406,0.34194260140210314
6,2020/21,2021,E09000028,Southwark,Inner London,55–64,57.0,35.59301445278399,0.1986200900005978,0.07290724284816198,0.7284726671512401,31036,0.12141649974962444
6,2020/21,2021,E09000028,Southwark,Inner London,65+,66.0,46.73207967373969,0.41591965918703855,0.05914959933272763,0.5249307414802338,26020,0.10179331497245869
6,2020/21,2021,E09000029,Sutton,Outer London,16–34,96.0,64.65261710995398,0.21263001787448663,0.03043107262978461,0.7569389094957288,45826,0.2765233342585776
6,2020/21,2021,E09000029,Sutton,Outer London,35–54,217.0,133.04605866291107,0.29116670614561196,0.11895364565873903,0.5898796481956491,63660,0.3841372901606305
6,2020/21,2021,E09000029,Sutton,Outer London,55–64,69.0,41.39834150962966,0.26953242593265586,0.1679856682539748,0.5624819058133693,24369,0.14704746503180025
6,2020/21,2021,E09000029,Sutton,Outer London,65+,146.0,103.58946235676373,0.37016656319846875,0.08758270427663492,0.5422507325248964,31867,0.1922919105489917
6,2020/21,2021,E09000030,Tower Hamlets,Inner London,16–34,249.0,145.07509802502577,0.24463168148306907,0.16295129711734538,0.5924170213995855,133107,0.5218961359760043
6,2020/21,2021,E09000030,Tower Hamlets,Inner London,35–54,166.0,88.68276966148498,0.33709599466988155,0.06593122256633939,0.5969727827637791,84794,0.3324668195808583
6,2020/21,2021,E09000030,Tower Hamlets,Inner London,55–64,49.0,30.552580708905573,0.1677519912922618,0.08447280366743178,0.7477752050403061,19521,0.07653943421749103
6,2020/21,2021,E09000030,Tower Hamlets,Inner London,65+,20.0,15.785680130323662,0.6626429032836371,0.13840680496378505,0.19895029175257795,17623,0.06909761022564645
