LA_2023,age_group,activity_suffix,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
160,85+,FUTSAL_Q03,7,7,3.0,1,1.0,True,True,True
160,85+,GARDENTRAMP_L14,8,8,6.0,2,1.0,True,False,True
160,85+,GARD_B08,8,8,6.0,2,1.0,True,False,True
160,85+,GLIDING_H08,8,8,6.0,2,1.0,True,False,True
160,85+,GOALBALL_F15,8,8,6.0,2,1.0,True,False,True
160,85+,GOLFADV_U11,7,7,3.0,1,1.0,True,True,True
160,85+,GOLFFULL_U08,7,7,3.0,1,1.0,True,True,True
160,85+,GOLFSHORT_U09,7,7,3.0,1,1.0,True,True,True
160,85+,GOLF_L08,8,8,6.0,2,1.0,True,False,True
160,85+,GYMNASTICSONLY_U24,7,7,3.0,1,1.0,True,True,True
160,85+,GYMNASTICS_L13,8,8,6.0,2,1.0,True,False,True
160,85+,GYMTRAMPCHEER_C13,8,8,6.0,2,1.0,True,False,True
160,85+,HANDBALL_F16,8,8,6.0,2,1.0,True,False,True
160,85+,HIGHROPES_H14,8,8,6.0,2,1.0,True,False,True
160,85+,HOCKEY_F09,8,8,6.0,2,1.0,True,False,True
160,85+,ICEHOCKEY_K03,8,8,6.0,2,1.0,True,False,True
160,85+,ICESKATING_I02,8,8,6.0,2,1.0,True,False,True
160,85+,JUJITSU_S03,7,7,3.0,1,1.0,True,True,True
160,85+,KARATE_S02,7,7,3.0,1,1.0,True,True,True
160,85+,KARTING_U26,7,7,3.0,1,1.0,True,True,True
160,85+,LACROSSE_F14,8,8,6.0,2,1.0,True,False,True
160,85+,LIFESAVING_H13,8,8,6.0,2,1.0,True,False,True
160,85+,MARTIALCHINESE_S05,7,7,3.0,1,1.0,True,True,True
160,85+,MARTIALOTHER_S06,7,7,3.0,1,1.0,True,True,True
160,85+,MARTIAL_J07,8,8,6.0,2,1.0,True,False,True
160,85+,MODPENT_L06,8,8,6.0,2,1.0,True,False,True
160,85+,MOTORCARRACE_U28,7,7,3.0,1,1.0,True,True,True
160,85+,MOTORCYCRACE_U27,7,7,3.0,1,1.0,True,True,True
160,85+,MOTORSPORTS_L18,8,8,6.0,2,1.0,True,False,True
160,85+,NETBALL_F06,8,8,6.0,2,1.0,True,False,True
160,85+,ORIENTEERING_H04,8,8,6.0,2,1.0,True,False,True
160,85+,PARKOUR_H05,8,8,6.0,2,1.0,True,False,True
160,85+,POOL_I07,8,8,6.0,2,1.0,True,False,True
160,85+,RIFLE_S09,7,7,3.0,1,1.0,True,True,True
160,85+,ROCKCLIMB_R01,7,7,3.0,1,1.0,True,True,True
160,85+,ROLLERSKATING_L16,8,8,6.0,2,1.0,True,False,True
160,85+,ROUNDERS_F11,8,8,6.0,2,1.0,True,False,True
160,85+,ROWINGWATER_R04,8,8,6.0,2,1.0,True,False,True
160,85+,RUGBYLEAG13_Q17,7,7,3.0,1,1.0,True,True,True
160,85+,RUGBYLEAGTAG_Q19,7,7,3.0,1,1.0,True,True,True
160,85+,RUGBYLEAGTOUCH_Q18,7,7,3.0,1,1.0,True,True,True
160,85+,RUGBYLEAGUE_F04,8,8,6.0,2,1.0,True,False,True
160,85+,RUGBYUN15_Q13,7,7,3.0,1,1.0,True,True,True
160,85+,RUGBYUN7_Q15,7,7,3.0,1,1.0,True,True,True
160,85+,RUGBYUNION_F03,8,8,6.0,2,1.0,True,False,True
160,85+,RUGBYUNTAG_Q16,7,7,3.0,1,1.0,True,True,True
160,85+,RUGBYUNTOUCH_Q14,7,7,3.0,1,1.0,True,True,True
160,85+,RUNJOG_U07,8,8,6.0,2,1.0,True,False,True
160,85+,SHOOTING_J08,8,8,6.0,2,1.0,True,False,True
160,85+,SKATEBOARDING_L17,8,8,6.0,2,1.0,True,False,True
160,85+,SKIING_T01,7,7,3.0,1,1.0,True,True,True
160,85+,SKITTLES_I09,8,8,6.0,2,1.0,True,False,True
160,85+,SLEDDING_K02,8,8,6.0,2,1.0,True,False,True
160,85+,SNOOKER_I06,8,8,6.0,2,1.0,True,False,True
160,85+,SNOWBOARDING_T02,7,7,3.0,1,1.0,True,True,True
160,85+,SNOWSPORT_K01,8,8,6.0,2,1.0,True,False,True
160,85+,TABLETENNIS_G03,8,8,6.0,2,1.0,True,False,True
160,85+,TAEKWONDO_J05,8,8,6.0,2,1.0,True,False,True
160,85+,TENNIS_G01,8,8,6.0,2,1.0,True,False,True
160,85+,TENPIN_I04,8,8,6.0,2,1.0,True,False,True
160,85+,TRACKANDFIELD_L02,8,8,6.0,2,1.0,True,False,True
160,85+,TRAMPOLINING_U25,7,7,3.0,1,1.0,True,True,True
160,85+,TRIATHLON_L05,8,8,6.0,2,1.0,True,False,True
160,85+,VOLLEYBALL_F10,8,8,6.0,2,1.0,True,False,True
160,85+,WALKTRAV_B02,8,8,6.0,2,1.0,True,False,True
160,85+,WATERPOLO_U06,7,7,3.0,1,1.0,True,True,True
160,85+,WATERSKIING_H10,8,8,6.0,2,1.0,True,False,True
160,85+,WHEELCHBASKETBALL_F08,8,8,6.0,2,1.0,True,False,True
160,85+,WHEELCHRUGBY_F05,8,8,6.0,2,1.0,True,False,True
160,85+,WINTER_C10,8,8,6.0,2,1.0,True,False,True
160,85+,WRESTLING_J09,8,8,6.0,2,1.0,True,False,True
17,16-24,ABSEILING_H03,8,3,31.0,25,0.375,False,False,False
17,16-24,ACTTRAV_C03,8,3,31.0,25,0.375,False,False,False
17,16-24,AIKIDO_S04,8,6,28.5,17,0.75,True,False,True
17,16-24,AIRGUN_S08,8,6,28.5,17,0.75,True,False,True
17,16-24,ARCHERY_J01,8,3,31.0,25,0.375,False,False,False
17,16-24,BADMINTON_G02,8,3,31.0,25,0.375,False,False,False
17,16-24,BASESOFTBALL_F13,8,3,31.0,25,0.375,False,False,False
17,16-24,BASKETBALL_F07,8,3,31.0,25,0.375,False,False,False
17,16-24,BOCCIA_L11,8,3,31.0,25,0.375,False,False,False
17,16-24,BOULES_L12,8,3,31.0,25,0.375,False,False,False
17,16-24,BOWLSBOULES_C12,8,3,31.0,25,0.375,False,False,False
17,16-24,BOWLSCARPET_U18,8,6,28.5,17,0.75,True,False,True
17,16-24,BOWLSCROWNGREEN_U19,8,6,28.5,17,0.75,True,False,True
17,16-24,BOWLSFLATGREEN_U20,8,6,28.5,17,0.75,True,False,True
17,16-24,BOWLSSHORTMAT_U23,8,6,28.5,17,0.75,True,False,True
17,16-24,BOWLS_L10,8,3,31.0,25,0.375,False,False,False
17,16-24,BOXINGTRAD_S01,8,3,31.0,25,0.375,False,False,False
17,16-24,CAVING_H02,8,3,31.0,25,0.375,False,False,False
17,16-24,CHEERLEADING_L15,8,3,31.0,25,0.375,False,False,False
17,16-24,CLIMBWALL_R02,8,6,28.5,17,0.75,True,False,True
17,16-24,CRICKETLONG_Q06,8,6,28.5,17,0.75,True,False,True
17,16-24,CRICKETOTH_Q12,8,6,28.5,17,0.75,True,False,True
17,16-24,CRICKETSHORT_Q07,8,6,28.5,17,0.75,True,False,True
17,16-24,CROQUET_I05,8,3,31.0,25,0.375,False,False,False
17,16-24,CYCBMX_N03,8,6,28.5,17,0.75,True,False,True
17,16-24,CYCCROSS_N06,8,6,28.5,17,0.75,True,False,True
17,16-24,CYCLEISURE_N01,8,6,28.5,17,0.75,True,False,True
17,16-24,CYCMOUNTAIN_N02,8,6,28.5,17,0.75,True,False,True
17,16-24,CYCROAD_N04,8,6,28.5,17,0.75,True,False,True
17,16-24,CYCTRACK_N05,8,6,28.5,17,0.75,True,False,True
17,16-24,CYCTRAV_B04,8,3,31.0,25,0.375,False,False,False
17,16-24,CYC_OLD_M02,8,3,31.0,25,0.375,False,False,False
17,16-24,DANCEART_B05,8,3,31.0,25,0.375,False,False,False
17,16-24,DANCEOTHER_O01,8,3,31.0,25,0.375,False,False,False
17,16-24,DARTS_I08,8,3,31.0,25,0.375,False,False,False
17,16-24,DIVING_U05,8,6,28.5,17,0.75,True,False,True
17,16-24,DODGEBALL_F12,8,3,31.0,25,0.375,False,False,False
17,16-24,DRIVINGRANGE_U10,8,6,28.5,17,0.75,True,False,True
17,16-24,EQUESTDRESSAGE_U15,8,6,28.5,17,0.75,True,False,True
17,16-24,EQUESTEVENTING_U16,8,6,28.5,17,0.75,True,False,True
17,16-24,EQUESTHACKING_U12,8,6,28.5,17,0.75,True,False,True
17,16-24,EQUESTOTHER_U17,8,6,28.5,23,0.75,True,False,True
17,16-24,EQUESTSCHOOLING_U13,8,6,28.5,17,0.75,True,False,True
17,16-24,EQUESTSHOWJUMP_U14,8,6,28.5,17,0.75,True,False,True
17,16-24,EQUEST_L09,8,3,31.0,25,0.375,False,False,False
17,16-24,FELLRUNNING_L04,8,3,31.0,25,0.375,False,False,False
17,16-24,FENCING_J03,8,3,31.0,25,0.375,False,False,False
17,16-24,FOOTBALL11_Q01,8,6,28.5,17,0.75,True,False,True
