year,forecast_horizon,LA_2023,age_group_code,age_group,inactive_rate,fairly_active_rate,active_rate,active_inactive_gap_pp,fairly_active_inactive_gap_pp
11,3,44,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,44,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,44,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,68,2,16-24,0.08907149740807886,0.0772195855624162,0.16738708929436033,7.831559188628147,-1.1851911845662657
11,3,68,3,25-34,0.0772195855624162,0.0772195855624162,0.10667530433729222,2.945571877487602,0.0
11,3,68,4,35-44,0.0772195855624162,0.0772195855624162,0.12154032463478369,4.432073907236749,0.0
11,3,68,5,45-54,0.0772195855624162,0.0772195855624162,0.14989043701346833,7.267085145105212,0.0
11,3,68,6,55-64,0.0772195855624162,0.0772195855624162,0.12434811047398324,4.712852491156704,0.0
11,3,68,7,65-74,0.07025147370814969,0.0772195855624162,0.12632088730934207,5.606941360119238,0.6968111854266518
11,3,68,8,75-84,0.07229816659114403,0.06017744206578387,0.10365841560707187,3.1360249015927835,-1.2120724525360165
11,3,68,9,85+,0.06205670024058969,0.0772195855624162,0.06121960197896614,-0.08370982616235506,1.5162885321826511
11,3,78,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,78,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,78,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,78,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,78,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,78,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,78,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,78,9,85+,0.03236916478534387,0.0745735571999926,0.045436462919563526,1.3067298134219654,4.220439241464873
11,3,91,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,91,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,91,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,91,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,91,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,91,7,65-74,0.06760544534572609,0.0745735571999926,0.12465353515556885,5.704808980984276,0.6968111854266518
11,3,91,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,91,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,107,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,107,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,107,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,107,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,107,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,107,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,107,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,107,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,109,2,16-24,0.07548540470424249,0.055068652012877105,0.14507647876092405,6.959107405668156,-2.0416752691365385
11,3,109,3,25-34,0.055068652012877105,0.055068652012877105,0.08982264969966053,3.475399768678342,0.0
11,3,109,4,35-44,0.055068652012877105,0.055068652012877105,0.10592766430158246,5.085901228870536,0.0
11,3,109,5,45-54,0.055068652012877105,0.055068652012877105,0.13304377571184803,7.797512369897092,0.0
11,3,109,6,55-64,0.055068652012877105,0.055068652012877105,0.10996273858994808,5.489408657707098,0.0
11,3,109,7,65-74,0.028802368093077877,0.055068652012877105,0.1126515513343315,8.384918324125362,2.626628391979923
11,3,109,8,75-84,0.02632263476363815,0.021495075569994512,0.0794119363139665,5.308930155032835,-0.4827559193643638
11,3,109,9,85+,0.04624487222161606,0.04193154131589813,0.02514536980763038,-2.109950241398568,-0.4313330905717928
11,3,112,2,16-24,0.08485033162072214,0.07035239141263588,0.16051989514457998,7.566956352385784,-1.4497940208086257
11,3,112,3,25-34,0.07035239141263588,0.07035239141263588,0.0998081101875119,2.945571877487602,0.0
11,3,112,4,35-44,0.07035239141263588,0.07035239141263588,0.11647439426454263,4.612200285190675,0.0
11,3,112,5,45-54,0.07035239141263588,0.07035239141263588,0.14465376425072798,7.43013728380921,0.0
11,3,112,6,55-64,0.07035239141263588,0.07035239141263588,0.11928218010374218,4.89297886911063,0.0
11,3,112,7,65-74,0.058086000646462035,0.07035239141263588,0.12043236936821212,6.234636872175009,1.226639076617385
11,3,112,8,75-84,0.060132693529456355,0.03001036553441635,0.09679122145729155,3.6658527927835194,-3.012232799504001
11,3,112,9,85+,0.02786885437826836,0.07035239141263588,0.05435240782918581,2.648355345091745,4.248353703436752
11,3,114,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,114,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,114,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,114,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,114,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,114,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,114,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,114,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,117,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,117,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,117,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,117,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,117,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,117,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,117,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,117,9,85+,0.03236916478534387,0.0745735571999926,0.045436462919563526,1.3067298134219654,4.220439241464873
11,3,122,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,122,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,122,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,122,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,122,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,122,7,65-74,0.06760544534572609,0.0745735571999926,0.12465353515556885,5.704808980984276,0.6968111854266518
11,3,122,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,122,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,126,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,126,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,126,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,126,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,126,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,126,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,126,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,126,9,85+,0.03236916478534387,0.0745735571999926,0.045436462919563526,1.3067298134219654,4.220439241464873
11,3,129,2,16-24,0.0896911832863792,0.07519324307829295,0.16562338710986285,7.593220382348365,-1.4497940208086257
11,3,129,3,25-34,0.07519324307829295,0.07519324307829295,0.10464896185316896,2.945571877487602,0.0
11,3,129,4,35-44,0.07519324307829295,0.07519324307829295,0.11977662245028622,4.458337937199327,0.0
11,3,129,5,45-54,0.07519324307829295,0.07519324307829295,0.14812673482897085,7.29334917506779,0.0
11,3,129,6,55-64,0.07519324307829295,0.07519324307829295,0.12258440828948577,4.739116521119283,0.0
11,3,129,7,65-74,0.06292685231211909,0.07519324307829295,0.12465353515556885,6.172668284344976,1.2266390766173862
11,3,129,8,75-84,0.07027182410702078,0.0581510995816606,0.10163207312294861,3.1360249015927835,-1.2120724525360178
11,3,129,9,85+,0.03298885066364422,0.07519324307829295,0.059193259494842866,2.6204408831198642,4.220439241464873
11,3,135,2,16-24,0.08173510582719636,0.06193888670720273,0.15740466935105418,7.566956352385783,-1.9796219119993623
11,3,135,3,25-34,0.06193888670720273,0.06193888670720273,0.09669288439398611,3.475399768678338,0.0
11,3,135,4,35-44,0.06193888670720273,0.06193888670720273,0.11335916847101685,5.1420281763814115,0.0
11,3,135,5,45-54,0.0672371656191101,0.06193888670720273,0.1399140104061736,7.26768447870635,-0.5298278911907366
11,3,135,6,55-64,0.06193888670720273,0.06193888670720273,0.11436569053067713,5.24268038234744,0.0
11,3,135,7,65-74,0.05497077485293622,0.06193888670720273,0.1181186324957703,6.314785764283408,0.6968111854266511
11,3,135,8,75-84,0.03287481914448963,0.02685623404713518,0.09275964725938309,5.988482811489345,-0.6018585097354447
11,3,135,9,85+,0.024714722890987216,0.06193888670720273,0.030445607444547388,0.5730884553560172,3.7224163816215516
11,3,136,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,136,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,136,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,136,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,136,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,136,7,65-74,0.06760544534572609,0.0745735571999926,0.12465353515556885,5.704808980984276,0.6968111854266518
11,3,136,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,136,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,139,2,16-24,0.09776885639313833,0.08642342866676969,0.17659093239871376,7.882207600557543,-1.1345427726368638
11,3,139,3,25-34,0.08642342866676969,0.08642342866676969,0.11491187654352962,2.848844787675993,0.0
11,3,139,4,35-44,0.08642342866676969,0.08642342866676969,0.13074416773913713,4.432073907236744,0.0
11,3,139,5,45-54,0.08642342866676969,0.08642342866676969,0.15909428011782176,7.267085145105207,0.0
11,3,139,6,55-64,0.08642342866676969,0.08642342866676969,0.13355195357833677,4.712852491156708,0.0
11,3,139,7,65-74,0.07631158005474582,0.08642342866676969,0.134187179737749,5.787559968300317,1.0111848612023868
11,3,139,8,75-84,0.07801919289441742,0.07635475399129968,0.11286225871142536,3.484306581700794,-0.16644389031177376
11,3,139,9,85+,0.07655882225685053,0.08642342866676969,0.07572172399522696,-0.08370982616235645,0.9864606409919165
11,3,142,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,142,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,142,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,142,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,142,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,142,7,65-74,0.06760544534572609,0.0745735571999926,0.12465353515556885,5.704808980984276,0.6968111854266518
11,3,142,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,142,9,85+,0.03236916478534387,0.0745735571999926,0.045436462919563526,1.3067298134219654,4.220439241464873
11,3,147,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,147,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,147,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,147,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,147,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,147,7,65-74,0.06760544534572609,0.0745735571999926,0.12465353515556885,5.704808980984276,0.6968111854266518
11,3,147,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,147,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,160,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,160,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,160,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,160,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,160,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,160,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,160,8,75-84,0.06965213822872043,0.04202816915745385,0.10101238724464827,3.1360249015927835,-2.762396907126658
11,3,160,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,171,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,171,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,171,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,171,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,171,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,171,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,171,8,75-84,0.06965213822872043,0.04202816915745385,0.10101238724464827,3.1360249015927835,-2.762396907126658
11,3,171,9,85+,0.03236916478534387,0.0745735571999926,0.045436462919563526,1.3067298134219654,4.220439241464873
11,3,196,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,196,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,196,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,196,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,196,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,196,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,196,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,196,9,85+,0.03236916478534387,0.0745735571999926,0.058573573616542515,2.6204408831198642,4.220439241464873
11,3,201,2,16-24,0.0961579667060113,0.0827312228236075,0.17203383323340757,7.587586652739627,-1.3426743882403809
11,3,201,3,25-34,0.0827312228236075,0.0827312228236075,0.11218694159848351,2.945571877487602,0.0
11,3,201,4,35-44,0.0827312228236075,0.0827312228236075,0.12705196189597495,4.432073907236746,0.0
11,3,201,5,45-54,0.0827312228236075,0.0827312228236075,0.15540207427465963,7.267085145105214,0.0
11,3,201,6,55-64,0.0827312228236075,0.0827312228236075,0.12985974773517459,4.712852491156709,0.0
11,3,201,7,65-74,0.07576311096934098,0.0827312228236075,0.13281120077918385,5.704808980984287,0.6968111854266518
11,3,201,8,75-84,0.07780980385233532,0.0709873582388825,0.10917005286826316,3.1360249015927835,-0.6822445613452827
11,3,201,9,85+,0.07741305160838456,0.0827312228236075,0.08008995209885472,0.26769004904701604,0.5318171215222933
11,3,241,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,241,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,241,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,241,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,241,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,241,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,241,8,75-84,0.06965213822872043,0.04202816915745385,0.10101238724464827,3.1360249015927835,-2.762396907126658
11,3,241,9,85+,0.03236916478534387,0.0745735571999926,0.045436462919563526,1.3067298134219654,4.220439241464873
11,3,255,2,16-24,0.08907149740807886,0.0745735571999926,0.1647410609319367,7.566956352385783,-1.4497940208086257
11,3,255,3,25-34,0.0745735571999926,0.0745735571999926,0.10402927597486862,2.945571877487602,0.0
11,3,255,4,35-44,0.0745735571999926,0.0745735571999926,0.11915693657198588,4.458337937199327,0.0
11,3,255,5,45-54,0.0745735571999926,0.0745735571999926,0.14724440865104468,7.267085145105208,0.0
11,3,255,6,55-64,0.0745735571999926,0.0745735571999926,0.12170208211155964,4.712852491156704,0.0
11,3,255,7,65-74,0.06230716643381875,0.0745735571999926,0.12465353515556885,6.23463687217501,1.2266390766173856
11,3,255,8,75-84,0.06965213822872043,0.05753141370336025,0.10101238724464827,3.1360249015927835,-1.2120724525360185
11,3,255,9,85+,0.03236916478534387,0.0745735571999926,0.045436462919563526,1.3067298134219654,4.220439241464873
11,3,272,2,16-24,0.07756560386575133,0.05776938474575771,0.14523126196001016,6.766565809425883,-1.9796219119993617
11,3,272,3,25-34,0.05776938474575771,0.05776938474575771,0.09252338243254109,3.4753997686783373,0.0
11,3,272,4,35-44,0.05776938474575771,0.05776938474575771,0.11115468459530983,5.338529984955212,0.0
11,3,272,5,45-54,0.05776938474575771,0.05776938474575771,0.13574450844472852,7.79751236989708,0.0
11,3,272,6,55-64,0.05776938474575771,0.05776938474575771,0.11266347132282864,5.489408657707092,0.0
11,3,272,7,65-74,0.031503100825958454,0.05776938474575771,0.11468626509315479,8.318316426719633,2.626628391979926
11,3,272,8,75-84,0.029023367496518727,0.02300478239916429,0.0844540139883195,5.543064649180078,-0.6018585097354436
