model,candidate_id,year,forecast_horizon,LA_2023,age_group_code,age_group,inactive_rate,fairly_active_rate,active_rate,active_inactive_gap_pp,fairly_active_inactive_gap_pp,primary_active_inactive_gap_pp,primary_fairly_active_inactive_gap_pp,active_gap_difference_pp,fairly_active_gap_difference_pp,active_gap_sign_reversal,fairly_active_gap_sign_reversal
Ridge Regression,Ridge Regression_07,10,2,147,9.0,85+,0.0937248056083577,0.0937186075027751,0.09399724334463198,0.027243773627427803,-0.0006198105582611024,1.3067298134219654,3.6906113502741387,-1.2794860397945376,-3.6912311608324,False,True
Ridge Regression,Ridge Regression_07,10,2,160,2.0,16-24,0.09430647987028813,0.09447364696035232,0.09586833797975132,0.15618581094631878,0.016716709006418806,7.566956352385783,-1.9796219119993603,-7.410770541439464,1.9963386210057792,False,True
Ridge Regression,Ridge Regression_07,10,2,160,3.0,25-34,0.0934114071233278,0.0937393487214084,0.09448963727557283,0.10782301522450355,0.03279415980806111,3.475399768678336,0.0,-3.3675767534538323,0.03279415980806111,False,False
Ridge Regression,Ridge Regression_07,10,2,160,4.0,35-44,0.09355792235916925,0.09393940169049553,0.0947645277058078,0.12066053466385507,0.0381479331326276,5.14202817638141,0.5298278911907345,-5.021367641717554,-0.4916799580581069,False,False
Ridge Regression,Ridge Regression_07,10,2,160,5.0,45-54,0.09357055957443292,0.09407384248853057,0.09550304821671021,0.1932488642277297,0.05032829140976525,7.267085145105208,0.0,-7.073836280877478,0.05032829140976525,False,False
Ridge Regression,Ridge Regression_07,10,2,160,6.0,55-64,0.09362776046103714,0.09382588378108489,0.0948321040434001,0.120434358236296,0.01981233200477467,4.89297886911063,0.0,-4.772544510874334,0.01981233200477467,False,False
Ridge Regression,Ridge Regression_07,10,2,160,7.0,65-74,0.09318105055272444,0.09389441577231303,0.09499209020559055,0.18110396528661088,0.07133652195885909,6.23463687217501,0.6968111854266511,-6.053532906888399,-0.625474663467792,False,False
Ridge Regression,Ridge Regression_07,10,2,160,8.0,75-84,0.0934361073901148,0.0934835077022286,0.09495760798869102,0.15215005985762114,0.004740031211379614,3.1360249015927835,-3.5141462287228595,-2.983874841735162,3.518886259934239,False,True
Ridge Regression,Ridge Regression_07,10,2,160,9.0,85+,0.09374748825568756,0.0938000693203008,0.09401992599196182,0.027243773627426415,0.00525810646132413,1.3067298134219654,3.6906113502741387,-1.279486039794539,-3.6853532438128145,False,False
Ridge Regression,Ridge Regression_07,10,2,171,2.0,16-24,0.09451674058022265,0.09462271295115009,0.09601663999703108,0.1499899416808434,0.010597237092743739,8.031592848670083,-1.9796219119993603,-7.88160290698924,1.9902191490921042,False,True
Ridge Regression,Ridge Regression_07,10,2,171,3.0,25-34,0.09362721578051303,0.09399876649493741,0.09462701168875085,0.0999795908237816,0.037155071442437904,2.945571877487602,0.0,-2.84559228666382,0.037155071442437904,False,False
Ridge Regression,Ridge Regression_07,10,2,171,4.0,35-44,0.09374511541832486,0.0940134266677879,0.09492467534734396,0.11795599290190945,0.026831124946304075,4.432073907236749,-0.5298278911907345,-4.314117914334839,0.5566590161370386,False,True
Ridge Regression,Ridge Regression_07,10,2,171,5.0,45-54,0.09362434670349695,0.09421571877712177,0.0956674475608652,0.2043100857368252,0.059137207362482125,7.796913036295942,0.5298278911907345,-7.592602950559117,-0.47069068382825235,False,False
Ridge Regression,Ridge Regression_07,10,2,171,6.0,55-64,0.09363381598587434,0.09391246643088731,0.09502382165007009,0.13900056641957537,0.02786504450129762,5.268944412310017,0.0,-5.129943845890441,0.02786504450129762,False,False
Ridge Regression,Ridge Regression_07,10,2,171,7.0,65-74,0.09333011654352219,0.0940434817631108,0.09517799092612056,0.1847874382598369,0.07133652195886048,6.23463687217501,0.6968111854266511,-6.049849433915172,-0.6254746634677906,False,False
Ridge Regression,Ridge Regression_07,10,2,171,8.0,75-84,0.09387054304671986,0.09363257369302637,0.09503826381165345,0.11677207649335858,-0.02379693536934957,3.1360249015927835,-3.5141462287228595,-3.019252825099425,3.49034929335351,False,False
Ridge Regression,Ridge Regression_07,10,2,171,9.0,85+,0.09395533341668118,0.0938903561409027,0.09411021281256372,0.015487939588254562,-0.006497727577847723,0.3805498829954269,3.6906113502741387,-0.36506194340717235,-3.6971090778519864,False,True
Ridge Regression,Ridge Regression_07,10,2,196,2.0,16-24,0.09441843710181218,0.09453002584020928,0.09599951031075916,0.1581073208946987,0.011158873839710315,7.566956352385783,-1.9796219119993603,-7.408849031491084,1.9907807858390707,False,True
Ridge Regression,Ridge Regression_07,10,2,196,3.0,25-34,0.09347499826195739,0.09394358837983671,0.09453869549907422,0.10636972371168285,0.046859011787932225,3.475399768678336,0.5298278911907345,-3.369030044966653,-0.48296887940280225,False,False
Ridge Regression,Ridge Regression_07,10,2,196,4.0,35-44,0.09363936617135495,0.09394280449911742,0.09483628193211048,0.11969157607555347,0.030343832776247304,4.432073907236749,0.0,-4.312382331161196,0.030343832776247304,False,False
Ridge Regression,Ridge Regression_07,10,2,196,5.0,45-54,0.09354906599846863,0.09407040397798626,0.0955343492578453,0.19852832593766773,0.05213379795176304,7.267085145105208,-0.5298278911907345,-7.06855681916754,0.5819616891424975,False,True
Ridge Regression,Ridge Regression_07,10,2,196,6.0,55-64,0.09354112887493353,0.0938197793199465,0.09491734257737666,0.13762137024431326,0.02786504450129762,5.242680382347438,0.0,-5.1050590121031245,0.02786504450129762,False,False
Ridge Regression,Ridge Regression_07,10,2,196,7.0,65-74,0.0932374294325814,0.09402799184746868,0.09502634353577312,0.17889141031917216,0.07905624148872858,6.23463687217501,1.2266390766173856,-6.055745461855837,-1.147582835128657,False,False
Ridge Regression,Ridge Regression_07,10,2,196,8.0,75-84,0.09340971480612038,0.09359866575228143,0.09490951393244387,0.14997991263234894,0.018895094616104557,3.665852792783518,-2.2325690159359235,-3.515872880151169,2.251464110552028,False,True
Ridge Regression,Ridge Regression_07,10,2,196,9.0,85+,0.09386264630574037,0.0937976690299619,0.09407630487181878,0.021365856607841183,-0.006497727577847723,1.3067298134219654,3.6906113502741387,-1.2853639568141242,-3.6971090778519864,False,True
Ridge Regression,Ridge Regression_07,10,2,201,2.0,16-24,0.09489981511354613,0.09506698220361032,0.09650577178256092,0.16059566690147936,0.016716709006418806,8.052223149023927,-1.8725022794311152,-7.8916274821224475,1.889218988437534,False,True
Ridge Regression,Ridge Regression_07,10,2,201,3.0,25-34,0.09406352153678166,0.09439146313486227,0.09517495931950466,0.11114377827230043,0.03279415980806111,3.475399768678336,0.0,-3.3642559904060354,0.03279415980806111,False,False
Ridge Regression,Ridge Regression_07,10,2,201,4.0,35-44,0.0942100367726231,0.094516475090444,0.09540041207614394,0.11903753035208409,0.03064383178209007,4.96190179842748,0.0,-4.842864268075395,0.03064383178209007,False,False
Ridge Regression,Ridge Regression_07,10,2,201,5.0,45-54,0.0941181786168845,0.0947299169802727,0.09621545029055238,0.20972716736678831,0.06117383633881951,7.796913036295948,0.5298278911907345,-7.58718586892916,-0.46865405485191497,False,False
Ridge Regression,Ridge Regression_07,10,2,201,6.0,55-64,0.09420157860877877,0.09451085637489168,0.09550757990071945,0.1306001291940681,0.03092777661129059,4.712852491156709,0.0,-4.582252361962641,0.03092777661129059,False,False
Ridge Regression,Ridge Regression_07,10,2,201,7.0,65-74,0.09388364973663467,0.09468735355244208,0.0956335748054348,0.17499250688001317,0.08037038158074106,5.473186292524583,0.6968111854266518,-5.29819378564457,-0.6164408038459107,False,False
Ridge Regression,Ridge Regression_07,10,2,201,8.0,75-84,0.09404256701650236,0.09419440128587833,0.09554660521963297,0.15040382031306088,0.015183426937596944,3.1360249015927835,-1.212072452536013,-2.9856210812797226,1.22725587947361,False,True
Ridge Regression,Ridge Regression_07,10,2,201,9.0,85+,0.09482652296899596,0.0943934045635588,0.09493791637137548,0.011139340237951989,-0.04331184054371662,0.26769004904701604,0.0019892303315588444,-0.25655070880906405,-0.04530107087527546,False,True
Ridge Regression,Ridge Regression_07,10,2,241,2.0,16-24,0.09439183929257262,0.09462119580821537,0.09590329499847675,0.15114557059041217,0.022935651564275072,8.031592848670083,-1.4497940208086257,-7.8804472780796715,1.4727296723729009,False,True
Ridge Regression,Ridge Regression_07,10,2,241,3.0,25-34,0.09351375666422378,0.09380051749046872,0.09452986128779965,0.10161046235758753,0.028676082624494448,2.945571877487602,-0.5298278911907345,-2.843961415130014,0.5585039738152289,False,True
Ridge Regression,Ridge Regression_07,10,2,241,4.0,35-44,0.09361909112822957,0.09392552944605047,0.09481860372007798,0.11995125918484173,0.03064383178209007,4.988165828390062,0.0,-4.86821456920522,0.03064383178209007,False,False
Ridge Regression,Ridge Regression_07,10,2,241,5.0,45-54,0.09366348348598731,0.09406493296777577,0.09560282437788925,0.1939340891901939,0.04014494817884545,7.267085145105208,-0.5298278911907345,-7.073151055915014,0.56997283936958,False,True
Ridge Regression,Ridge Regression_07,10,2,241,6.0,55-64,0.09362214630727876,0.09382456920914986,0.09493846048437656,0.13163141770977937,0.020242290187109935,4.739116521119283,-0.5298278911907345,-4.607485103409504,0.5500701813778444,False,True
Ridge Regression,Ridge Regression_07,10,2,241,7.0,65-74,0.09324221932178475,0.09395558454137334,0.09503859460100736,0.17963752792226062,0.07133652195885909,6.23463687217501,0.6968111854266511,-6.054999344252749,-0.625474663467792,False,False
Ridge Regression,Ridge Regression_07,10,2,241,8.0,75-84,0.09341450469532374,0.09354467647128892,0.09496125448261847,0.15467497872947295,0.013017177596517937,3.665852792783518,-2.984318337532125,-3.511177814054045,2.997335515128643,False,True
Ridge Regression,Ridge Regression_07,10,2,241,9.0,85+,0.09386743619494374,0.09380245891916526,0.09402231559082629,0.015487939588254562,-0.006497727577847723,0.3805498829954269,3.6906113502741387,-0.36506194340717235,-3.6971090778519864,False,True
Ridge Regression,Ridge Regression_07,10,2,255,2.0,16-24,0.0945447517318965,0.09471191882196069,0.09611831043517387,0.15735587032773696,0.016716709006418806,7.566956352385783,-1.9796219119993603,-7.409600482058046,1.9963386210057792,False,True
Ridge Regression,Ridge Regression_07,10,2,255,3.0,25-34,0.09368127082179535,0.09401494132410768,0.09475499594966759,0.10737251278722382,0.03336705023123249,2.945571877487602,0.0,-2.838199364700378,0.03336705023123249,False,False
Ridge Regression,Ridge Regression_07,10,2,255,4.0,35-44,0.09379619422077762,0.0941215897946903,0.09496462835859452,0.11684341378169066,0.032539557391268736,4.988165828390062,0.5298278911907345,-4.871322414608371,-0.49728833379946574,False,False
Ridge Regression,Ridge Regression_07,10,2,255,5.0,45-54,0.09383859458883435,0.09424203606032382,0.09575171230484195,0.19131177160075924,0.0403441471489463,7.267085145105208,-0.5298278911907345,-7.075773373504449,0.5701720383396808,False,True
Ridge Regression,Ridge Regression_07,10,2,255,6.0,55-64,0.09372302185668493,0.09400167230169791,0.09506212450011074,0.13391026434258074,0.02786504450129762,5.242680382347438,0.0,-5.108770118004857,0.02786504450129762,False,False
Ridge Regression,Ridge Regression_07,10,2,255,7.0,65-74,0.0934193224143328,0.09419643306667135,0.09521585587447434,0.1796533460141539,0.07771106523385418,6.23463687217501,1.2266390766173856,-6.054983526160855,-1.1489280113835314,False,False
Ridge Regression,Ridge Regression_07,10,2,255,8.0,75-84,0.09359160778787179,0.09378055873403283,0.09520092960623823,0.1609321818366441,0.018895094616104557,3.665852792783518,-2.2325690159359235,-3.504920610946874,2.251464110552028,False,True
Ridge Regression,Ridge Regression_07,10,2,255,9.0,85+,0.09404453928749179,0.09397956201171331,0.09419941868337434,0.015487939588254562,-0.006497727577847723,0.3805498829954269,3.6906113502741387,-0.36506194340717235,-3.6971090778519864,False,True
Ridge Regression,Ridge Regression_07,10,2,272,2.0,16-24,0.09406114741488154,0.09414634847867237,0.09558883311362476,0.1527685698743217,0.008520106379082681,6.766565809425883,-3.293332981697262,-6.613797239551561,3.301853088076345,False,True
Ridge Regression,Ridge Regression_07,10,2,272,3.0,25-34,0.09314288781184371,0.09347082940992432,0.09423424649998245,0.1091358688138741,0.03279415980806111,3.4753997686783373,0.0,-3.3662638998644634,0.03279415980806111,False,False
Ridge Regression,Ridge Regression_07,10,2,272,4.0,35-44,0.09335340121132499,0.09359584136550606,0.09450715279783083,0.11537515865058384,0.024244015418106724,5.338529984955212,0.0,-5.223154826304628,0.024244015418106724,False,False
Ridge Regression,Ridge Regression_07,10,2,272,5.0,45-54,0.09319754489194655,0.09373524488723135,0.09528187465525359,0.20843297633070385,0.05376999952848016,7.79751236989708,0.0,-7.589079393566377,0.05376999952848016,False,False
Ridge Regression,Ridge Regression_07,10,2,272,6.0,55-64,0.09321623068359247,0.09349488112860546,0.09456730221364333,0.13510715300508597,0.027865044501299008,5.489408657707092,0.0,-5.354301504702007,0.027865044501299008,False,False
Ridge Regression,Ridge Regression_07,10,2,272,7.0,65-74,0.09291253124124035,0.09362589646082894,0.09469338518812866,0.17808539468883028,0.07133652195885909,8.38491832412536,2.626628391979926,-8.20683292943653,-2.555291870021067,False,False
Ridge Regression,Ridge Regression_07,10,2,272,8.0,75-84,0.09308481661477934,0.09327376756094038,0.09458461574110283,0.14997991263234894,0.018895094616104557,4.805361584618082,-0.6018585097354436,-4.655381671985733,0.6207536043515482,False,True
Ridge Regression,Ridge Regression_07,10,2,272,9.0,85+,0.09353774811439933,0.09347277083862085,0.09375140668047774,0.021365856607841183,-0.006497727577847723,0.5730884553560137,2.376900280576236,-0.5517225987481725,-2.3833980081540838,False,True
Ridge Regression,Ridge Regression_07,10,2,279,2.0,16-24,0.09449339673290201,0.09460261006257689,0.09599729588022615,0.1503899147324142,0.010921332967488151,7.566956352385783,-1.9796219119993603,-7.416566437653369,1.9905432449668485,False,True
Ridge Regression,Ridge Regression_07,10,2,279,3.0,25-34,0.09361262229796233,0.09386831182363298,0.0945918244139492,0.09792021159868713,0.02556895256706493,2.945571877487602,-0.5298278911907345,-2.8476516658889146,0.5553968437577994,False,True
Ridge Regression,Ridge Regression_07,10,2,279,4.0,35-44,0.09368688546139381,0.09399332377921471,0.09487478480483483,0.11878993434410179,0.03064383178209007,4.961901798427483,0.0,-4.843111864083381,0.03064383178209007,False,False
Ridge Regression,Ridge Regression_07,10,2,279,5.0,45-54,0.09367024830489017,0.09429092953199368,0.09566142500021402,0.19911766953238513,0.06206812271035145,7.267085145105208,0.0,-7.067967475572822,0.06206812271035145,False,False
Ridge Regression,Ridge Regression_07,10,2,279,6.0,55-64,0.09361371309730113,0.09389236354231412,0.09494975856274962,0.13360454654484932,0.027865044501299008,5.242680382347438,0.0,-5.109075835802589,0.027865044501299008,False,False
Ridge Regression,Ridge Regression_07,10,2,279,7.0,65-74,0.09332586090999728,0.09402337887453759,0.09509276553747517,0.17669046274778888,0.06975179645403035,6.23463687217501,0.6968111854266511,-6.05794640942722,-0.6270593889726208,False,False
Ridge Regression,Ridge Regression_07,10,2,279,8.0,75-84,0.09359115987734928,0.09403939110430772,0.09503547777524811,0.14443178978988253,0.044823122695843154,3.1360249015927835,-1.2120724525360185,-2.991593111802901,1.2568955752318616,False,True
Ridge Regression,Ridge Regression_07,10,2,279,9.0,85+,0.09393523052810798,0.0938702532523295,0.0941488890941864,0.021365856607841183,-0.006497727577847723,1.3067298134219654,3.6906113502741387,-1.2853639568141242,-3.6971090778519864,False,True
Ridge Regression,Ridge Regression_07,10,2,280,2.0,16-24,0.09470914499199726,0.09487631208206146,0.09631698163173007,0.16078366397328098,0.016716709006420194,7.566956352385783,-1.9796219119993603,-7.406172688412502,1.9963386210057805,False,True
Ridge Regression,Ridge Regression_07,10,2,280,3.0,25-34,0.09381407224503692,0.09424747567111841,0.09491385320733062,0.10997809622936977,0.04334034260814884,3.475399768678336,0.5298278911907345,-3.3654216724489663,-0.48648754858258564,False,False
Ridge Regression,Ridge Regression_07,10,2,280,4.0,35-44,0.09398644433154071,0.09445754906569474,0.09514672731285262,0.11602829813119053,0.04711047341540292,4.432073907236749,0.0,-4.316045609105558,0.04711047341540292,False,False
Ridge Regression,Ridge Regression_07,10,2,280,5.0,45-54,0.09394011000703467,0.09440642932042458,0.09592036088737645,0.19802508803417745,0.04663193133899041,7.267085145105208,-0.5298278911907345,-7.06906005707103,0.5764598225297248,False,True
Ridge Regression,Ridge Regression_07,10,2,280,6.0,55-64,0.0938874151167857,0.09434063533510476,0.0952214937277958,0.1334078611010106,0.045322021831906145,5.242680382347438,0.5298278911907345,-5.109272521246427,-0.48450586935882833,False,False
Ridge Regression,Ridge Regression_07,10,2,280,7.0,65-74,0.09358371567443356,0.09429708089402215,0.0953678928299701,0.178417715553654,0.07133652195885909,6.23463687217501,0.6968111854266511,-6.0562191566213555,-0.625474663467792,False,False
Ridge Regression,Ridge Regression_07,10,2,280,8.0,75-84,0.09375600104797255,0.0939449519941336,0.09525580017429604,0.14997991263234894,0.018895094616104557,3.665852792783518,-2.2325690159359235,-3.515872880151169,2.251464110552028,False,True
Ridge Regression,Ridge Regression_07,10,2,280,9.0,85+,0.09415015337739668,0.09414395527181407,0.0943638119434751,0.021365856607841183,-0.0006198105582611024,0.3805498829954269,3.6906113502741387,-0.35918402638758573,-3.6912311608324,False,True
Ridge Regression,Ridge Regression_07,10,2,293,2.0,16-24,0.09413733516249992,0.0943264789572626,0.09567192930830884,0.15345941458089207,0.018914379476267507,7.656392770691686,-1.777732695599632,-7.502933356110794,1.7966470750758994,False,True
Ridge Regression,Ridge Regression_07,10,2,293,3.0,25-34,0.09324226241553958,0.09357020401362019,0.0943030449282702,0.10607825127306181,0.03279415980806111,3.6164058864618362,0.0,-3.5103276351887747,0.03279415980806111,False,False
Ridge Regression,Ridge Regression_07,10,2,293,4.0,35-44,0.09338877765138104,0.09369521596920193,0.09458276781303518,0.11939901616541404,0.030643831782088682,5.229747618786358,0.0,-5.1103486026209435,0.030643831782088682,False,False
Ridge Regression,Ridge Regression_07,10,2,293,5.0,45-54,0.09329691949564244,0.09383461949092722,0.09530547856995243,0.20085590743099957,0.053769999528478774,7.329429170680951,0.0,-7.128573263249952,0.053769999528478774,False,False
Ridge Regression,Ridge Regression_07,10,2,293,6.0,55-64,0.09331560528728836,0.09359425573230133,0.0946090926634748,0.1293487376186439,0.02786504450129762,6.07790627680544,0.0,-5.948557539186797,0.02786504450129762,False,False
Ridge Regression,Ridge Regression_07,10,2,293,7.0,65-74,0.09304006512549491,0.09372527106452481,0.09483626970708768,0.17962045815927696,0.06852059390299037,6.327478904361901,0.6968111854266532,-6.1478584462026244,-0.6282905915236628,False,False
Ridge Regression,Ridge Regression_07,10,2,293,8.0,75-84,0.09318419121847521,0.09331436299444039,0.09473061221183239,0.1546420993357181,0.013017177596517937,5.100051985474086,-1.5501191448415583,-4.945409886138368,1.5631363224380763,False,True
Ridge Regression,Ridge Regression_07,10,2,293,9.0,85+,0.09363712271809521,0.09357214544231673,0.09409693543184376,0.045981271374855026,-0.006497727577847723,2.6204408831198625,2.376900280576237,-2.5744596117450076,-2.3833980081540846,False,True
Ridge Regression,Ridge Regression_07,11,3,8,2.0,16-24,0.09530401415729875,0.09547124162988462,0.09682418398366456,0.1520169826365811,0.016722747258586523,7.566956352385783,-1.9796219119993603,-7.414939369749202,1.9963446592579468,False,True
Ridge Regression,Ridge Regression_07,11,3,8,3.0,25-34,0.09440875019506406,0.09473667815464738,0.09544462692146113,0.10358767263970725,0.03279279595833212,3.475399768678336,0.0,-3.371812096038629,0.03279279595833212,False,False
Ridge Regression,Ridge Regression_07,11,3,8,4.0,35-44,0.09455561287912773,0.09486173526587019,0.09570764950535265,0.11520366262249282,0.03061223867424634,5.482384471055127,0.0,-5.367180808432634,0.03061223867424634,False,False
Ridge Regression,Ridge Regression_07,11,3,8,5.0,45-54,0.09446329492341017,0.09500200667664924,0.09645177147916734,0.19884765557571654,0.05387117532390656,7.797512369897085,0.5298278911907345,-7.598664714321369,-0.4759567158668279,False,False
Ridge Regression,Ridge Regression_07,11,3,8,6.0,55-64,0.09448198746456175,0.09476073856106379,0.09577643171176915,0.12944442472073991,0.027875109650203622,5.310361719468452,0.0,-5.1809172947477125,0.027875109650203622,False,False
Ridge Regression,Ridge Regression_07,11,3,8,7.0,65-74,0.09417817832275768,0.09489180121741152,0.09590856316258968,0.1730384839831997,0.07136228946538342,6.234636872175009,0.6968111854266503,-6.061598388191809,-0.625448895961267,False,False
Ridge Regression,Ridge Regression_07,11,3,8,8.0,75-84,0.09435052592759649,0.09453954512483853,0.09585086679723338,0.1500340869636893,0.018901919724204075,3.665852792783517,-2.9843183375321263,-3.515818705819828,3.0032202572563302,False,True
Ridge Regression,Ridge Regression_07,11,3,8,9.0,85+,0.09480249323468187,0.09479629289027794,0.09501735677267964,0.021486353799776703,-0.00062003444039338,0.4715040184099611,3.5890269133280834,-0.4500176646101844,-3.5896469477684767,False,True
Ridge Regression,Ridge Regression_07,11,3,9,2.0,16-24,0.09556462517191322,0.09573124271496339,0.097083623288888,0.15189981169747846,0.016661754305016818,7.566956352385783,-1.4497940208086257,-7.415056540688305,1.4664557751136424,False,True
Ridge Regression,Ridge Regression_07,11,3,9,3.0,25-34,0.09466989823224983,0.09499667923972614,0.09570527645665089,0.10353782244010568,0.032678100747630945,2.945571877487602,0.0,-2.8420340550474963,0.032678100747630945,False,False
Ridge Regression,Ridge Regression_07,11,3,9,4.0,35-44,0.09481518734436532,0.09512173635094895,0.09596731897661709,0.11521316322517655,0.03065490065836257,4.458337937199327,0.0,-4.343124773974151,0.03065490065836257,False,False
Ridge Regression,Ridge Regression_07,11,3,9,5.0,45-54,0.09472329600848894,0.09526305459942735,0.09671265593774564,0.19893599292566955,0.05397585909384106,7.267085145105208,0.0,-7.068149152179538,0.05397585909384106,False,False
Ridge Regression,Ridge Regression_07,11,3,9,6.0,55-64,0.09474234414293678,0.09502073964614255,0.09603711273722311,0.12947685942863302,0.027839550320576945,4.712852491156704,0.0,-4.583375631728071,0.027839550320576945,False,False
Ridge Regression,Ridge Regression_07,11,3,9,7.0,65-74,0.09443817940783644,0.09515286605543782,0.09616803292722097,0.1729853519384525,0.07146866476013813,6.23463687217501,1.2266390766173856,-6.061651520236557,-1.1551704118572474,False,False
Ridge Regression,Ridge Regression_07,11,3,9,8.0,75-84,0.09461052701267525,0.09479954620991729,0.09611181856341662,0.1501291550741371,0.018901919724204075,3.1360249015927835,-1.2120724525360185,-2.985895746518646,1.2309743722602224,False,True
Ridge Regression,Ridge Regression_07,11,3,9,9.0,85+,0.09506362211594527,0.0950562939753567,0.0952773578577584,0.021373574181313137,-0.0007328140588569454,2.6204408831198642,4.220439241464873,-2.599067308938551,-4.22117205552373,False,True
Ridge Regression,Ridge Regression_07,11,3,17,2.0,16-24,0.09586753159747645,0.09603475907006231,0.09738728080164988,0.1519749204173429,0.016722747258586523,7.566956352385783,-1.4497940208086257,-7.41498143196844,1.4665167680672122,False,True
Ridge Regression,Ridge Regression_07,11,3,17,3.0,25-34,0.09497435029972817,0.09530019559482508,0.09600821135005491,0.10338610503267398,0.03258452950969104,2.945571877487602,0.0,-2.8421857724549278,0.03258452950969104,False,False
Ridge Regression,Ridge Regression_07,11,3,17,4.0,35-44,0.09511949579875917,0.09542613318084356,0.09627131842172144,0.11518226229622758,0.03066373820843904,4.458337937199327,0.0,-4.3431556749031,0.03066373820843904,False,False
Ridge Regression,Ridge Regression_07,11,3,17,5.0,45-54,0.09502696994204719,0.09556470658180023,0.09701552642956751,0.19885564875203182,0.05377366397530392,7.267085145105208,0.0,-7.068229496353176,0.05377366397530392,False,False
Ridge Regression,Ridge Regression_07,11,3,17,6.0,55-64,0.09504594028302189,0.09532425600124149,0.09634080928869426,0.12948690056723694,0.02783157182195961,4.712852491156704,0.0,-4.583365590589467,0.02783157182195961,False,False
Ridge Regression,Ridge Regression_07,11,3,17,7.0,65-74,0.09474275771524684,0.09545531865758922,0.0964722970121057,0.1729539296858859,0.07125609423423718,6.23463687217501,1.2266390766173856,-6.061682942489123,-1.1553829823831485,False,False
Ridge Regression,Ridge Regression_07,11,3,17,8.0,75-84,0.09491513942125526,0.09510764540422463,0.09641503998204147,0.14999005607862076,0.019250598296936816,3.1360249015927835,-1.2120724525360185,-2.9860348455141628,1.2313230508329553,False,True
Ridge Regression,Ridge Regression_07,11,3,17,9.0,85+,0.09536601067485956,0.09536093812664027,0.09558087421285734,0.02148635379977809,-0.0005072548219284267,2.6204408831198642,4.220439241464873,-2.598954529320086,-4.2209464962868015,False,True
Ridge Regression,Ridge Regression_07,11,3,30,2.0,16-24,0.09574281139165397,0.09590990263124313,0.09726191843667135,0.15191070450173844,0.016709123958916217,7.566956352385783,-1.4497940208086257,-7.415045647884044,1.4665031447675418,False,True
Ridge Regression,Ridge Regression_07,11,3,30,3.0,25-34,0.094848273611955,0.09517602258048406,0.09588355065026118,0.10352770383061788,0.03277489685290652,2.945571877487602,0.0,-2.842044173656984,0.03277489685290652,False,False
Ridge Regression,Ridge Regression_07,11,3,30,4.0,35-44,0.09499353759148556,0.09530121175704352,0.09614551873038538,0.11519811388998186,0.0307674165557964,4.458337937199327,0.0,-4.343139823309345,0.0307674165557964,False,False
Ridge Regression,Ridge Regression_07,11,3,30,5.0,45-54,0.09490164625560918,0.09544030456209353,0.09688991397090572,0.1988267715296546,0.05386583064843492,7.267085145105208,0.0,-7.068258373575553,0.05386583064843492,False,False
Ridge Regression,Ridge Regression_07,11,3,30,6.0,55-64,0.09492126947843804,0.09519908989326278,0.09621630515535964,0.1295035676921602,0.027782041482474207,4.712852491156704,0.0,-4.583348923464543,0.027782041482474207,False,False
Ridge Regression,Ridge Regression_07,11,3,30,7.0,65-74,0.09461652965495668,0.09533015254961051,0.09634726438424074,0.17307347292840614,0.07136228946538342,6.23463687217501,1.2266390766173856,-6.061563399246603,-1.1552767871520022,False,False
Ridge Regression,Ridge Regression_07,11,3,30,8.0,75-84,0.09478774946361085,0.09497789645703753,0.09628921812943238,0.15014686658215287,0.01901469934266764,3.665852792783518,-0.6822445613452841,-3.515705926201365,0.7012592606879517,False,True
Ridge Regression,Ridge Regression_07,11,3,30,9.0,85+,0.0952419723630655,0.09523577201866157,0.09545570810487863,0.021373574181313137,-0.00062003444039338,2.6204408831198642,4.220439241464873,-2.599067308938551,-4.221059275905266,False,True
Ridge Regression,Ridge Regression_07,11,3,35,2.0,16-24,0.09606167819884465,0.09623516765545106,0.09758080076958779,0.1519122570743145,0.017348945660641824,7.895497098140601,-1.1212532750538087,-7.743584841066287,1.1386022207144504,False,True
Ridge Regression,Ridge Regression_07,11,3,35,3.0,25-34,0.09516694294962494,0.0954948212668537,0.09620321650450074,0.10362735548758023,0.03278783172287608,2.945571877487602,0.0,-2.8419445220000217,0.03278783172287608,False,False
Ridge Regression,Ridge Regression_07,11,3,35,4.0,35-44,0.09531467614444798,0.09562260333773664,0.09646541608363286,0.11507399391848805,0.030792719328866236,4.3452140298887025,0.0,-4.230140035970215,0.030792719328866236,False,False
Ridge Regression,Ridge Regression_07,11,3,35,5.0,45-54,0.09522136002246234,0.09575885318316843,0.09721017410144486,0.19888140789825204,0.05374931607060873,7.267085145105209,0.0,-7.068203737206957,0.05374931607060873,False,False
Ridge Regression,Ridge Regression_07,11,3,35,6.0,55-64,0.0952397635937832,0.09551840260260969,0.09653420356849096,0.12944399747077673,0.02786390088264923,4.712852491156702,0.0,-4.583408493685925,0.02786390088264923,False,False
Ridge Regression,Ridge Regression_07,11,3,35,7.0,65-74,0.09493657337719522,0.09564946525895741,0.09666654555543178,0.17299721782365607,0.07128918817621982,5.70480898098428,0.6968111854266518,-5.531811763160624,-0.625521997250432,False,False
Ridge Regression,Ridge Regression_07,11,3,35,8.0,75-84,0.09510818996914239,0.09530001730907257,0.09661010873686993,0.15019187677275392,0.019182733993018675,3.1360249015927835,-0.6822445613452827,-2.9858330248200295,0.7014272953383014,False,True
