series_id,LA_2023,age_group_code,age_group,year8_observed_rate,initial_year8_lag_observed,task,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_group_category,selected_model,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp
borough_241__age_6,241,6,55-64,0.240593405099986,True,borough_age,13,5,0.10212178327612054,0,10,241,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-13.847162182386546
borough_241__age_7,241,7,65-74,0.1377936830547056,True,borough_age,13,5,0.10212178327612054,0,10,241,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.5671899778585066
borough_241__age_8,241,8,75-84,0.1162083472473376,True,borough_age,13,5,0.09488684547263461,0,10,241,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-2.132150177470299
borough_241__age_9,241,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,241,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_255__age_2,255,2,16-24,0.10154156428364,True,borough_age,13,5,0.14690816616961425,0,10,255,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,4.536660188597424
borough_255__age_3,255,3,25-34,0.1653902954434869,True,borough_age,13,5,0.10212178327612054,0,10,255,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.326851216736637
borough_255__age_4,255,4,35-44,0.0400467641552663,True,borough_age,13,5,0.10212178327612054,0,10,255,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,6.207501912085424
borough_255__age_5,255,5,45-54,0.1729712370386921,True,borough_age,13,5,0.12215764565241072,0,10,255,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-5.081359138628139
borough_255__age_6,255,6,55-64,0.0784551299863328,True,borough_age,13,5,0.10212178327612054,0,10,255,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,2.3666653289787734
borough_255__age_7,255,7,65-74,0.1526496728991635,True,borough_age,13,5,0.10212178327612054,0,10,255,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-5.052788962304297
borough_255__age_8,255,8,75-84,0.156207659709548,True,borough_age,13,5,0.09488684547263461,0,10,255,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-6.132081423691339
borough_255__age_9,255,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,255,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_272__age_2,272,2,16-24,0.0800107671240446,True,borough_age,13,5,0.1284622367536837,0,10,272,16-24,Gradient Boosting,0.1284622367536837,0.1284622367536837,False,predicted_previous_year,12.846223675368371,4.84514696296391
borough_272__age_3,272,3,25-34,0.108482865604089,True,borough_age,13,5,0.08640738593431602,0,10,272,25-34,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,predicted_previous_year,8.640738593431601,-2.207547966977298
borough_272__age_4,272,4,35-44,0.1605400522145847,True,borough_age,13,5,0.08640738593431602,0,10,272,35-44,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,predicted_previous_year,8.640738593431601,-7.413266628026868
borough_272__age_5,272,5,45-54,0.1180466658637206,True,borough_age,13,5,0.10517679821440074,0,10,272,45-54,Gradient Boosting,0.10517679821440074,0.10517679821440074,False,predicted_previous_year,10.517679821440073,-1.2869867649319868
borough_272__age_6,272,6,55-64,0.102922918114901,True,borough_age,13,5,0.08640738593431602,0,10,272,55-64,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,predicted_previous_year,8.640738593431601,-1.6515532180584978
borough_272__age_7,272,7,65-74,0.1043646259817551,True,borough_age,13,5,0.08640738593431602,0,10,272,65-74,Gradient Boosting,0.08640738593431602,0.08640738593431602,False,predicted_previous_year,8.640738593431601,-1.795724004743908
borough_272__age_8,272,8,75-84,0.0,True,borough_age,13,5,0.07917244813083009,0,10,272,75-84,Gradient Boosting,0.07917244813083009,0.07917244813083009,False,predicted_previous_year,7.917244813083009,7.917244813083009
borough_272__age_9,272,9,85+,0.0,True,borough_age,13,5,0.0190375144635297,0,10,272,85+,Gradient Boosting,0.0190375144635297,0.0190375144635297,False,predicted_previous_year,1.90375144635297,1.90375144635297
borough_279__age_2,279,2,16-24,0.1177890234741966,True,borough_age,13,5,0.14690816616961425,0,10,279,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,2.911914269541764
borough_279__age_3,279,3,25-34,0.098155003333648,True,borough_age,13,5,0.10212178327612054,0,10,279,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,0.3966779942472534
borough_279__age_4,279,4,35-44,0.0596788601176883,True,borough_age,13,5,0.10212178327612054,0,10,279,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,4.244292315843224
borough_279__age_5,279,5,45-54,0.2231357785425123,True,borough_age,13,5,0.12215764565241072,0,10,279,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-10.097813289010157
borough_279__age_6,279,6,55-64,0.0821393232373831,True,borough_age,13,5,0.10212178327612054,0,10,279,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,1.9982460038737437
borough_279__age_7,279,7,65-74,0.117766199343256,True,borough_age,13,5,0.10212178327612054,0,10,279,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-1.5644416067135458
borough_279__age_8,279,8,75-84,0.2455551595848398,True,borough_age,13,5,0.09488684547263461,0,10,279,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-15.066831411220521
borough_279__age_9,279,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,279,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_280__age_2,280,2,16-24,0.2175199221667134,True,borough_age,13,5,0.14690816616961425,0,10,280,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-7.061175599709915
borough_280__age_3,280,3,25-34,0.1785339472504633,True,borough_age,13,5,0.10212178327612054,0,10,280,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-7.641216397434275
borough_280__age_4,280,4,35-44,0.1382975799349419,True,borough_age,13,5,0.10212178327612054,0,10,280,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.617579665882137
borough_280__age_5,280,5,45-54,0.1736348527952486,True,borough_age,13,5,0.12215764565241072,0,10,280,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-5.147720714283787
borough_280__age_6,280,6,55-64,0.1195770285800361,True,borough_age,13,5,0.10212178327612054,0,10,280,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-1.7455245303915568
borough_280__age_7,280,7,65-74,0.1180429834185273,True,borough_age,13,5,0.10212178327612054,0,10,280,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-1.5921200142406764
borough_280__age_8,280,8,75-84,0.0,True,borough_age,13,5,0.09488684547263461,0,10,280,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_280__age_9,280,9,85+,,False,borough_age,13,5,0.030881796315896357,0,10,280,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,
borough_293__age_2,293,2,16-24,0.0365913804747428,True,borough_age,13,5,0.14690816616961425,0,10,293,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,11.031678569487143
borough_293__age_3,293,3,25-34,0.053495384684282,True,borough_age,13,5,0.10212178327612054,0,10,293,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,4.8626398591838536
borough_293__age_4,293,4,35-44,0.0848082016959178,True,borough_age,13,5,0.10212178327612054,0,10,293,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,1.7313581580202742
borough_293__age_5,293,5,45-54,0.0425853298342185,True,borough_age,13,5,0.12215764565241072,0,10,293,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,7.957231581819221
borough_293__age_6,293,6,55-64,0.0,True,borough_age,13,5,0.10212178327612054,0,10,293,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,10.212178327612055
borough_293__age_7,293,7,65-74,0.1629366382871322,True,borough_age,13,5,0.10212178327612054,0,10,293,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.081485501101167
borough_293__age_8,293,8,75-84,0.0748730696240282,True,borough_age,13,5,0.09488684547263461,0,10,293,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,2.0013775848606405
borough_293__age_9,293,9,85+,0.2982452615080974,True,borough_age,13,5,0.030881796315896357,0,10,293,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,-26.7363465192201
borough_30__age_2,30,2,16-24,0.1266815448805876,True,borough_age,13,5,0.14690816616961425,0,10,30,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,2.0226621289026636
borough_30__age_3,30,3,25-34,0.1296019095741521,True,borough_age,13,5,0.10212178327612054,0,10,30,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.7480126298031564
borough_30__age_4,30,4,35-44,0.0409930661080003,True,borough_age,13,5,0.10212178327612054,0,10,30,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,6.112871716812024
borough_30__age_5,30,5,45-54,0.0481665298293294,True,borough_age,13,5,0.12215764565241072,0,10,30,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,7.399111582308132
borough_30__age_6,30,6,55-64,0.2185169709253583,True,borough_age,13,5,0.10212178327612054,0,10,30,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-11.639518764923777
borough_30__age_7,30,7,65-74,0.1102813234421443,True,borough_age,13,5,0.10212178327612054,0,10,30,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.8159540166023758
borough_30__age_8,30,8,75-84,0.0,True,borough_age,13,5,0.09488684547263461,0,10,30,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_30__age_9,30,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,30,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_35__age_2,35,2,16-24,0.1329437810320942,True,borough_age,13,5,0.15685178274018832,0,10,35,16-24,Gradient Boosting,0.15685178274018832,0.15685178274018832,False,predicted_previous_year,15.685178274018833,2.3908001708094124
borough_35__age_3,35,3,25-34,0.1199166965134612,True,borough_age,13,5,0.11206539984669449,0,10,35,25-34,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,predicted_previous_year,11.20653998466945,-0.7851296666766705
borough_35__age_4,35,4,35-44,0.1747605590951717,True,borough_age,13,5,0.11206539984669449,0,10,35,35-44,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,predicted_previous_year,11.20653998466945,-6.269515924847722
borough_35__age_5,35,5,45-54,0.1348480143636899,True,borough_age,13,5,0.13210126222298468,0,10,35,45-54,Gradient Boosting,0.13210126222298468,0.13210126222298468,False,predicted_previous_year,13.210126222298468,-0.27467521407052164
borough_35__age_6,35,6,55-64,0.0630826112710657,True,borough_age,13,5,0.11206539984669449,0,10,35,55-64,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,predicted_previous_year,11.20653998466945,4.89827885756288
borough_35__age_7,35,7,65-74,0.1554150669857758,True,borough_age,13,5,0.11206539984669449,0,10,35,65-74,Gradient Boosting,0.11206539984669449,0.11206539984669449,False,predicted_previous_year,11.20653998466945,-4.334966713908132
borough_35__age_8,35,8,75-84,0.1911425029081757,True,borough_age,13,5,0.1094391655402427,0,10,35,75-84,Gradient Boosting,0.1094391655402427,0.1094391655402427,False,predicted_previous_year,10.94391655402427,-8.1703337367933
borough_35__age_9,35,9,85+,0.0,True,borough_age,13,5,0.04082541288647035,0,10,35,85+,Gradient Boosting,0.04082541288647035,0.04082541288647035,False,predicted_previous_year,4.082541288647034,4.082541288647034
borough_44__age_2,44,2,16-24,0.138991032966824,True,borough_age,13,5,0.14690816616961425,0,10,44,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,0.791713320279025
borough_44__age_3,44,3,25-34,0.0971048226541429,True,borough_age,13,5,0.10212178327612054,0,10,44,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,0.5016960621977637
borough_44__age_4,44,4,35-44,0.2032943095383431,True,borough_age,13,5,0.10212178327612054,0,10,44,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-10.117252626222257
borough_44__age_5,44,5,45-54,0.1201281480761936,True,borough_age,13,5,0.12215764565241072,0,10,44,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,0.20294975762171208
borough_44__age_6,44,6,55-64,0.0644168620962235,True,borough_age,13,5,0.10212178327612054,0,10,44,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,3.770492117989703
borough_44__age_7,44,7,65-74,0.3007397085419624,True,borough_age,13,5,0.10212178327612054,0,10,44,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-19.86179252658419
borough_44__age_8,44,8,75-84,0.0,True,borough_age,13,5,0.09488684547263461,0,10,44,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_44__age_9,44,9,85+,0.3893886161014656,True,borough_age,13,5,0.030881796315896357,0,10,44,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,-35.85068197855692
borough_68__age_2,68,2,16-24,0.1927475039694993,True,borough_age,13,5,0.14690816616961425,0,10,68,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-4.583933779988506
borough_68__age_3,68,3,25-34,0.1652106450298921,True,borough_age,13,5,0.10212178327612054,0,10,68,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.308886175377157
borough_68__age_4,68,4,35-44,0.1747297364388737,True,borough_age,13,5,0.10212178327612054,0,10,68,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-7.260795316275318
borough_68__age_5,68,5,45-54,0.1150694174560084,True,borough_age,13,5,0.12215764565241072,0,10,68,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,0.7088228196402313
borough_68__age_6,68,6,55-64,0.1235877635087129,True,borough_age,13,5,0.10212178327612054,0,10,68,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-2.146598023259236
borough_68__age_7,68,7,65-74,0.1802983858678723,True,borough_age,13,5,0.10212178327612054,0,10,68,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-7.817660259175177
borough_68__age_8,68,8,75-84,0.1444180719091273,True,borough_age,13,5,0.09488684547263461,0,10,68,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-4.95312264364927
borough_68__age_9,68,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,68,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_78__age_2,78,2,16-24,0.2374752869271083,True,borough_age,13,5,0.14690816616961425,0,10,78,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-9.056712075749404
borough_78__age_3,78,3,25-34,0.1086282749866392,True,borough_age,13,5,0.10212178327612054,0,10,78,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.650649171051866
borough_78__age_4,78,4,35-44,0.2341997299602941,True,borough_age,13,5,0.10212178327612054,0,10,78,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-13.207794668417355
borough_78__age_5,78,5,45-54,0.0729888922299857,True,borough_age,13,5,0.12215764565241072,0,10,78,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,4.916875342242502
borough_78__age_6,78,6,55-64,0.1802087151102049,True,borough_age,13,5,0.10212178327612054,0,10,78,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-7.808693183408436
borough_78__age_7,78,7,65-74,0.0902303355270237,True,borough_age,13,5,0.10212178327612054,0,10,78,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,1.189144774909684
borough_78__age_8,78,8,75-84,0.0961920669437747,True,borough_age,13,5,0.09488684547263461,0,10,78,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-0.13052214711400945
borough_78__age_9,78,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,78,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_8__age_2,8,2,16-24,0.1407954267683174,True,borough_age,13,5,0.1426659785497293,0,10,8,16-24,Gradient Boosting,0.1426659785497293,0.1426659785497293,False,predicted_previous_year,14.266597854972929,0.18705517814118777
borough_8__age_3,8,3,25-34,0.0118631592440379,True,borough_age,13,5,0.09787959565623564,0,10,8,25-34,Gradient Boosting,0.09787959565623564,0.09787959565623564,False,predicted_previous_year,9.787959565623563,8.601643641219773
borough_8__age_4,8,4,35-44,0.0847926362282693,True,borough_age,13,5,0.09787959565623564,0,10,8,35-44,Gradient Boosting,0.09787959565623564,0.09787959565623564,False,predicted_previous_year,9.787959565623563,1.3086959427966338
borough_8__age_5,8,5,45-54,0.054559317842582,True,borough_age,13,5,0.12126748119394931,0,10,8,45-54,Gradient Boosting,0.12126748119394931,0.12126748119394931,False,predicted_previous_year,12.12674811939493,6.670816335136731
borough_8__age_6,8,6,55-64,0.021951888745282,True,borough_age,13,5,0.09787959565623564,0,10,8,55-64,Gradient Boosting,0.09787959565623564,0.09787959565623564,False,predicted_previous_year,9.787959565623563,7.592770691095363
borough_8__age_7,8,7,65-74,0.0816491430620924,True,borough_age,13,5,0.09787959565623564,0,10,8,65-74,Gradient Boosting,0.09787959565623564,0.09787959565623564,False,predicted_previous_year,9.787959565623563,1.623045259414324
borough_8__age_8,8,8,75-84,0.0,True,borough_age,13,5,0.09064465785274971,0,10,8,75-84,Gradient Boosting,0.09064465785274971,0.09064465785274971,False,predicted_previous_year,9.06446578527497,9.06446578527497
borough_8__age_9,8,9,85+,0.0,True,borough_age,13,5,0.02752977315447282,0,10,8,85+,Gradient Boosting,0.02752977315447282,0.02752977315447282,False,predicted_previous_year,2.752977315447282,2.752977315447282
borough_91__age_2,91,2,16-24,0.1954980764691223,True,borough_age,13,5,0.14690816616961425,0,10,91,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-4.858991029950804
borough_91__age_3,91,3,25-34,0.1670437671848623,True,borough_age,13,5,0.10212178327612054,0,10,91,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-6.492198390874177
borough_91__age_4,91,4,35-44,0.1507412618990158,True,borough_age,13,5,0.10212178327612054,0,10,91,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.861947862289526
borough_91__age_5,91,5,45-54,0.2425852217747439,True,borough_age,13,5,0.12215764565241072,0,10,91,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-12.042757612233318
borough_91__age_6,91,6,55-64,0.1023560787826209,True,borough_age,13,5,0.10212178327612054,0,10,91,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.02342955065003649
borough_91__age_7,91,7,65-74,0.1450885133922393,True,borough_age,13,5,0.10212178327612054,0,10,91,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.296673011611876
borough_91__age_8,91,8,75-84,0.0,True,borough_age,13,5,0.09488684547263461,0,10,91,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,9.48868454726346
borough_91__age_9,91,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,91,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_9__age_2,9,2,16-24,0.136809436694503,True,borough_age,13,5,0.14690816616961425,0,10,9,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,1.0098729475111257
borough_9__age_3,9,3,25-34,0.1081380138760557,True,borough_age,13,5,0.10212178327612054,0,10,9,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.6016230599935168
borough_9__age_4,9,4,35-44,0.0550442922120358,True,borough_age,13,5,0.10212178327612054,0,10,9,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,4.707749106408474
borough_9__age_5,9,5,45-54,0.1897830190002452,True,borough_age,13,5,0.12215764565241072,0,10,9,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,-6.762537334783447
borough_9__age_6,9,6,55-64,0.1332208563303927,True,borough_age,13,5,0.10212178327612054,0,10,9,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-3.1099073054272175
borough_9__age_7,9,7,65-74,0.0971098758722614,True,borough_age,13,5,0.10212178327612054,0,10,9,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,0.5011907403859137
borough_9__age_8,9,8,75-84,0.1037085087559272,True,borough_age,13,5,0.09488684547263461,0,10,9,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,-0.8821663283292591
borough_9__age_9,9,9,85+,0.0,True,borough_age,13,5,0.030881796315896357,0,10,9,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_107__age_2,107,2,16-24,0.1830338869817772,True,borough_age,14,6,0.14690816616961425,0,11,107,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-3.6125720812162947
borough_107__age_3,107,3,25-34,0.062170666090344,True,borough_age,14,6,0.10212178327612054,0,11,107,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,3.9951117185776535
borough_107__age_4,107,4,35-44,0.1498867779151033,True,borough_age,14,6,0.10212178327612054,0,11,107,35-44,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-4.776499463898276
borough_107__age_5,107,5,45-54,0.1118530314589703,True,borough_age,14,6,0.12215764565241072,0,11,107,45-54,Gradient Boosting,0.12215764565241072,0.12215764565241072,False,predicted_previous_year,12.215764565241072,1.030461419344042
borough_107__age_6,107,6,55-64,0.1111960470819738,True,borough_age,14,6,0.10212178327612054,0,11,107,55-64,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.9074263805853258
borough_107__age_7,107,7,65-74,0.1071708277366629,True,borough_age,14,6,0.10212178327612054,0,11,107,65-74,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,-0.5049044460542357
borough_107__age_8,107,8,75-84,0.0852003854696602,True,borough_age,14,6,0.09488684547263461,0,11,107,75-84,Gradient Boosting,0.09488684547263461,0.09488684547263461,False,predicted_previous_year,9.48868454726346,0.9686460002974406
borough_107__age_9,107,9,85+,0.0,True,borough_age,14,6,0.030881796315896357,0,11,107,85+,Gradient Boosting,0.030881796315896357,0.030881796315896357,False,predicted_previous_year,3.088179631589636,3.088179631589636
borough_109__age_2,109,2,16-24,0.1277280054326884,True,borough_age,14,6,0.14032712958412633,0,11,109,16-24,Gradient Boosting,0.14032712958412633,0.14032712958412633,False,predicted_previous_year,14.032712958412633,1.2599124151437935
borough_109__age_3,109,3,25-34,0.0969215685548594,True,borough_age,14,6,0.0955407466906326,0,11,109,25-34,Gradient Boosting,0.0955407466906326,0.0955407466906326,False,predicted_previous_year,9.55407466906326,-0.13808218642267917
borough_109__age_4,109,4,35-44,0.1080165143988063,True,borough_age,14,6,0.0955407466906326,0,11,109,35-44,Gradient Boosting,0.0955407466906326,0.0955407466906326,False,predicted_previous_year,9.55407466906326,-1.24757677081737
borough_109__age_5,109,5,45-54,0.1028343749638182,True,borough_age,14,6,0.11557660906692278,0,11,109,45-54,Gradient Boosting,0.11557660906692278,0.11557660906692278,False,predicted_previous_year,11.557660906692279,1.2742234103104586
borough_109__age_6,109,6,55-64,0.0892493756523148,True,borough_age,14,6,0.0955407466906326,0,11,109,55-64,Gradient Boosting,0.0955407466906326,0.0955407466906326,False,predicted_previous_year,9.55407466906326,0.6291371038317797
borough_109__age_7,109,7,65-74,0.0879778713050493,True,borough_age,14,6,0.0955407466906326,0,11,109,65-74,Gradient Boosting,0.0955407466906326,0.0955407466906326,False,predicted_previous_year,9.55407466906326,0.7562875385583299
borough_109__age_8,109,8,75-84,0.0,True,borough_age,14,6,0.08830580888714668,0,11,109,75-84,Gradient Boosting,0.08830580888714668,0.08830580888714668,False,predicted_previous_year,8.830580888714668,8.830580888714668
borough_109__age_9,109,9,85+,1.0,True,borough_age,14,6,0.02609000174931056,0,11,109,85+,Gradient Boosting,0.02609000174931056,0.02609000174931056,False,predicted_previous_year,2.609000174931056,-97.39099982506895
borough_112__age_2,112,2,16-24,0.2261142180682152,True,borough_age,14,6,0.14690816616961425,0,11,112,16-24,Gradient Boosting,0.14690816616961425,0.14690816616961425,False,predicted_previous_year,14.690816616961424,-7.920605189860094
borough_112__age_3,112,3,25-34,0.0640628486811424,True,borough_age,14,6,0.10212178327612054,0,11,112,25-34,Gradient Boosting,0.10212178327612054,0.10212178327612054,False,predicted_previous_year,10.212178327612055,3.8058934594978138
