series_id,year,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,frequent_volunteer_rate,not_frequent_volunteer_rate,n_parent_cell,weighted_n_parent_cell,sum_weight_squared,effective_n_parent_cell,n_frequent_volunteer,weighted_n_frequent_volunteer,n_not_frequent_volunteer,weighted_n_not_frequent_volunteer,small_cell,few_frequent_cases,zero_frequent_cases,cell_observed,rate_available,observed_years_in_series,series_coverage_rate,series_has_history,series_complete_history
borough_171__age_5__activity_2,6,171,5,45-54,2,active,0.12085640300893373,0.8791435969910664,31,48.8612068151118,129.48459222483373,18.4378503295873,5,5.905189702350011,26,42.95601711276179,False,False,False,True,True,6,1.0,True,True
borough_171__age_5__activity_2,7,171,5,45-54,2,active,0.04617742814123038,0.9538225718587696,33,65.24860380362207,185.75502224768525,22.919328084950862,4,3.01301271345737,29,62.235591090164704,False,True,False,True,True,6,1.0,True,True
borough_171__age_5__activity_2,8,171,5,45-54,2,active,0.17703702526755072,0.8229629747324494,33,48.80151495933128,125.56575680199172,18.966857867797742,4,8.639675036949885,29,40.1618399223814,False,True,False,True,True,6,1.0,True,True
borough_171__age_6__activity_0,3,171,6,55-64,0,inactive,0.0,1.0,6,7.410465338790616,15.221736626296387,3.607669603384705,0,0.0,6,7.410465338790616,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_0,4,171,6,55-64,0,inactive,0.0,1.0,1,4.995244996641359,24.952472576470534,1.0,0,0.0,1,4.995244996641359,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_0,5,171,6,55-64,0,inactive,0.0,1.0,14,21.744480091502556,47.18988814020382,10.019570570817395,0,0.0,14,21.744480091502556,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_0,6,171,6,55-64,0,inactive,0.14308719712658743,0.8569128028734125,18,39.13970150830608,164.7788349782862,9.296802191623495,2,5.600390185194784,16,33.5393113231113,True,True,False,True,True,6,1.0,True,True
borough_171__age_6__activity_0,7,171,6,55-64,0,inactive,0.016463485173151573,0.9835365148268483,12,22.87469356540509,76.52290067866319,6.837843326253872,1,0.3765971783544324,11,22.498096387050655,True,True,False,True,True,6,1.0,True,True
borough_171__age_6__activity_0,8,171,6,55-64,0,inactive,0.0,1.0,8,16.44483809485678,72.30402808970159,3.74021623844455,0,0.0,8,16.44483809485678,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_1,3,171,6,55-64,1,fairly_active,0.0,1.0,2,2.502953436494855,3.9428578960579364,1.5888921362154387,0,0.0,2,2.502953436494855,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_1,4,171,6,55-64,1,fairly_active,0.0,1.0,3,10.840750826530954,42.48965678668206,2.765893805001681,0,0.0,3,10.840750826530954,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_1,5,171,6,55-64,1,fairly_active,0.0567044760326917,0.9432955239673084,6,14.022366263574934,76.77310786822272,2.561141017859335,1,0.7951309317145095,5,13.227235331860426,True,True,False,True,True,6,1.0,True,True
borough_171__age_6__activity_1,6,171,6,55-64,1,fairly_active,0.0,1.0,3,2.817501603381835,3.0613475168334494,2.5930787803112034,0,0.0,3,2.817501603381835,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_1,7,171,6,55-64,1,fairly_active,0.0,1.0,3,3.129893007634548,4.108851104363101,2.3841774721009554,0,0.0,3,3.129893007634548,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_1,8,171,6,55-64,1,fairly_active,0.0,1.0,3,4.471607366504686,7.317186192001515,2.732645024399679,0,0.0,3,4.471607366504686,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_2,3,171,6,55-64,2,active,0.0,1.0,4,7.654004871983901,45.084915924552945,1.2994099995304405,0,0.0,4,7.654004871983901,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_2,4,171,6,55-64,2,active,0.0,1.0,8,9.098154316027532,14.525588274806168,5.698661588930035,0,0.0,8,9.098154316027532,True,True,True,True,True,6,1.0,True,True
borough_171__age_6__activity_2,5,171,6,55-64,2,active,0.026573579977793534,0.9734264200222064,12,31.323434809442883,274.18384069057953,3.5784660605461016,1,0.8323758000879324,11,30.49105900935495,True,True,False,True,True,6,1.0,True,True
borough_171__age_6__activity_2,6,171,6,55-64,2,active,0.05842733211820564,0.9415726678817944,19,37.5119219624356,118.96960007159991,11.82776346620474,2,2.191721522891437,17,35.320200439544166,True,True,False,True,True,6,1.0,True,True
borough_171__age_6__activity_2,7,171,6,55-64,2,active,0.15060918834775242,0.8493908116522476,22,41.419163063337436,134.2071194596942,12.7828320567044,1,6.238106531012458,21,35.18105653232498,True,True,False,True,True,6,1.0,True,True
borough_171__age_6__activity_2,8,171,6,55-64,2,active,0.2621774103284642,0.7378225896715357,17,21.16056489290422,34.04372281654752,13.152777356334386,4,5.547822104709043,13,15.612742788195174,True,True,False,True,True,6,1.0,True,True
borough_171__age_7__activity_0,3,171,7,65-74,0,inactive,0.0,1.0,3,3.596696563497396,5.120008285959276,2.5266025848726272,0,0.0,3,3.596696563497396,True,True,True,True,True,6,1.0,True,True
borough_171__age_7__activity_0,4,171,7,65-74,0,inactive,0.0,1.0,2,4.166711771480831,9.275146237777463,1.8718289223175775,0,0.0,2,4.166711771480831,True,True,True,True,True,6,1.0,True,True
borough_171__age_7__activity_0,5,171,7,65-74,0,inactive,0.2249918172317155,0.7750081827682846,4,2.792301700586246,2.1022907319635946,3.7087871189986585,1,0.628245033874109,3,2.1640566667121375,True,True,False,True,True,6,1.0,True,True
borough_171__age_7__activity_0,6,171,7,65-74,0,inactive,0.0,1.0,4,5.749428824076246,9.027875085926397,3.6615406713646093,0,0.0,4,5.749428824076246,True,True,True,True,True,6,1.0,True,True
borough_171__age_7__activity_0,7,171,7,65-74,0,inactive,0.7610962655820384,0.2389037344179616,4,11.716256174210741,68.94991362075419,1.9908749921684068,2,8.917198820794296,2,2.799057353416446,True,True,False,True,True,6,1.0,True,True
borough_171__age_7__activity_0,8,171,7,65-74,0,inactive,0.0,1.0,5,5.08585287837534,7.721746768456795,3.349747184942724,0,0.0,5,5.08585287837534,True,True,True,True,True,6,1.0,True,True
borough_171__age_7__activity_1,6,171,7,65-74,1,fairly_active,0.0,1.0,3,3.868848255716887,6.240430962940456,2.3985501826160363,0,0.0,3,3.868848255716887,True,True,True,True,True,2,0.3333333333333333,True,False
borough_171__age_7__activity_1,8,171,7,65-74,1,fairly_active,0.0,1.0,2,3.42974604108289,6.283398103562474,1.8721013235902475,0,0.0,2,3.42974604108289,True,True,True,True,True,2,0.3333333333333333,True,False
borough_171__age_7__activity_2,3,171,7,65-74,2,active,0.11212972844019055,0.8878702715598094,6,8.270554973736171,14.717939039728162,4.64753111077266,1,0.9273750832547042,5,7.3431798904814665,True,True,False,True,True,6,1.0,True,True
borough_171__age_7__activity_2,4,171,7,65-74,2,active,0.0,1.0,2,4.190422868957264,12.325920767424345,1.4246111225286853,0,0.0,2,4.190422868957264,True,True,True,True,True,6,1.0,True,True
borough_171__age_7__activity_2,5,171,7,65-74,2,active,0.0,1.0,7,12.595740169727568,29.597026076204784,5.360426078444454,0,0.0,7,12.595740169727568,True,True,True,True,True,6,1.0,True,True
borough_171__age_7__activity_2,6,171,7,65-74,2,active,0.0,1.0,5,7.901024216851116,18.337582527061265,3.404275540854079,0,0.0,5,7.901024216851116,True,True,True,True,True,6,1.0,True,True
borough_171__age_7__activity_2,7,171,7,65-74,2,active,0.4823917507888807,0.5176082492111194,11,16.36667394397961,33.57158297867527,7.97901058638466,4,7.895148498427079,7,8.471525445552532,True,True,False,True,True,6,1.0,True,True
borough_171__age_7__activity_2,8,171,7,65-74,2,active,0.32411385327182535,0.6758861467281746,6,9.26159905391931,19.27326371542477,4.450580778745318,2,3.0018125568244796,4,6.25978649709483,True,True,False,True,True,6,1.0,True,True
borough_171__age_8__activity_0,5,171,8,75-84,0,inactive,0.0,1.0,3,3.7433471312868534,4.671478680601252,2.999617188343882,0,0.0,3,3.7433471312868534,True,True,True,True,True,4,0.6666666666666666,True,False
borough_171__age_8__activity_0,6,171,8,75-84,0,inactive,0.0,1.0,1,1.5857130002397444,2.5144857191293317,1.0,0,0.0,1,1.5857130002397444,True,True,True,True,True,4,0.6666666666666666,True,False
borough_171__age_8__activity_0,7,171,8,75-84,0,inactive,0.0,1.0,1,0.8594958476903912,0.7387331121970242,1.0,0,0.0,1,0.8594958476903912,True,True,True,True,True,4,0.6666666666666666,True,False
borough_171__age_8__activity_0,8,171,8,75-84,0,inactive,1.0,0.0,1,1.206452978441679,1.4555287891907986,1.0,1,1.206452978441679,0,0.0,True,True,False,True,True,4,0.6666666666666666,True,False
borough_171__age_8__activity_1,3,171,8,75-84,1,fairly_active,0.0,1.0,1,6.46051887977863,41.73830419597612,1.0,0,0.0,1,6.46051887977863,True,True,True,True,True,3,0.5,True,False
borough_171__age_8__activity_1,6,171,8,75-84,1,fairly_active,0.0,1.0,1,2.4672225742644365,6.087187230960033,1.0,0,0.0,1,2.4672225742644365,True,True,True,True,True,3,0.5,True,False
borough_171__age_8__activity_1,7,171,8,75-84,1,fairly_active,0.0,1.0,1,4.125463632201226,17.019450180614935,1.0,0,0.0,1,4.125463632201226,True,True,True,True,True,3,0.5,True,False
borough_171__age_8__activity_2,3,171,8,75-84,2,active,0.0,1.0,1,2.3251704940708153,5.40641782649752,1.0,0,0.0,1,2.3251704940708153,True,True,True,True,True,4,0.6666666666666666,True,False
borough_171__age_8__activity_2,5,171,8,75-84,2,active,0.0,1.0,2,5.866494129745386,17.59442559761304,1.9560600704694855,0,0.0,2,5.866494129745386,True,True,True,True,True,4,0.6666666666666666,True,False
borough_171__age_8__activity_2,6,171,8,75-84,2,active,0.0,1.0,3,5.021083546625542,11.383069390211228,2.214805086216373,0,0.0,3,5.021083546625542,True,True,True,True,True,4,0.6666666666666666,True,False
borough_171__age_8__activity_2,8,171,8,75-84,2,active,0.09795908515358882,0.9020409148464112,3,6.5065791036796385,19.183224802800094,2.2069058809268074,1,0.6373785364759154,2,5.869200567203723,True,True,False,True,True,4,0.6666666666666666,True,False
borough_171__age_9__activity_0,4,171,9,85+,0,inactive,0.0,1.0,1,1.6082670235814418,2.58652281913951,1.0,0,0.0,1,1.6082670235814418,True,True,True,True,True,5,0.8333333333333334,True,False
borough_171__age_9__activity_0,5,171,9,85+,0,inactive,0.0,1.0,1,1.9946454268098788,3.9786103786935634,1.0,0,0.0,1,1.9946454268098788,True,True,True,True,True,5,0.8333333333333334,True,False
borough_171__age_9__activity_0,6,171,9,85+,0,inactive,0.0,1.0,1,3.010131918722704,9.060894168113228,1.0,0,0.0,1,3.010131918722704,True,True,True,True,True,5,0.8333333333333334,True,False
borough_171__age_9__activity_0,7,171,9,85+,0,inactive,0.0,1.0,1,6.637306529820253,44.05383797079457,1.0,0,0.0,1,6.637306529820253,True,True,True,True,True,5,0.8333333333333334,True,False
borough_171__age_9__activity_0,8,171,9,85+,0,inactive,0.0,1.0,2,2.964014114716284,4.990683045553685,1.7603561660892202,0,0.0,2,2.964014114716284,True,True,True,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_0,4,196,2,16-24,0,inactive,0.0,1.0,2,6.137326725342437,21.031530826067662,1.7909670791493786,0,0.0,2,6.137326725342437,True,True,True,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_0,5,196,2,16-24,0,inactive,0.10816680686244982,0.8918331931375503,21,33.9755219965225,74.4669900752606,15.501312645637302,3,3.675023725848765,18,30.30049827067374,True,True,False,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_0,6,196,2,16-24,0,inactive,0.0,1.0,9,21.182851831115777,71.84457644715718,6.245610091793647,0,0.0,9,21.182851831115777,True,True,True,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_0,7,196,2,16-24,0,inactive,0.0,1.0,9,22.759423604055613,69.34720855801926,7.469534442117693,0,0.0,9,22.759423604055613,True,True,True,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_0,8,196,2,16-24,0,inactive,0.15097023176579163,0.8490297682342084,11,26.082727878094197,66.02134419624187,10.304375075135736,2,3.9377154728399555,9,22.145012405254242,True,True,False,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_1,4,196,2,16-24,1,fairly_active,0.0,1.0,1,1.803468875804621,3.2524999859959833,1.0,0,0.0,1,1.803468875804621,True,True,True,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_1,5,196,2,16-24,1,fairly_active,0.14402063747825938,0.8559793625217407,9,21.926540299858974,70.62644612660907,6.8072683235324885,1,3.1578743116784342,8,18.76866598818054,True,True,False,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_1,6,196,2,16-24,1,fairly_active,0.0,1.0,4,12.42690714076846,44.83151830157441,3.4446306289800335,0,0.0,4,12.42690714076846,True,True,True,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_1,7,196,2,16-24,1,fairly_active,0.05709750545350319,0.9429024945464967,6,17.29965203009118,63.43879933637742,4.717585507495952,1,0.9877669761318388,5,16.31188505395934,True,True,False,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_1,8,196,2,16-24,1,fairly_active,0.0,1.0,5,7.209676305006756,10.787548414091692,4.818465737319476,0,0.0,5,7.209676305006756,True,True,True,True,True,5,0.8333333333333334,True,False
borough_196__age_2__activity_2,3,196,2,16-24,2,active,0.09673012618973693,0.903269873810263,7,21.33359803132467,73.77474300253022,6.16908153711265,1,2.0636016296511586,6,19.26999640167351,True,True,False,True,True,6,1.0,True,True
borough_196__age_2__activity_2,4,196,2,16-24,2,active,0.4517419304789843,0.5482580695210156,9,31.24008012797171,131.57797756380785,7.417218477376399,3,14.112454105328094,6,17.12762602264361,True,True,False,True,True,6,1.0,True,True
borough_196__age_2__activity_2,5,196,2,16-24,2,active,0.13122971017669602,0.868770289823304,27,57.24196340841154,176.41168136237988,18.573840176258738,4,7.511846268030885,23,49.730117140380656,True,True,False,True,True,6,1.0,True,True
borough_196__age_2__activity_2,6,196,2,16-24,2,active,0.03769044877727269,0.9623095512227273,18,47.36156033001207,160.1180421971481,14.009148289057242,1,1.78507846363003,17,45.57648186638204,True,True,False,True,True,6,1.0,True,True
borough_196__age_2__activity_2,7,196,2,16-24,2,active,0.08789525831012404,0.912104741689876,24,69.6176868804393,277.15807957677134,17.48685203037857,2,6.119064571309545,22,63.49862230912975,True,True,False,True,True,6,1.0,True,True
borough_196__age_2__activity_2,8,196,2,16-24,2,active,0.3225475938570602,0.6774524061429398,24,65.09887411230295,251.530728353224,16.84829300354208,6,20.997485207726985,18,44.10138890457597,True,False,False,True,True,6,1.0,True,True
borough_196__age_3__activity_0,3,196,3,25-34,0,inactive,0.3228087164753618,0.6771912835246381,4,10.683714683204418,32.51395119187136,3.5105471727672906,1,3.448796224074195,3,7.234918459130222,True,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_0,4,196,3,25-34,0,inactive,0.0,1.0,5,12.435749289707669,32.3674929689851,4.77787577013302,0,0.0,5,12.435749289707669,True,True,True,True,True,6,1.0,True,True
borough_196__age_3__activity_0,5,196,3,25-34,0,inactive,0.022365950587149578,0.9776340494128504,21,25.809124885975486,49.857394176632575,13.360323746965411,1,0.5772456118973002,20,25.231879274078185,True,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_0,6,196,3,25-34,0,inactive,0.0,1.0,18,32.05184644762794,104.15749294750789,9.863148887618264,0,0.0,18,32.05184644762794,True,True,True,True,True,6,1.0,True,True
borough_196__age_3__activity_0,7,196,3,25-34,0,inactive,0.0,1.0,19,29.47237695590096,80.72670637495926,10.760020350590702,0,0.0,19,29.47237695590096,True,True,True,True,True,6,1.0,True,True
borough_196__age_3__activity_0,8,196,3,25-34,0,inactive,0.019591016030516547,0.9804089839694836,19,38.72788666793241,125.85235318217536,11.91753008855652,1,0.7587186485394919,18,37.969168019392924,True,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_1,3,196,3,25-34,1,fairly_active,0.5641053662243158,0.43589463377568416,3,4.599960009436538,8.755659440103724,2.4166805747945728,1,2.5948621257404056,2,2.0050978836961324,True,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_1,4,196,3,25-34,1,fairly_active,0.5866211689583932,0.4133788310416069,4,10.717458220635502,48.310289231518155,2.3776282969576807,1,6.2870878696519386,3,4.430370350983564,True,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_1,5,196,3,25-34,1,fairly_active,0.0,1.0,9,21.437154129839,94.7091048756579,4.85224285236157,0,0.0,9,21.437154129839,True,True,True,True,True,6,1.0,True,True
borough_196__age_3__activity_1,6,196,3,25-34,1,fairly_active,0.0,1.0,12,19.26859352374163,35.70635993464097,10.398111066565964,0,0.0,12,19.26859352374163,True,True,True,True,True,6,1.0,True,True
borough_196__age_3__activity_1,7,196,3,25-34,1,fairly_active,0.0,1.0,10,17.010594603137225,36.33976204788489,7.96263685961926,0,0.0,10,17.010594603137225,True,True,True,True,True,6,1.0,True,True
borough_196__age_3__activity_1,8,196,3,25-34,1,fairly_active,0.4016415625943182,0.598358437405682,16,24.14328978792883,56.90520574605589,10.243323684394364,4,9.69694863659118,12,14.446341151337652,True,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_2,3,196,3,25-34,2,active,0.01347702182072196,0.986522978179278,18,28.748860721554404,63.51241060234781,13.013157349073776,1,0.3874490232652852,17,28.361411698289118,True,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_2,4,196,3,25-34,2,active,0.05636812508419781,0.9436318749158021,25,49.34370169597324,164.17383541323045,14.83062688358791,2,2.781411949315963,23,46.56228974665727,True,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_2,5,196,3,25-34,2,active,0.10600825597422382,0.8939917440257761,41,51.525825319620516,115.64928052024915,22.956568885901504,5,5.462162879765475,36,46.06366243985504,False,False,False,True,True,6,1.0,True,True
borough_196__age_3__activity_2,6,196,3,25-34,2,active,0.08034600503134812,0.919653994968652,47,68.94090206479697,160.01201879548717,29.703068640003764,4,5.539126064163855,43,63.40177600063312,False,True,False,True,True,6,1.0,True,True
borough_196__age_3__activity_2,7,196,3,25-34,2,active,0.1737419544923022,0.8262580455076979,44,96.4977256675779,367.8046508219815,25.317273825126442,6,16.76570346154698,38,79.73202220603092,False,False,False,True,True,6,1.0,True,True
borough_196__age_3__activity_2,8,196,3,25-34,2,active,0.09601889821442142,0.9039811017855787,37,72.09878066178518,227.4552835214587,22.853873044570513,3,6.922845481747847,34,65.17593518003734,False,True,False,True,True,6,1.0,True,True
borough_196__age_4__activity_0,3,196,4,35-44,0,inactive,0.0,1.0,13,20.617539843383003,43.87036500581642,9.689523876473956,0,0.0,13,20.617539843383003,True,True,True,True,True,6,1.0,True,True
borough_196__age_4__activity_0,4,196,4,35-44,0,inactive,0.0,1.0,14,23.635401797728555,65.38048369838832,8.544326785912736,0,0.0,14,23.635401797728555,True,True,True,True,True,6,1.0,True,True
borough_196__age_4__activity_0,5,196,4,35-44,0,inactive,0.11403764125127695,0.885962358748723,25,40.29194125169276,84.36474801266645,19.243114785172107,3,4.594797941778066,22,35.69714330991469,True,True,False,True,True,6,1.0,True,True
borough_196__age_4__activity_0,6,196,4,35-44,0,inactive,0.02692077426885405,0.9730792257311459,21,28.704927779406106,61.95008038904,13.300594182387774,1,0.7727588811531497,20,27.932168898252954,True,True,False,True,True,6,1.0,True,True
borough_196__age_4__activity_0,7,196,4,35-44,0,inactive,0.0,1.0,37,52.5358756686697,118.27834933342349,23.334940399730336,0,0.0,37,52.5358756686697,False,True,True,True,True,6,1.0,True,True
borough_196__age_4__activity_0,8,196,4,35-44,0,inactive,0.06808511820444946,0.9319148817955506,31,55.76385609287895,211.2901303411838,14.717240418783542,3,3.7966887336195727,28,51.967167359259385,False,True,False,True,True,6,1.0,True,True
borough_196__age_4__activity_1,3,196,4,35-44,1,fairly_active,0.15548473019776865,0.8445152698022313,5,13.400239873850033,40.767470335153845,4.404649766112174,1,2.083532681370954,4,11.316707192479079,True,True,False,True,True,6,1.0,True,True
borough_196__age_4__activity_1,4,196,4,35-44,1,fairly_active,0.0,1.0,8,14.03162543740481,34.62625667940566,5.686046696832987,0,0.0,8,14.03162543740481,True,True,True,True,True,6,1.0,True,True
borough_196__age_4__activity_1,5,196,4,35-44,1,fairly_active,0.09746417363405213,0.9025358263659479,18,24.50009543197034,55.219707484151755,10.87029800634002,2,2.3878815552324046,16,22.112213876737936,True,True,False,True,True,6,1.0,True,True
borough_196__age_4__activity_1,6,196,4,35-44,1,fairly_active,0.0,1.0,7,13.658607162758281,36.213898534364105,5.151545599254485,0,0.0,7,13.658607162758281,True,True,True,True,True,6,1.0,True,True
borough_196__age_4__activity_1,7,196,4,35-44,1,fairly_active,0.0,1.0,7,10.50753784461366,19.407397780594753,5.688982768539139,0,0.0,7,10.50753784461366,True,True,True,True,True,6,1.0,True,True
borough_196__age_4__activity_1,8,196,4,35-44,1,fairly_active,0.05993609649315693,0.9400639035068431,9,12.380835997328164,22.45169571580403,6.8273284090892785,1,0.7420589810018117,8,11.638777016326353,True,True,False,True,True,6,1.0,True,True
borough_196__age_4__activity_2,3,196,4,35-44,2,active,0.15802081679005342,0.8419791832099466,35,51.36301672247612,139.0140513552716,18.977646224345644,5,8.116425855286849,30,43.24659086718927,False,False,False,True,True,6,1.0,True,True
borough_196__age_4__activity_2,4,196,4,35-44,2,active,0.13730076461318336,0.8626992353868167,25,30.29232944661217,65.11003689978739,14.09345266866349,3,4.159159994934301,22,26.133169451677873,True,True,False,True,True,6,1.0,True,True
borough_196__age_4__activity_2,5,196,4,35-44,2,active,0.09466213788141803,0.905337862118582,45,52.14345673524464,92.3088486290435,29.454815228243014,5,4.936011091085484,40,47.20744564415916,False,False,False,True,True,6,1.0,True,True
borough_196__age_4__activity_2,6,196,4,35-44,2,active,0.04550204708995364,0.9544979529100462,52,85.98667230199327,236.5503785581179,31.25637700788469,5,3.91256961219371,47,82.07410268979955,False,False,False,True,True,6,1.0,True,True
borough_196__age_4__activity_2,7,196,4,35-44,2,active,0.10094288033040043,0.8990571196695994,64,96.94256907667526,215.72495660473476,43.56409127204194,9,9.785662149228408,55,87.15690692744684,False,False,False,True,True,6,1.0,True,True
borough_196__age_4__activity_2,8,196,4,35-44,2,active,0.19206582929250507,0.807934170707495,54,80.46519698463203,174.82257550997153,37.035536782870096,10,15.454614788038128,44,65.0105821965939,False,False,False,True,True,6,1.0,True,True
borough_196__age_5__activity_0,3,196,5,45-54,0,inactive,0.0,1.0,5,11.781663836236515,37.05119385375848,3.746373282814007,0,0.0,5,11.781663836236515,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_0,4,196,5,45-54,0,inactive,0.0,1.0,12,18.4686741720495,34.72772798640277,9.821890041493033,0,0.0,12,18.4686741720495,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_0,5,196,5,45-54,0,inactive,0.0,1.0,15,35.462573278535004,110.30145692396896,11.40142785604661,0,0.0,15,35.462573278535004,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_0,6,196,5,45-54,0,inactive,0.0,1.0,26,60.50114451599253,199.0817465294217,18.38635912913319,0,0.0,26,60.50114451599253,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_0,7,196,5,45-54,0,inactive,0.1566830383859816,0.8433169616140185,10,21.472346372266024,53.501367061371084,8.617754723943502,2,3.3643524708828503,8,18.107993901383175,True,True,False,True,True,6,1.0,True,True
borough_196__age_5__activity_0,8,196,5,45-54,0,inactive,0.0723171442585145,0.9276828557414855,20,34.37586055289871,94.43323242385156,12.51360096886685,2,2.485964066614554,18,31.88989648628415,True,True,False,True,True,6,1.0,True,True
borough_196__age_5__activity_1,3,196,5,45-54,1,fairly_active,0.0,1.0,4,10.825000838385249,49.132449807224305,2.3849949190567616,0,0.0,4,10.825000838385249,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_1,4,196,5,45-54,1,fairly_active,0.0,1.0,4,12.73159049744261,64.09646023734535,2.528897789274928,0,0.0,4,12.73159049744261,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_1,5,196,5,45-54,1,fairly_active,0.0,1.0,4,7.207783775999655,16.953629224341224,3.064367297060702,0,0.0,4,7.207783775999655,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_1,6,196,5,45-54,1,fairly_active,0.0,1.0,6,5.398493132322334,6.861709354020311,4.2472985368661735,0,0.0,6,5.398493132322334,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_1,7,196,5,45-54,1,fairly_active,0.0,1.0,5,6.506360204793757,16.41788035723155,2.5784524063654573,0,0.0,5,6.506360204793757,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_1,8,196,5,45-54,1,fairly_active,0.027872189731609133,0.9721278102683909,10,16.239234285744008,35.79736738506687,7.366819111320833,1,0.4526230191083091,9,15.786611266635699,True,True,False,True,True,6,1.0,True,True
borough_196__age_5__activity_2,3,196,5,45-54,2,active,0.1317198321067948,0.8682801678932052,18,30.171032002150035,76.46834257993912,11.904157215427466,3,3.974123269811936,15,26.1969087323381,True,True,False,True,True,6,1.0,True,True
borough_196__age_5__activity_2,4,196,5,45-54,2,active,0.0,1.0,18,24.65930578715927,47.61707763137281,12.770236901392463,0,0.0,18,24.65930578715927,True,True,True,True,True,6,1.0,True,True
borough_196__age_5__activity_2,5,196,5,45-54,2,active,0.17914283921532803,0.820857160784672,46,59.35363338937645,133.5492229577462,26.378691829866376,9,10.632778403118591,37,48.720854986257855,False,False,False,True,True,6,1.0,True,True
borough_196__age_5__activity_2,6,196,5,45-54,2,active,0.07073474376036921,0.9292652562396307,33,49.385325531864034,113.59364531247522,21.470482536053737,3,3.493258347018822,30,45.89206718484521,False,True,False,True,True,6,1.0,True,True
borough_196__age_5__activity_2,7,196,5,45-54,2,active,0.23494729494405778,0.7650527050559423,44,61.78139263559006,131.01841316592765,29.13285532743398,8,14.515371077608616,36,47.266021557981446,False,False,False,True,True,6,1.0,True,True
borough_196__age_5__activity_2,8,196,5,45-54,2,active,0.06726610095774183,0.9327338990422582,48,70.9156768796797,150.30175966688867,33.45957651093973,6,4.770221080475132,42,66.14545579920457,False,False,False,True,True,6,1.0,True,True
borough_196__age_6__activity_0,3,196,6,55-64,0,inactive,0.09089352714732685,0.9091064728526732,4,3.5088507409159155,4.6429633542551585,2.6517619422394323,1,0.3189318200753587,3,3.189918920840557,True,True,False,True,True,6,1.0,True,True
borough_196__age_6__activity_0,4,196,6,55-64,0,inactive,0.0,1.0,5,9.273664217389646,41.65810454396138,2.0644445770723268,0,0.0,5,9.273664217389646,True,True,True,True,True,6,1.0,True,True
borough_196__age_6__activity_0,5,196,6,55-64,0,inactive,0.0,1.0,14,27.001562914108206,73.04943722487687,9.980698380469592,0,0.0,14,27.001562914108206,True,True,True,True,True,6,1.0,True,True
borough_196__age_6__activity_0,6,196,6,55-64,0,inactive,0.0,1.0,9,18.669717746153747,62.73421984281275,5.556112144128007,0,0.0,9,18.669717746153747,True,True,True,True,True,6,1.0,True,True
borough_196__age_6__activity_0,7,196,6,55-64,0,inactive,0.0,1.0,8,9.57865065636729,16.026101181157593,5.7250698319938,0,0.0,8,9.57865065636729,True,True,True,True,True,6,1.0,True,True
borough_196__age_6__activity_0,8,196,6,55-64,0,inactive,0.0,1.0,10,8.8692560870952,9.613491039319005,8.18263659026072,0,0.0,10,8.8692560870952,True,True,True,True,True,6,1.0,True,True
borough_196__age_6__activity_1,3,196,6,55-64,1,fairly_active,0.0,1.0,1,5.106975590352153,26.081199680452723,1.0,0,0.0,1,5.106975590352153,True,True,True,True,True,6,1.0,True,True
