year,LA_2023,age_group_code,age_group,active_minus_inactive_pp,active_minus_inactive_lower_90_pp,active_minus_inactive_upper_90_pp,fairly_active_minus_inactive_pp,fairly_active_minus_inactive_lower_90_pp,fairly_active_minus_inactive_upper_90_pp
11,142,5,45-54,6.786808251063717,-23.46059501171112,28.98022577166557,0.0,-33.23359653353691,40.557388067245434
11,142,6,55-64,4.61514070133682,-36.305729150772095,26.927645802497864,0.0,-42.089522778987885,40.38144052028656
11,142,7,65-74,6.392871250355464,-28.471294939517968,28.02316352725026,1.0518469034744682,-39.405989199876785,42.21040412783621
11,142,8,75-84,3.0010152336391203,-37.07308053970337,46.440223753452294,-0.5578543732231073,-40.60728907585144,41.41312927007674
11,142,9,85+,1.102037728548573,-38.78584846854209,38.718907684087725,0.33969743314291173,-39.150585383176804,35.99104315042494
11,147,2,16-24,7.432520956979991,-31.489590704441074,41.86698064208031,-0.07947222997864434,-39.395918399095535,41.978409290313685
11,147,3,25-34,2.4101280804071963,-21.579484492540356,20.94085857272148,0.0,-31.472550630569458,40.6515900790691
11,147,4,35-44,4.3175914676307245,-19.748389720916744,22.777965441346165,0.0,-30.125121176242832,28.68495926260945
11,147,5,45-54,6.786808251063717,-18.27388741075992,28.20116311311721,0.0,-29.69858810305595,41.95444583892822
11,147,6,55-64,4.61514070133682,-20.35796009004116,25.059508383274075,0.0,-31.032646149396893,51.908149123191706
11,147,7,65-74,6.392871250355464,-22.99341082572937,37.58922576904295,1.0518469034744682,-34.366640448570244,43.231423497199984
11,147,8,75-84,3.0010152336391203,-37.67137676477432,47.36505910754204,-0.5578543732231073,-43.825266659259796,37.62580856680869
11,147,9,85+,1.102037728548573,-41.0376250743866,42.2284074127674,0.33969743314291173,-41.10417440533637,28.379150331020263
11,160,2,16-24,7.432520956979991,-32.23232626914978,28.849324285984036,-0.07947222997864434,-42.479130029678345,42.083337157964664
11,160,3,25-34,2.4101280804071963,-19.0174762904644,21.962386146187765,0.0,-28.25652256608009,44.447631984949076
11,160,4,35-44,4.3175914676307245,-20.973424836993217,22.560126036405542,0.0,-30.93391478061676,36.32293999195092
11,160,5,45-54,6.786808251063717,-17.79863230884075,26.64230629801748,0.0,-31.41400948166847,37.23489120602604
11,160,6,55-64,4.61514070133682,-19.823995903134346,24.39208410680294,0.0,-27.254226803779602,36.7762035131454
11,160,7,65-74,6.392871250355464,-20.393018797039986,26.611120998859395,1.0518469034744682,-33.31452086567879,31.348492950201027
11,160,8,75-84,3.0010152336391203,-34.502944201231,36.01775765419006,-0.5578543732231073,-36.95010557770729,40.90547472238536
11,160,9,85+,1.102037728548573,-49.21126425266266,38.480966091156006,0.33969743314291173,-48.957073837518685,39.020099490880966
11,171,2,16-24,7.432520956979991,-10.642993077635765,25.647852420806856,-0.07947222997864434,-22.550094574689865,33.66752326488492
11,171,3,25-34,2.4101280804071963,-12.881419211626053,18.800256773829407,0.0,-20.743598863482475,26.67099997401236
11,171,4,35-44,4.3175914676307245,-9.820532239973545,20.50257071852684,0.0,-18.64528089761734,31.149277091026306
11,171,5,45-54,6.786808251063717,-18.989526703953743,26.801024824380864,0.0,-30.538099259138107,34.35880824923502
11,171,6,55-64,4.61514070133682,-28.528762608766556,35.05423441529274,0.0,-33.68230491876602,37.344801276922226
11,171,7,65-74,6.392871250355464,-35.77763646841049,47.96522423624991,1.0518469034744682,-39.909354597330086,39.987944513559334
11,171,8,75-84,3.0010152336391203,-36.208750903606415,39.78326991200446,-0.5578543732231073,-42.211558520793915,40.130584985017734
11,171,9,85+,1.102037728548573,-39.87079009413719,25.430239140987332,0.33969743314291173,-41.032084226608276,34.14154455065723
11,17,2,16-24,7.432520956979991,-33.74967142939567,40.18815129995345,-0.07947222997864434,-44.579004496335976,44.6033607423305
11,17,3,25-34,2.4101280804071963,-26.532346904277798,22.198708578944203,0.0,-32.36758604645728,30.743044614791863
11,17,4,35-44,4.3175914676307245,-10.963131599128245,21.30143642425537,0.0,-18.15757930278778,28.268917948007566
11,17,5,45-54,6.786808251063717,-18.48803848028183,26.921276748180382,0.0,-32.44073361158371,40.04280447959899
11,17,6,55-64,4.61514070133682,-21.137625873088837,24.405261501669873,0.0,-31.441265940666195,39.92373496294021
11,17,7,65-74,6.392871250355464,-22.162145599722862,26.350540220737457,1.0518469034744682,-30.945617705583572,41.424612104892695
11,17,8,75-84,3.0010152336391203,-37.181856632232666,33.63802164793014,-0.5578543732231073,-42.70633399486542,39.338624030351625
11,17,9,85+,1.102037728548573,-41.24709665775299,39.57806304097169,0.33969743314291173,-39.01046693325043,43.891590237617386
11,196,2,16-24,7.432520956979991,-20.29553659260273,27.87801384925842,-0.07947222997864434,-29.91758018732071,33.83076921105372
11,196,3,25-34,2.4101280804071963,-16.200742721557614,21.29376031458378,0.0,-20.183460786938667,24.744882136583325
11,196,4,35-44,4.3175914676307245,-11.664297841489315,22.013082653284055,0.0,-19.441036134958267,25.630373656749654
11,196,5,45-54,6.786808251063717,-11.944130063056946,26.940268427133557,0.0,-20.541669875383377,39.744467586278745
11,196,6,55-64,4.61514070133682,-23.581335172057152,23.215491250157353,0.0,-31.43792152404785,28.78303021192547
11,196,7,65-74,6.392871250355464,-17.567138150334358,26.20997026562687,1.0518469034744682,-28.856012821197506,41.38699010014534
11,196,8,75-84,3.0010152336391203,-37.36060872673988,47.44161441922181,-0.5578543732231073,-41.98020696640015,41.182867884635904
11,196,9,85+,1.102037728548573,-31.740915328264236,49.233785867691005,0.33969743314291173,-37.48181223869324,45.56902572512626
11,201,2,16-24,7.432520956979991,-28.06507498025894,40.774392336606944,-0.07947222997864434,-37.572397738695145,37.6033852994442
11,201,3,25-34,2.4101280804071963,-39.83396500349045,23.343801647424698,0.0,-46.97856217622757,40.71503669023514
11,201,4,35-44,4.3175914676307245,-23.6521053314209,22.852143421769142,0.0,-30.948249995708466,39.46073412895202
11,201,5,45-54,6.786808251063717,-29.068581014871597,28.118111044168465,0.0,-39.81504112482071,39.61070343852042
11,201,6,55-64,4.61514070133682,-34.35626745223999,26.063781380653378,0.0,-41.57950386404991,42.40806519985196
11,201,7,65-74,6.392871250355461,-18.33909153938293,25.16422271728515,1.0518469034744682,-29.544301182031628,35.425911098718586
11,201,8,75-84,3.0010152336391203,-29.3983556330204,25.052846968173974,-0.7999946730870733,-36.987958401441574,36.19435891509056
11,201,9,85+,1.1020377285485736,-43.32006841897964,43.78189146518694,0.33969743314291245,-42.54845932126045,28.657562285661697
11,241,2,16-24,7.432520956979991,-18.03514651954174,26.88510820269584,-0.07947222997864434,-31.68278455734253,37.817709892988184
11,241,3,25-34,2.4101280804071963,-24.114626497030255,20.96386991441249,0.0,-30.450163781642907,37.35829025506969
11,241,4,35-44,4.3175914676307245,-23.898690342903137,21.01369313895702,0.0,-35.105751901865005,41.533445864915755
11,241,5,45-54,6.786808251063717,-19.882608801126477,26.2256047129631,0.0,-32.61211708188057,38.02061542868609
11,241,6,55-64,4.61514070133682,-22.489861100912094,24.534898623824112,0.0,-33.23504716157913,39.36371400952338
11,241,7,65-74,6.392871250355464,-34.442194402217865,27.920844852924315,1.0518469034744682,-44.005629271268845,39.16978105902663
11,241,8,75-84,3.0010152336391203,-37.79410243034363,46.03866174817083,-0.5578543732231073,-40.10424926877022,40.65949797630305
11,241,9,85+,1.102037728548573,-38.8228277862072,26.199570298194885,0.33969743314291173,-41.35487437248229,38.605573028326035
11,255,2,16-24,7.432520956979991,-30.659170299768444,30.015197545289986,-0.07947222997864434,-41.330265551805496,41.618472933769205
11,255,3,25-34,2.4101280804071963,-19.38147209584713,22.289877384901043,0.0,-30.033488422632214,39.9174278974533
11,255,4,35-44,4.3175914676307245,-9.764366187155247,21.598882526159244,0.0,-18.994092643260956,26.981504708528487
11,255,5,45-54,6.786808251063717,-21.237165927886963,25.657602548599236,0.0,-32.35746055841446,36.78179040551181
11,255,6,55-64,4.61514070133682,-21.5063364058733,25.088438838720318,0.0,-32.49555587768555,40.31330421566949
11,255,7,65-74,6.392871250355464,-17.501425072550774,27.07718372344967,1.0518469034744682,-29.090808629989624,42.32153072953224
11,255,8,75-84,3.0010152336391203,-33.727833330631256,37.62304127216338,-0.5578543732231073,-40.60728907585144,46.86309173703189
11,255,9,85+,1.102037728548573,-39.362607300281525,41.57438173890111,0.33969743314291173,-41.36603683233261,51.254915893077765
11,272,2,16-24,6.5948066044092455,-23.68042156100273,28.259878903627367,-0.07947222997864434,-32.478054612874985,32.93317928910254
11,272,3,25-34,2.4978439290003664,-14.359668195247648,16.82141058146953,0.0,-19.76469077169895,27.62042433023449
11,272,4,35-44,3.955126605261788,-13.231274262070656,21.173550710082054,0.0,-20.45003741979599,24.824947267770757
11,272,5,45-54,6.424343388694781,-16.84155635535717,26.509861052036282,0.0,-30.86766600608825,38.850357383489595
11,272,6,55-64,4.2526758389678845,-38.58722448348999,36.97287082672119,0.0,-43.545189648866646,45.91251417994493
11,272,7,65-74,5.730894280845229,-34.5055715739727,47.4195323884487,0.7523347963331761,-40.965929478406906,48.72621104121204
11,272,8,75-84,2.887659556482236,-39.721135795116425,43.993788510560975,-0.5578543732231038,-43.42552244663238,44.37347814440727
11,272,9,85+,1.1020377285485716,-33.58421251177788,41.0378201305866,0.41951481498407883,-30.500241219997402,32.10554510354982
11,279,2,16-24,7.432520956979991,-16.61203123629093,30.27740061283111,-0.07947222997864434,-29.22068491578102,38.809602260589536
11,279,3,25-34,2.4101280804071963,-20.281118229031563,21.604978889226903,0.0,-26.27094373106956,27.596802115440344
11,279,4,35-44,4.3175914676307245,-12.077625915408134,21.134774610400193,0.0,-19.412421137094498,27.84384414553638
11,279,5,45-54,6.786808251063717,-22.368694469332695,24.808355271816218,0.0,-31.441120356321335,39.62598651647566
11,279,6,55-64,4.61514070133682,-22.558484822511673,23.517180532217026,0.0,-34.4611793756485,37.982867956161435
11,279,7,65-74,6.392871250355464,-26.838747411966324,37.26862490177154,1.0518469034744682,-39.144771695137024,44.28872138261794
11,279,8,75-84,3.0010152336391203,-37.35601007938385,47.665153890848146,-0.5578543732231073,-40.2140873670578,44.14902999997136
11,279,9,85+,1.102037728548573,-40.974483489990234,41.251771301031106,0.33969743314291173,-40.45279249548912,37.83326238393782
11,280,2,16-24,7.432520956979991,-25.566415041685104,28.137605637311935,-0.07947222997864434,-37.459861487150185,41.49626135826109
11,280,3,25-34,2.4101280804071963,-22.94266849756241,21.471038311719894,0.0,-27.781109511852264,24.64440532028674
11,280,4,35-44,4.3175914676307245,-17.551105618476868,23.18920195102691,0.0,-29.94536206126213,32.82291486859321
11,280,5,45-54,6.786808251063717,-29.968108534812927,29.688566327095028,0.0,-39.65812638401985,38.458468317985535
11,280,6,55-64,4.61514070133682,-29.87151652574539,26.769112646579728,0.0,-39.24444988369942,41.50962650775907
11,280,7,65-74,6.392871250355464,-26.83178707957267,28.745572119951234,1.0518469034744682,-39.56113576889038,45.337296277284466
11,280,8,75-84,3.0010152336391203,-36.34501591324806,50.47370493412016,-0.5578543732231073,-39.92365688085556,35.459442138671854
11,280,9,85+,1.102037728548573,-45.09365603327751,42.72119149565695,0.33969743314291173,-42.66997277736664,27.037921994924513
11,293,2,16-24,7.250682100322395,-22.52510994672775,28.329421281814543,-0.26131108663623864,-33.37049752473831,39.00651961565017
11,293,3,25-34,2.4101280804071963,-19.560602530837055,20.996497571468336,0.0,-27.48172745108604,28.442886024713488
11,293,4,35-44,4.632141439363862,-19.64927464723587,23.916620239615437,0.0,-30.848304778337475,37.313109636306756
11,293,5,45-54,6.786808251063715,-27.76535972952842,30.787718445062634,0.0,-41.855147033929825,36.37641206383696
11,293,6,55-64,4.61514070133682,-23.192390203475952,23.789241537451712,0.0,-32.8017920255661,36.15951538085935
11,293,7,65-74,6.093359143214162,-19.559527859091755,25.621221214532845,0.7523347963331727,-28.952392190694802,42.00447887182231
11,293,8,75-84,3.001015233639119,-28.248640596866608,41.208045780658715,-0.5578543732231073,-31.121986657381058,31.300617456435948
11,293,9,85+,1.1979490019187147,-38.419255167245865,42.761911451816495,0.33969743314291523,-39.204580038785934,46.5987503528595
11,30,2,16-24,7.432520956979991,-14.661528393626208,28.823523372411707,-0.07947222997864434,-32.69557759165764,43.320698440074864
11,30,3,25-34,2.4101280804071963,-14.254798442125319,20.367572382092465,0.0,-19.285610020160675,26.57016694545745
11,30,4,35-44,4.3175914676307245,-14.121015220880508,23.85576993227003,0.0,-21.472362503409386,28.427856415510146
11,30,5,45-54,6.786808251063717,-12.518357038497923,24.79651443660259,0.0,-20.790172740817066,33.56688454747199
11,30,6,55-64,4.61514070133682,-22.782208919525146,24.164248481392836,0.0,-29.516395181417465,44.515454173087974
11,30,7,65-74,6.392871250355464,-20.976067036390305,27.338347136974317,1.0518469034744682,-32.31908395886421,36.742496788501725
11,30,8,75-84,3.0010152336391203,-45.71396529674529,54.93367761373508,-0.5578543732231073,-47.36897349357605,36.506243646144725
11,30,9,85+,1.102037728548573,-39.899875074625015,49.22115072607991,0.33969743314291173,-41.10207185149192,40.80754131078718
11,35,2,16-24,7.527065711045411,-28.67871642112731,38.088011443614946,0.015072524086776062,-39.8626172542572,41.60242781043052
11,35,3,25-34,2.4101280804071963,-38.679752051830285,22.905839681625352,0.0,-43.87341067194938,50.070849955081876
11,35,4,35-44,4.3175914676307245,-19.94251571595668,22.893381491303437,0.0,-29.782739281654358,27.949870973825448
11,35,5,45-54,6.786808251063717,-18.45962628722191,25.900723934173577,0.0,-32.52387374639511,34.565259516239166
11,35,6,55-64,4.61514070133682,-22.823918014764786,27.165745645761447,0.0,-33.31951484084129,32.06987380981431
11,35,7,65-74,6.392871250355464,-17.06513285636902,27.485451549291597,1.0518469034744682,-27.983744889497757,41.48102223873133
11,35,8,75-84,3.0010152336391203,-33.18753123283386,24.32803578674792,-0.5578543732231073,-41.73576608300209,42.53433838486671
11,35,9,85+,1.1020377285485736,-50.89090675115585,49.94783669710151,0.33969743314291245,-53.26303392648697,46.62971496582022
11,44,2,16-24,7.432520956979991,-18.255249336361885,25.993840843439088,-0.07947222997864434,-33.49282085895538,34.285403490066486
11,44,3,25-34,2.4101280804071963,-21.07068046927452,20.074698626995087,0.0,-27.66379341483116,27.569666951894717
11,44,4,35-44,4.3175914676307245,-24.741728901863098,25.761016309261308,0.0,-31.84222489595413,37.09118708968156
11,44,5,45-54,6.786808251063717,-17.16737523674965,28.185930699110017,0.0,-30.092633962631226,38.37924286723132
11,44,6,55-64,4.61514070133682,-21.552783399820328,24.202757999300953,0.0,-30.128999054431915,36.33434399962423
11,44,7,65-74,6.392871250355464,-33.26111152768135,27.899582386016835,1.0518469034744682,-38.79448786377907,38.2266493141651
11,44,8,75-84,3.0010152336391203,-38.107438534498215,31.910650879144658,-0.5578543732231073,-41.40575394034386,44.8468692600727
11,44,9,85+,1.102037728548573,-38.217766135931015,40.01361876726149,0.33969743314291173,-38.199696987867355,45.08498549461346
11,68,2,16-24,7.432520956979991,-18.021330386400223,26.991322934627533,-0.07947222997864434,-32.365919798612595,35.93256935477255
11,68,3,25-34,2.4101280804071963,-26.12821653485298,21.53247386217116,0.0,-31.63141056895256,33.818420916795624
11,68,4,35-44,4.3175914676307245,-13.881853595376015,23.07324156165123,0.0,-19.616363495588303,26.218885779380795
11,68,5,45-54,6.786808251063717,-21.12666793167591,27.28955328464507,0.0,-34.773287922143936,41.019691824912954
11,68,6,55-64,4.61514070133682,-45.07322996854782,25.025983750820156,0.0,-52.6666784286499,36.060183197259896
11,68,7,65-74,6.392871250355464,-23.51376086473465,26.34673118591303,1.0518469034744682,-31.20062559843063,42.73404046893119
11,68,8,75-84,3.0010152336391203,-35.295453667640686,43.29838946461677,-0.5578543732231073,-41.39330297708511,51.58673226833332
11,68,9,85+,1.102037728548573,-40.32820701599121,37.305461913347195,0.33969743314291173,-41.038048565387726,41.36396333575249
11,78,2,16-24,7.432520956979991,-23.18005643785,29.60154324769971,-0.07947222997864434,-34.549572467803955,39.63873982429497
11,78,3,25-34,2.4101280804071963,-28.713522702455517,20.956036224961277,0.0,-33.14355909824371,43.53751242160797
11,78,4,35-44,4.3175914676307245,-23.377964794635773,26.08973577618595,0.0,-26.010154038667675,26.09271809458732
11,78,5,45-54,6.786808251063717,-11.577444113790989,23.963304385542862,0.0,-19.619313776493073,28.11784118413918
11,78,6,55-64,4.61514070133682,-21.39922134578228,23.576208725571625,0.0,-32.33689859509468,34.92608815431589
11,78,7,65-74,6.392871250355464,-19.865435734391212,26.159541606903076,1.0518469034744682,-28.613202720880505,40.03547772765152
