series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,historical_observed_years,historical_effective_n_median,historical_small_cell_share,initial_year8_lag_observed,historical_reliability_band,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,raw_predicted_rate,predicted_rate,was_clipped,lag_source,model
borough_117__age_5__activity_1,117,5,45-54,1,fairly_active,0.0,6,4.956392363530443,1.0,True,below_5,9,1,0.0,0,6,117,45-54__fairly_active,0.11848145623632747,0.11848145623632747,False,observed_year8,Ridge Regression
borough_117__age_5__activity_2,117,5,45-54,2,active,0.125784636191675,6,20.691074377687954,0.3333333333333333,True,10_to_below_30,9,1,0.125784636191675,0,6,117,45-54__active,0.18715637584099398,0.18715637584099398,False,observed_year8,Ridge Regression
borough_117__age_6__activity_0,117,6,55-64,0,inactive,0.0,6,5.051248056665368,1.0,True,5_to_below_10,9,1,0.0,0,6,117,55-64__inactive,0.08864453273352296,0.08864453273352296,False,observed_year8,Ridge Regression
borough_117__age_6__activity_1,117,6,55-64,1,fairly_active,0.1067808442964117,6,4.675683177395337,1.0,True,below_5,9,1,0.1067808442964117,0,6,117,55-64__fairly_active,0.10372616075045939,0.10372616075045939,False,observed_year8,Ridge Regression
borough_117__age_6__activity_2,117,6,55-64,2,active,0.2031800168575607,6,21.82593916628007,0.3333333333333333,True,10_to_below_30,9,1,0.2031800168575607,0,6,117,55-64__active,0.14620168303638925,0.14620168303638925,False,observed_year8,Ridge Regression
borough_117__age_7__activity_0,117,7,65-74,0,inactive,0.0,6,5.363585712647848,1.0,True,5_to_below_10,9,1,0.0,0,6,117,65-74__inactive,0.06791412806823102,0.06791412806823102,False,observed_year8,Ridge Regression
borough_117__age_7__activity_1,117,7,65-74,1,fairly_active,0.2090246047430378,6,3.4891278095584854,1.0,True,below_5,9,1,0.2090246047430378,0,6,117,65-74__fairly_active,0.10747370950172537,0.10747370950172537,False,observed_year8,Ridge Regression
borough_117__age_7__activity_2,117,7,65-74,2,active,0.0970986264055269,6,18.38839095636444,1.0,True,10_to_below_30,9,1,0.0970986264055269,0,6,117,65-74__active,0.16173768248870524,0.16173768248870524,False,observed_year8,Ridge Regression
borough_117__age_8__activity_0,117,8,75-84,0,inactive,0.0,5,3.528008195865557,1.0,True,below_5,9,1,0.0,0,6,117,75-84__inactive,0.08160246085190682,0.08160246085190682,False,observed_year8,Ridge Regression
borough_117__age_8__activity_1,117,8,75-84,1,fairly_active,0.3174179723206415,5,1.841088291042914,1.0,True,below_5,9,1,0.3174179723206415,0,6,117,75-84__fairly_active,0.07031798109986716,0.07031798109986716,False,observed_year8,Ridge Regression
borough_117__age_8__activity_2,117,8,75-84,2,active,0.112216904018368,6,6.703740067151868,1.0,True,5_to_below_10,9,1,0.112216904018368,0,6,117,75-84__active,0.16787966433139298,0.16787966433139298,False,observed_year8,Ridge Regression
borough_117__age_9__activity_0,117,9,85+,0,inactive,0.0,6,2.410872521417748,1.0,True,below_5,9,1,0.0,0,6,117,85+__inactive,0.11314913336404811,0.11314913336404811,False,observed_year8,Ridge Regression
borough_117__age_9__activity_1,117,9,85+,1,fairly_active,,3,1.0,1.0,False,below_5,9,1,,1,6,117,85+__fairly_active,0.08283061108296544,0.08283061108296544,False,missing_year8,Ridge Regression
borough_117__age_9__activity_2,117,9,85+,2,active,,2,2.5175997224226094,1.0,False,below_5,9,1,,1,6,117,85+__active,0.1291327946615613,0.1291327946615613,False,missing_year8,Ridge Regression
borough_122__age_2__activity_0,122,2,16-24,0,inactive,0.0,5,2.8939185869757957,1.0,True,below_5,9,1,0.0,0,6,122,16-24__inactive,0.1265740362982881,0.1265740362982881,False,observed_year8,Ridge Regression
borough_122__age_2__activity_1,122,2,16-24,1,fairly_active,0.0,5,1.6068046799168147,1.0,True,below_5,9,1,0.0,0,6,122,16-24__fairly_active,0.12930846861849943,0.12930846861849943,False,observed_year8,Ridge Regression
borough_122__age_2__activity_2,122,2,16-24,2,active,0.4464627367556101,6,10.698193464457173,1.0,True,10_to_below_30,9,1,0.4464627367556101,0,6,122,16-24__active,0.17987423655005147,0.17987423655005147,False,observed_year8,Ridge Regression
borough_122__age_3__activity_0,122,3,25-34,0,inactive,0.0,6,10.990007206388526,1.0,True,10_to_below_30,9,1,0.0,0,6,122,25-34__inactive,0.07830562986244546,0.07830562986244546,False,observed_year8,Ridge Regression
borough_122__age_3__activity_1,122,3,25-34,1,fairly_active,0.0,6,4.167366185110831,1.0,True,below_5,9,1,0.0,0,6,122,25-34__fairly_active,0.09675083910894344,0.09675083910894344,False,observed_year8,Ridge Regression
borough_122__age_3__activity_2,122,3,25-34,2,active,0.1964597725852772,6,20.43915992021128,0.6666666666666666,True,10_to_below_30,9,1,0.1964597725852772,0,6,122,25-34__active,0.12500309094584977,0.12500309094584977,False,observed_year8,Ridge Regression
borough_122__age_4__activity_0,122,4,35-44,0,inactive,0.1984895258300791,6,7.481337275023623,1.0,True,5_to_below_10,9,1,0.1984895258300791,0,6,122,35-44__inactive,0.07946285421073372,0.07946285421073372,False,observed_year8,Ridge Regression
borough_122__age_4__activity_1,122,4,35-44,1,fairly_active,0.0,6,3.8659963160178883,1.0,True,below_5,9,1,0.0,0,6,122,35-44__fairly_active,0.0981731050977853,0.0981731050977853,False,observed_year8,Ridge Regression
borough_122__age_4__activity_2,122,4,35-44,2,active,0.0426236580113948,6,29.474220777650615,0.3333333333333333,True,10_to_below_30,9,1,0.0426236580113948,0,6,122,35-44__active,0.14047092066492145,0.14047092066492145,False,observed_year8,Ridge Regression
borough_122__age_5__activity_0,122,5,45-54,0,inactive,0.0,6,3.843733130639601,1.0,True,below_5,9,1,0.0,0,6,122,45-54__inactive,0.07823178053356092,0.07823178053356092,False,observed_year8,Ridge Regression
borough_122__age_5__activity_1,122,5,45-54,1,fairly_active,0.0258721360236383,6,4.522924735383358,1.0,True,below_5,9,1,0.0258721360236383,0,6,122,45-54__fairly_active,0.10927150615363299,0.10927150615363299,False,observed_year8,Ridge Regression
borough_122__age_5__activity_2,122,5,45-54,2,active,0.1644266399303033,6,22.61404087846801,0.3333333333333333,True,10_to_below_30,9,1,0.1644266399303033,0,6,122,45-54__active,0.1775625640672001,0.1775625640672001,False,observed_year8,Ridge Regression
borough_122__age_6__activity_0,122,6,55-64,0,inactive,0.0,6,6.914539606557204,1.0,True,5_to_below_10,9,1,0.0,0,6,122,55-64__inactive,0.08021229798101388,0.08021229798101388,False,observed_year8,Ridge Regression
borough_122__age_6__activity_1,122,6,55-64,1,fairly_active,0.0,6,4.623810066678258,1.0,True,below_5,9,1,0.0,0,6,122,55-64__fairly_active,0.09850375372549418,0.09850375372549418,False,observed_year8,Ridge Regression
borough_122__age_6__activity_2,122,6,55-64,2,active,0.0813477566131832,6,15.926400887200952,0.5,True,10_to_below_30,9,1,0.0813477566131832,0,6,122,55-64__active,0.1414317209472823,0.1414317209472823,False,observed_year8,Ridge Regression
borough_122__age_7__activity_0,122,7,65-74,0,inactive,0.186387109845584,6,7.259372021982273,1.0,True,5_to_below_10,9,1,0.186387109845584,0,6,122,65-74__inactive,0.0538791045647884,0.0538791045647884,False,observed_year8,Ridge Regression
borough_122__age_7__activity_1,122,7,65-74,1,fairly_active,0.0,6,3.6056693273397533,1.0,True,below_5,9,1,0.0,0,6,122,65-74__fairly_active,0.1053247456529438,0.1053247456529438,False,observed_year8,Ridge Regression
borough_122__age_7__activity_2,122,7,65-74,2,active,0.0202595268570246,6,22.717512509158354,0.5,True,10_to_below_30,9,1,0.0202595268570246,0,6,122,65-74__active,0.15561522786497695,0.15561522786497695,False,observed_year8,Ridge Regression
borough_122__age_8__activity_0,122,8,75-84,0,inactive,0.0,6,4.381084963369208,1.0,True,below_5,9,1,0.0,0,6,122,75-84__inactive,0.07317022609939774,0.07317022609939774,False,observed_year8,Ridge Regression
borough_122__age_8__activity_1,122,8,75-84,1,fairly_active,0.0,6,1.3399225177179583,1.0,True,below_5,9,1,0.0,0,6,122,75-84__fairly_active,0.07142731736123126,0.07142731736123126,False,observed_year8,Ridge Regression
borough_122__age_8__activity_2,122,8,75-84,2,active,0.0,6,5.390842773355358,1.0,True,5_to_below_10,9,1,0.0,0,6,122,75-84__active,0.16282066503502451,0.16282066503502451,False,observed_year8,Ridge Regression
borough_122__age_9__activity_0,122,9,85+,0,inactive,0.0,6,1.958599511628936,1.0,True,below_5,9,1,0.0,0,6,122,85+__inactive,0.10471689861153903,0.10471689861153903,False,observed_year8,Ridge Regression
borough_122__age_9__activity_1,122,9,85+,1,fairly_active,,2,1.0,1.0,False,below_5,9,1,,1,6,122,85+__fairly_active,0.07439837633045635,0.07439837633045635,False,missing_year8,Ridge Regression
borough_122__age_9__activity_2,122,9,85+,2,active,0.3079358167744921,2,1.3714182299766517,1.0,True,below_5,9,1,0.3079358167744921,0,6,122,85+__active,0.1121288215365267,0.1121288215365267,False,observed_year8,Ridge Regression
borough_126__age_2__activity_0,126,2,16-24,0,inactive,0.1715217411372563,6,4.67061655291953,1.0,True,below_5,9,1,0.1715217411372563,0,6,126,16-24__inactive,0.12125640405732785,0.12125640405732785,False,observed_year8,Ridge Regression
borough_126__age_2__activity_1,126,2,16-24,1,fairly_active,0.537475401646733,5,1.0,1.0,True,below_5,9,1,0.537475401646733,0,6,126,16-24__fairly_active,0.11299028460030466,0.11299028460030466,False,observed_year8,Ridge Regression
borough_126__age_2__activity_2,126,2,16-24,2,active,0.1809459423784879,6,11.673160451269693,1.0,True,10_to_below_30,9,1,0.1809459423784879,0,6,126,16-24__active,0.1876939644652364,0.1876939644652364,False,observed_year8,Ridge Regression
borough_126__age_3__activity_0,126,3,25-34,0,inactive,0.0601366947750076,6,10.675120337340042,1.0,True,10_to_below_30,9,1,0.0601366947750076,0,6,126,25-34__inactive,0.07633622747116547,0.07633622747116547,False,observed_year8,Ridge Regression
borough_126__age_3__activity_1,126,3,25-34,1,fairly_active,0.0,6,3.015408216479875,1.0,True,below_5,9,1,0.0,0,6,126,25-34__fairly_active,0.09658914325532518,0.09658914325532518,False,observed_year8,Ridge Regression
borough_126__age_3__activity_2,126,3,25-34,2,active,0.175879028570157,6,17.85958809811272,0.6666666666666666,True,10_to_below_30,9,1,0.175879028570157,0,6,126,25-34__active,0.1254600513992545,0.1254600513992545,False,observed_year8,Ridge Regression
borough_126__age_4__activity_0,126,4,35-44,0,inactive,0.0,6,14.641307158687908,0.6666666666666666,True,10_to_below_30,9,1,0.0,0,6,126,35-44__inactive,0.08526774522795773,0.08526774522795773,False,observed_year8,Ridge Regression
borough_126__age_4__activity_1,126,4,35-44,1,fairly_active,0.0,6,6.236226572714851,1.0,True,5_to_below_10,9,1,0.0,0,6,126,35-44__fairly_active,0.09801140924416704,0.09801140924416704,False,observed_year8,Ridge Regression
borough_126__age_4__activity_2,126,4,35-44,2,active,0.2921551036986043,6,33.025498123848664,0.3333333333333333,True,30_or_above,9,1,0.2921551036986043,0,6,126,35-44__active,0.13280831995764275,0.13280831995764275,False,observed_year8,Ridge Regression
borough_126__age_5__activity_0,126,5,45-54,0,inactive,0.0613008386672615,6,7.923767610873796,1.0,True,5_to_below_10,9,1,0.0613008386672615,0,6,126,45-54__inactive,0.07622738402541634,0.07622738402541634,False,observed_year8,Ridge Regression
borough_126__age_5__activity_1,126,5,45-54,1,fairly_active,0.0485321317460946,6,5.7758522167912485,1.0,True,5_to_below_10,9,1,0.0485321317460946,0,6,126,45-54__fairly_active,0.1084286517733593,0.1084286517733593,False,observed_year8,Ridge Regression
borough_126__age_5__activity_2,126,5,45-54,2,active,0.1092123695373343,6,22.496101572504028,0.3333333333333333,True,10_to_below_30,9,1,0.1092123695373343,0,6,126,45-54__active,0.17906060687954978,0.17906060687954978,False,observed_year8,Ridge Regression
borough_126__age_6__activity_0,126,6,55-64,0,inactive,0.0259685319799201,6,8.546301370148058,1.0,True,5_to_below_10,9,1,0.0259685319799201,0,6,126,55-64__inactive,0.07926998913878341,0.07926998913878341,False,observed_year8,Ridge Regression
borough_126__age_6__activity_1,126,6,55-64,1,fairly_active,0.0,5,3.05626737367472,1.0,True,below_5,9,1,0.0,0,6,126,55-64__fairly_active,0.09834205787187592,0.09834205787187592,False,observed_year8,Ridge Regression
borough_126__age_6__activity_2,126,6,55-64,2,active,0.0434840337634388,6,17.83260536560659,0.5,True,10_to_below_30,9,1,0.0434840337634388,0,6,126,55-64__active,0.1424082070238778,0.1424082070238778,False,observed_year8,Ridge Regression
borough_126__age_7__activity_0,126,7,65-74,0,inactive,0.0,6,7.572642196601137,1.0,True,5_to_below_10,9,1,0.0,0,6,126,65-74__inactive,0.059320197462103666,0.059320197462103666,False,observed_year8,Ridge Regression
borough_126__age_7__activity_1,126,7,65-74,1,fairly_active,0.1147768306825954,6,3.6281527606196518,1.0,True,below_5,9,1,0.1147768306825954,0,6,126,65-74__fairly_active,0.10171286305438908,0.10171286305438908,False,observed_year8,Ridge Regression
borough_126__age_7__activity_2,126,7,65-74,2,active,0.0484500520866737,6,14.487831776410353,0.8333333333333334,True,10_to_below_30,9,1,0.0484500520866737,0,6,126,65-74__active,0.15460612599830104,0.15460612599830104,False,observed_year8,Ridge Regression
borough_126__age_8__activity_0,126,8,75-84,0,inactive,0.0,5,3.2933053195674815,1.0,True,below_5,9,1,0.0,0,6,126,75-84__inactive,0.07300853024577948,0.07300853024577948,False,observed_year8,Ridge Regression
borough_126__age_8__activity_1,126,8,75-84,1,fairly_active,0.1909334248423664,3,1.987448098692633,1.0,True,below_5,9,1,0.1909334248423664,0,6,126,75-84__fairly_active,0.06552617071742538,0.06552617071742538,False,observed_year8,Ridge Regression
borough_126__age_8__activity_2,126,8,75-84,2,active,0.154532194426503,6,5.881065415228614,1.0,True,5_to_below_10,9,1,0.154532194426503,0,6,126,75-84__active,0.15801373785984552,0.15801373785984552,False,observed_year8,Ridge Regression
borough_126__age_9__activity_0,126,9,85+,0,inactive,0.0,6,1.382272410135375,1.0,True,below_5,9,1,0.0,0,6,126,85+__inactive,0.10455520275792077,0.10455520275792077,False,observed_year8,Ridge Regression
borough_126__age_9__activity_1,126,9,85+,1,fairly_active,0.0,2,1.4440388131412112,1.0,True,below_5,9,1,0.0,0,6,126,85+__fairly_active,0.07492147991780734,0.07492147991780734,False,observed_year8,Ridge Regression
borough_126__age_9__activity_2,126,9,85+,2,active,,1,1.0,1.0,False,below_5,9,1,,1,6,126,85+__active,0.12053886405543396,0.12053886405543396,False,missing_year8,Ridge Regression
borough_129__age_2__activity_0,129,2,16-24,0,inactive,0.1357493635402469,6,5.849243545353792,1.0,True,5_to_below_10,9,1,0.1357493635402469,0,6,129,16-24__inactive,0.1353968752066253,0.1353968752066253,False,observed_year8,Ridge Regression
borough_129__age_2__activity_1,129,2,16-24,1,fairly_active,0.4680699453255141,5,2.2988667921646084,1.0,True,below_5,9,1,0.4680699453255141,0,6,129,16-24__fairly_active,0.1281417646937903,0.1281417646937903,False,observed_year8,Ridge Regression
borough_129__age_2__activity_2,129,2,16-24,2,active,0.1906824785409398,6,13.340838113723077,1.0,True,10_to_below_30,9,1,0.1906824785409398,0,6,129,16-24__active,0.20046643956432442,0.20046643956432442,False,observed_year8,Ridge Regression
borough_129__age_3__activity_0,129,3,25-34,0,inactive,0.3515683259791168,6,9.256472105223772,1.0,True,5_to_below_10,9,1,0.3515683259791168,0,6,129,25-34__inactive,0.08064095975799515,0.08064095975799515,False,observed_year8,Ridge Regression
borough_129__age_3__activity_1,129,3,25-34,1,fairly_active,0.5290194321661882,6,3.801860512705323,1.0,True,below_5,9,1,0.5290194321661882,0,6,129,25-34__fairly_active,0.09375199615096633,0.09375199615096633,False,observed_year8,Ridge Regression
borough_129__age_3__activity_2,129,3,25-34,2,active,0.3453182122851688,6,18.77387360966965,0.3333333333333333,True,10_to_below_30,9,1,0.3453182122851688,0,6,129,25-34__active,0.1334318715713839,0.1334318715713839,False,observed_year8,Ridge Regression
borough_129__age_4__activity_0,129,4,35-44,0,inactive,0.1665717149069838,6,12.633942005326109,0.8333333333333334,True,10_to_below_30,9,1,0.1665717149069838,0,6,129,35-44__inactive,0.09332576139290324,0.09332576139290324,False,observed_year8,Ridge Regression
borough_129__age_4__activity_1,129,4,35-44,1,fairly_active,0.0,6,5.834313762721942,1.0,True,5_to_below_10,9,1,0.0,0,6,129,35-44__fairly_active,0.11107656421435363,0.11107656421435363,False,observed_year8,Ridge Regression
borough_129__age_4__activity_2,129,4,35-44,2,active,0.2014932121317719,6,30.476038672020564,0.16666666666666666,True,30_or_above,9,1,0.2014932121317719,0,6,129,35-44__active,0.14859876760836846,0.14859876760836846,False,observed_year8,Ridge Regression
borough_129__age_5__activity_0,129,5,45-54,0,inactive,0.0999095132263879,6,10.75191529618187,1.0,True,10_to_below_30,9,1,0.0999095132263879,0,6,129,45-54__inactive,0.08813196384806438,0.08813196384806438,False,observed_year8,Ridge Regression
borough_129__age_5__activity_1,129,5,45-54,1,fairly_active,0.2023062007482867,6,4.268936853243511,1.0,True,below_5,9,1,0.2023062007482867,0,6,129,45-54__fairly_active,0.1168713646406315,0.1168713646406315,False,observed_year8,Ridge Regression
borough_129__age_5__activity_2,129,5,45-54,2,active,0.2560102433723686,6,21.21826368964051,0.3333333333333333,True,10_to_below_30,9,1,0.2560102433723686,0,6,129,45-54__active,0.18771302388268873,0.18771302388268873,False,observed_year8,Ridge Regression
borough_129__age_6__activity_0,129,6,55-64,0,inactive,0.141955862176997,6,8.572440573477166,1.0,True,5_to_below_10,9,1,0.141955862176997,0,6,129,55-64__inactive,0.08884856979909753,0.08884856979909753,False,observed_year8,Ridge Regression
borough_129__age_6__activity_1,129,6,55-64,1,fairly_active,0.0574840824803169,6,3.727779476638987,1.0,True,below_5,9,1,0.0574840824803169,0,6,129,55-64__fairly_active,0.10967924371938403,0.10967924371938403,False,observed_year8,Ridge Regression
borough_129__age_6__activity_2,129,6,55-64,2,active,0.1937067174576156,6,19.96438877358746,0.3333333333333333,True,10_to_below_30,9,1,0.1937067174576156,0,6,129,55-64__active,0.15095767438544128,0.15095767438544128,False,observed_year8,Ridge Regression
borough_129__age_7__activity_0,129,7,65-74,0,inactive,0.0,6,5.956159246860789,1.0,True,5_to_below_10,9,1,0.0,0,6,129,65-74__inactive,0.07238535243229027,0.07238535243229027,False,observed_year8,Ridge Regression
borough_129__age_7__activity_1,129,7,65-74,1,fairly_active,0.0,6,2.399345071153082,1.0,True,below_5,9,1,0.0,0,6,129,65-74__fairly_active,0.11822820476951214,0.11822820476951214,False,observed_year8,Ridge Regression
borough_129__age_7__activity_2,129,7,65-74,2,active,0.0565716412371194,6,16.58534249173664,0.8333333333333334,True,10_to_below_30,9,1,0.0565716412371194,0,6,129,65-74__active,0.16742714633723807,0.16742714633723807,False,observed_year8,Ridge Regression
borough_129__age_8__activity_0,129,8,75-84,0,inactive,0.0,6,2.681629661549458,1.0,True,below_5,9,1,0.0,0,6,129,75-84__inactive,0.08607368521596609,0.08607368521596609,False,observed_year8,Ridge Regression
borough_129__age_8__activity_1,129,8,75-84,1,fairly_active,0.0,4,1.6120536106599532,1.0,True,below_5,9,1,0.0,0,6,129,75-84__fairly_active,0.0843307764777996,0.0843307764777996,False,observed_year8,Ridge Regression
borough_129__age_8__activity_2,129,8,75-84,2,active,0.0771244347001916,6,4.037246914550028,1.0,True,below_5,9,1,0.0771244347001916,0,6,129,75-84__active,0.17340576686004877,0.17340576686004877,False,observed_year8,Ridge Regression
borough_129__age_9__activity_0,129,9,85+,0,inactive,,4,1.0,1.0,False,below_5,9,1,,1,6,129,85+__inactive,0.11693555828713811,0.11693555828713811,False,missing_year8,Ridge Regression
borough_129__age_9__activity_1,129,9,85+,1,fairly_active,,1,1.0,1.0,False,below_5,9,1,,1,6,129,85+__fairly_active,0.08730183544702469,0.08730183544702469,False,missing_year8,Ridge Regression
borough_129__age_9__activity_2,129,9,85+,2,active,0.0,3,1.0,1.0,True,below_5,9,1,0.0,0,6,129,85+__active,0.13428881846658983,0.13428881846658983,False,observed_year8,Ridge Regression
borough_135__age_2__activity_0,135,2,16-24,0,inactive,0.0,6,3.9317359872430844,1.0,True,below_5,9,1,0.0,0,6,135,16-24__inactive,0.08418310470750197,0.08418310470750197,False,observed_year8,Ridge Regression
borough_135__age_2__activity_1,135,2,16-24,1,fairly_active,0.0,5,3.0594927240154552,1.0,True,below_5,9,1,0.0,0,6,135,16-24__fairly_active,0.08691753702771332,0.08691753702771332,False,observed_year8,Ridge Regression
borough_135__age_2__activity_2,135,2,16-24,2,active,0.300570371176504,6,20.750555900143084,0.3333333333333333,True,10_to_below_30,9,1,0.300570371176504,0,6,135,16-24__active,0.1418688233858931,0.1418688233858931,False,observed_year8,Ridge Regression
borough_135__age_3__activity_0,135,3,25-34,0,inactive,0.0,6,9.013066570181646,1.0,True,5_to_below_10,9,1,0.0,0,6,135,25-34__inactive,0.03591469827165934,0.03591469827165934,False,observed_year8,Ridge Regression
